AA.DAfN,AW,DOI,F.FN
"IBM","","10.1162/089120102762671990","memoir;; machine translation;; literature;; computer science"
"University of Brighton;; Clairvoyance Corporation, Suite 700, 5001 Baum Blvd, Pittsburgh, PA#TAB#","web;; teeming;; language;; data;; manner;; varieties;; languages;; vast;; quantity;; freely;; fabulous;; linguists;; playground;; special;; issue;; computational;; linguistics;; explores;; ways;; dream;; explored","10.1162/089120103322711569","world wide web;; linguistics;; dream;; computer science;; computational linguistics"
";; ;; ","foundations;; ebmt;; 1;; overview;; 2;; example;; machine;; translation;; 3;; controlled;; environment;; 4;; seen;; case;; reasoning;; run;; time;; approaches;; 5;; formalizing;; memory;; 6;; dp;; matching;; word;; sequences;; 7;; hybrid;; rule;; 8;; pos;; tagged;; sentences;; via;; inductive;; learning;; template;; driven;; 9;; templates;; bilingual;; examples;; 10;; clustered;; transfer;; induction;; 11;; patterns;; linguistic;; knowledge;; complexity;; 12;; inducing;; grammars;; bracketed;; alignments;; iv;; derivation;; trees;; 13;; extracting;; parallel;; corpora;; 14;; finding;; dependency;; structures;; 15;; best;; first;; alignment;; algorithm;; extraction;; mappings;; 16;; translating;; lfg;; dot;; models","10.1162/0891201042544866","translation memory;; transfer based machine translation;; transfer rule;; synchronous context free grammar;; rule based machine translation;; parallel corpora;; natural language processing;; machine translation;; example based machine translation;; computer science;; artificial intelligence"
"Goldsmiths, University of London;; University of Brighton","article;; describes;; implemented;; system;; uses;; centering;; theory;; planning;; coherent;; texts;; choice;; referring;; expressions;; argue;; text;; sentence;; driven;; part;; goal;; maintaining;; referential;; continuity;; thereby;; facilitating;; pronoun;; resolution;; obtaining;; favorable;; ordering;; clauses;; arguments;; likely;; increase;; opportunities;; nonambiguous;; basis;; integrated;; approach;; generating;; according;; treated;; constraint;; satisfaction;; problem;; rule;; 2;; reformulated;; terms;; set;; constraints;; cohesion;; salience;; cheapness;; show;; sample;; outputs;; weighting;; framework;; facilitates;; detailed;; research;; evaluation;; metrics;; provide;; productive;; tool;; addition;; immediate;; practical;; benefit;; improving;; fluency;; readability;; generated;; technique;; generally;; applicable;; natural;; language;; generation;; systems;; perform;; hierarchical;; structuring;; coherence;; relations;; certain;; additional;; assumptions","10.1162/0891201042544893","text linguistics;; sentence;; readability;; pronoun;; natural language processing;; natural language generation;; expression;; constraint satisfaction problem;; computer science;; computational linguistics;; artificial intelligence"
"University of Pennsylvania","article;; documents;; large;; set;; heretofore;; unpublished;; details;; collins;; his;; parser;; 1999;; thesis;; contains;; information;; necessary;; duplicate;; benchmark;; indeed;; yet;; account;; 11;; relative;; increase;; error;; implementation;; clean;; room;; model;; show;; cleaner;; equally;; performing;; handling;; punctuation;; conjunction;; reveal;; certain;; probabilistic;; oddities;; analyze;; effect;; reanalyze;; revealing;; bilexical;; dependencies;; barely;; head;; choice;; nearly;; important;; overall;; parsing;; performance;; once;; thought;; finally;; perform;; experiments;; true;; discriminative;; power;; lexicalization;; appears;; lie;; fact;; unlexicalized;; syntactic;; structures;; generated;; conditioning;; headword;; part;; speech","10.1162/0891201042544929","syntax;; semantics;; part of speech;; parsing;; natural language processing;; natural language;; lexicalization;; headword;; computer science;; computational linguistics;; artificial intelligence"
";; ","1;; preface;; 2;; words;; numbers;; lexicon;; sentence;; understanding;; stevenson;; suzanne;; 3;; optimality;; theory;; bresnan;; joan;; 4;; theoretic;; lexical;; functional;; grammar;; johnson;; mark;; 5;; laundromat;; fodor;; jerry;; 6;; semantics;; spin;; cycle;; competence;; performance;; criteria;; creation;; entries;; weinberg;; amy;; 7;; connectionist;; symbolist;; processing;; steedman;; 8;; computational;; model;; grammatical;; aspects;; word;; recognition;; supertagging;; kim;; albert;; 9;; incrementality;; lexicalism;; treebank;; lombardo;; vincenzo;; 10;; modular;; architectures;; statistical;; mechanisms;; case;; category;; disambiguation;; crocker;; matthew;; 11;; encoding;; storage;; working;; memory;; comprehension;; stowe;; laurie;; 12;; time;; course;; information;; integration;; spivey;; michael;; j;; 13;; source;; unexpressed;; participants;; role;; discourse;; mauner;; gail;; 14;; reduced;; relatives;; judged;; hard;; require;; constraint;; analyses;; filip;; hana;; 15;; predicting;; thematic;; assignments;; context;; altmann;; gerry;; t;; m;; 16;; basis;; argument;; structure;; frequency;; biases;; argamann;; vera;; 17;; verb;; sense;; subcategorization;; probabilities;; roland;; doug;; 18;; author;; index;; 19;; item","10.1162/0891201042544901","treebank;; subcategorization;; sentence processing;; sentence;; natural language processing;; linguistics;; lexicon;; lexical semantics;; lexical functional grammar;; lexical density;; computer science;; artificial intelligence"
";; ;; ","preface;; acknowledgements;; annotations;; tools;; activity;; spoken;; language;; corpus;; direct;; variant;; transduction;; rapid;; development;; natural;; interfaces;; interface;; annotating;; interactivity;; managing;; communicative;; intentions;; collaborative;; problem;; solving;; building;; discourse;; tagged;; framework;; rhetorical;; structure;; theory;; empirical;; speech;; recognition;; errors;; human;; computer;; dialogue;; comparing;; several;; aspects;; dialogues;; full;; paraphrase;; generation;; fragments;; disentangling;; public;; meaning;; adaptivity;; response;; system;; means;; clarification;; plug;; play;; processing;; conversational;; implicatures;; communication;; reconciling;; control;; information;; state;; approach;; management;; visualizing;; references;; appendix","10.1162/0891201042544910","spoken language;; rhetorical structure theory;; plug and play;; paraphrase;; natural language processing;; linguistics;; interactivity;; empirical research;; discourse structure;; computer science;; communication theory;; artificial intelligence"
"Bulgarian Academy of Sciences;; Ludwig Maximilian University of Munich","correct;; garbled;; strings;; arises;; areas;; natural;; language;; processing;; if;; dictionary;; covers;; input;; tokens;; set;; candidates;; correcting;; erroneous;; p;; words;; levenshtein;; distance;; exceed;; small;; bound;; k;; article;; describe;; methods;; efficiently;; selecting;; candidate;; sets;; introducing;; starting;; point;; basic;; correction;; concept;; universal;; automaton;; show;; two;; filtering;; field;; approximate;; text;; search;; procedure;; significant;; way;; first;; uses;; standard;; dictionaries;; plus;; reversed;; leads;; short;; times;; classes;; evaluation;; fixed;; bounds;; depend;; expected;; number;; decreases;; longer;; similarly;; choice;; optimal;; depends;; length","10.1162/0891201042544938","levenshtein distance;; levenshtein automaton;; full text search;; filter;; expected value;; error detection and correction;; electronic dictionary;; computer science;; computational linguistics;; algorithm"
"Ohio State University","","10.1162/089120103321337476","theology;; philosophy;; grammar;; english language"
"IBM;; RWTH Aachen University","article;; describe;; efficient;; beam;; search;; algorithm;; statistical;; machine;; translation;; dynamic;; programming;; dp;; uses;; model;; presented;; brown;; al;; 1993;; starting;; solution;; traveling;; salesman;; problem;; novel;; technique;; restrict;; word;; reorderings;; source;; target;; language;; order;; achieve;; reordering;; restrictions;; especially;; useful;; direction;; german;; english;; generalized;; set;; four;; parameters;; control;; introduced;; easily;; adopted;; directions;; procedure;; successfully;; tested;; verbmobil;; task;; 8;; 000;; vocabulary;; canadian;; hansards;; french;; 100;; medium;; sized;; sentence;; translated;; few;; seconds;; small;; number;; errors;; occur;; performance;; degradation;; measured;; error;; criterion","10.1162/089120103321337458","word order;; vocabulary;; speech recognition;; sentence;; search algorithm;; natural language processing;; machine translation;; dynamic programming;; computer science;; computational linguistics;; beam search;; artificial intelligence;; algorithm"
"City University of Hong Kong;; Tsurumi University;; City University of Hong Kong","optimization;; models;; genetic;; algorithms;; gas;; configuration;; vowels;; tone;; systems;; previous;; explanatory;; vowel;; certain;; criteria;; assumed;; principles;; governing;; structure;; sound;; predict;; optimal;; earlier;; studies;; one;; criterion;; two;; combined;; scalar;; function;; ga;; model;; uses;; pareto;; ranking;; highly;; applicable;; dealing;; problems;; multiple;; perceptual;; contrast;; markedness;; complexity;; simultaneously;; consistency;; predicted;; observed;; significant;; investigation;; line;; promising","10.1162/089120103321337412","vowel;; scalar field;; phonology;; phonetics;; optimization problem;; natural language processing;; markedness;; genetic algorithm;; computer science;; computational linguistics;; artificial intelligence"
"Tilburg University;; Tijgerstraat 2, NL-5645 CK, Eindhoven, The Netherlands#TAB#;; Ranonkelstraat 67, NL-5644 LB, Eindhoven, The Netherlands#TAB#","article;; describes;; approach;; generation;; referring;; expressions;; propose;; formalize;; scene;; consisting;; set;; objects;; properties;; relations;; labeled;; directed;; graph;; describe;; content;; selection;; include;; expression;; subgraph;; construction;; problem;; cost;; functions;; guide;; search;; process;; give;; preference;; solutions;; over;; others;; current;; four;; main;; advantages;; 1;; structures;; studied;; extensively;; moving;; perspective;; get;; direct;; access;; theories;; algorithms;; dealing;; graphs;; 2;; existing;; reformulated;; terms;; enhances;; comparison;; integration;; approaches;; 3;; allows;; us;; solve;; number;; problems;; plagued;; earlier;; 4;; combined;; paves;; way;; rule;; techniques;; more;; stochastic","10.1162/089120103321337430","referring expression generation;; natural language processing;; modular decomposition;; implicit graph;; graph theory;; graph rewriting;; graph product;; graph;; directed graph;; computer science;; artificial intelligence"
"IBM","","10.1162/089120103321337485","universal networking language;; spoken language;; natural language processing;; linguistics;; computer science;; cognitive science;; artificial intelligence"
"University of Groningen","discuss;; weighted;; deductive;; parsing;; consider;; problem;; finding;; derivation;; lowest;; weight;; show;; knuth;; generalization;; dijkstra;; algorithm;; shortest;; path;; offers;; general;; solve;; approach;; modular;; sense;; formulated;; independently;; deduction;; system","10.1162/089120103321337467","uniform binary search;; syntactic parsing;; parsing;; natural language processing;; modular design;; knuth s algorithm x;; exact cover;; dijkstra s algorithm;; dancing links;; computer science;; artificial intelligence;; algorithm"
"University of Chicago;; University of Chicago","article;; describes;; corpus;; investigation;; quantifier;; scope;; preferences;; following;; work;; multimodular;; grammar;; frameworks;; theoretical;; linguistics;; long;; history;; combining;; multiple;; information;; sources;; natural;; language;; processing;; treated;; distinct;; module;; syntax;; incorporates;; evidence;; regarding;; likely;; reading;; sentence;; entirely;; data;; driven;; experiments;; evaluate;; performance;; models;; predicting;; penn;; treebank;; both;; without;; syntactic;; annotation;; wish;; focus;; attention;; issue;; determining;; largely;; ignored;; explore;; different;; interaction","10.1162/089120103321337449","treebank;; theoretical linguistics;; syntax;; sentence;; natural language processing;; linguistics;; grammar;; formal grammar;; computer science;; computational linguistics;; artificial intelligence;; applied linguistics"
"","truly;; overwhelming;; experience;; am;; cat;; expect;; one;; lifetime;; achieve;; anything;; award;; so;; honored;; humbled;; course;; delighted;; wonderful;; friends;; enriched;; my;; life;; ways;; thank;; you;; permitting;; me;; feel;; short;; moments;; two;; things;; done;; may;; allowed;; count;; accomplishments;; thing;; gave;; pause;; moment;; heard;; title;; concern;; soon;; put;; rest;; checked;; previous;; three;; recipients;; found;; far;; tell;; doing;; quite;; if;; forgive;; little;; said;; chance;; gross;; indulgence;; ambiguities;; linguist;; constant;; companion;; start;; say;; born;; london;; mean;; place;; part;; time;; birth;; now;; fact;; second;; proposition;; true;; 1935;; edgeware;; county;; middlesex;; later;; absorbed;; reasons;; believe;; unrelated;; first;; event;; lodged;; memory;; declaration;; war;; 1939;; idea;; meant;; everyone;; took;; seriously;; kind;; impression;; even;; age;; four;; bombed;; lot;; mother;; afraid;; bombing;; fun;; father;; never;; he;; inspector;; schools;; charged;; evacuating;; children;; sent;; variety;; places;; invariably;; returned;; few;; weeks;; stand;; away;; excitement;; capital;; more;; went;; dorchester;; devizes;; west;; country;; encountered;; kinds;; vowels;; discovered;; syllables;; end;; r;; started;; mimicking;; people;; learning;; associate;; way;; talked;; came;; leeds;; north;; learnt;; diphthongs;; become;; monophthongs;; person;; bradford;; despite;; cities;; barely;; fifteen;; miles;; apart;; told;; destined;; know;; turns;; retrospect;; neither;; avoid;; bombs;; llambadarn;; small;; village;; southern;; wales;; welsh;; spoken;; speak;; english;; occurred;; fascinated;; regret;; still;; today","10.1162/089120105775299159","welsh;; regret;; proposition;; media studies;; indulgence;; diphthong;; declaration;; computer science;; cognitive science"
";; ","techniques;; exploit;; knowledge;; distributional;; similarity;; words;; areas;; natural;; language;; processing;; example;; modeling;; sparse;; data;; problem;; alleviated;; estimating;; probabilities;; unseen;; co;; occurrences;; events;; seen;; similar;; applications;; taken;; approximation;; semantic;; wide;; range;; potential;; lack;; strict;; definition;; concept;; methods;; calculating;; adopted;; work;; flexible;; parameterized;; framework;; finding;; distributionally;; cast;; one;; occurrence;; retrieval;; cr;; precision;; recall;; measured;; analogy;; way;; document;; shown;; number;; popular;; existing;; measures;; simulated;; parameter;; settings;; article;; systematically;; investigate;; three;; fundamental;; questions;; concerning;; first;; relationship;; lexical;; necessarily;; symmetric;; advantages;; gained;; considering;; asymmetric;; second;; inherently;; more;; salient;; others;; calculation;; third;; necessary;; consider;; difference;; extent;; word;; occurs;; type;; two;; application;; tasks;; evaluation;; automatic;; thesaurus;; generation;; pseudo;; disambiguation;; achieve;; significantly;; better;; both;; varying;; parameters;; rather;; single;; unparameterized;; measure;; unlikely;; able;; inherent;; asymmetry;; substitutability","10.1162/089120105775299122","similarity heuristic;; semantic similarity;; precision and recall;; natural language processing;; lexical similarity;; language model;; document retrieval;; computer science;; computational linguistics;; artificial intelligence;; analogy"
"Information Sciences Institute;; Information Sciences Institute","current;; research;; automatic;; single;; document;; summarization;; dominated;; two;; effective;; yet;; naive;; approaches;; sentence;; extraction;; headline;; generation;; via;; bag;; words;; models;; successful;; tasks;; neither;; able;; adequately;; capture;; large;; set;; linguistic;; devices;; utilized;; humans;; produce;; summaries;; one;; explanation;; widespread;; good;; techniques;; developed;; extract;; appropriate;; training;; data;; existing;; corpora;; believe;; future;; progress;; driven;; both;; development;; more;; sophisticated;; linguistically;; informed;; leveraging;; order;; open;; doors;; simultaneously;; achieving;; goals;; automatically;; producing;; word;; phrase;; alignments;; documents;; human;; written;; abstracts;; make;; explicit;; correspondences;; exist;; pairs;; create;; potentially;; rich;; source;; complex;; algorithms;; may;; learn;; paper;; describes;; experiments;; carried;; analyze;; ability;; perform;; analyses;; describe;; creating;; model;; alignment;; task;; extension;; standard;; hidden;; markov;; learns;; completely;; unsupervised;; fashion;; detail;; experimental;; show;; reliably;; identify;; level;; corpus","10.1162/089120105775299140","sentence extraction;; phrase;; natural language processing;; multi document summarization;; hidden markov model;; headline;; document summarization;; computer science;; computational linguistics;; automatic summarization;; artificial intelligence"
"University of Lyon;; University of Lyon","article;; describes;; spatial;; model;; matching;; semantic;; values;; two;; languages;; french;; english;; similarity;; links;; constructs;; map;; represents;; word;; source;; language;; algorithm;; projects;; onto;; space;; target;; abides;; specific;; second;; maps;; projected;; same;; plane;; order;; detect;; overlapping;; instructional;; purposes;; different;; steps;; presented;; few;; examples;; entire;; set;; following;; address;; http;; dico;; isc;; cnrs;; fr","10.1162/089120103322145298","synonym;; semantic similarity;; semantic network;; semantic map;; natural language processing;; lexical database;; french;; computer science;; computational linguistics;; artificial intelligence;; applied linguistics"
"Illinois Institute of Technology;; Illinois Institute of Technology","","10.1162/089120103322145333","natural language processing;; linguistics;; lexicography;; honour;; computer science;; cognitive science;; artificial intelligence"
"University of Edinburgh","computational;; aspects;; van;; sandt;; binding;; accommodation;; theory;; bat;; presupposition;; projection;; anaphora;; resolution;; presented;; article;; reformulated;; meet;; requirements;; implementation;; include;; operations;; discourse;; representation;; structures;; renaming;; merging;; presuppositions;; allowing;; selective;; determining;; free;; bound;; variables;; formulation;; acceptability;; constraints;; imposed;; efficient;; algorithm;; several;; improvements;; preferences;; integrated;; finally;; innovative;; first;; order;; theorem;; provers;; carry;; consistency;; checking;; representations;; investigated","10.1162/089120103322145306","theorem provers;; resolution algorithm;; presupposition;; natural language processing;; merge;; discourse representation theory;; computer science;; computational linguistics;; communication accommodation theory;; artificial intelligence;; algorithm;; accommodation"
"University of Brighton;; University of Brighton;; Departament de Tecnologia, University Pompeu Fabra, Barcelona, Spain#TAB#","argue;; case;; document;; structure;; separate;; descriptive;; level;; generation;; written;; texts;; purpose;; representation;; mediate;; message;; text;; discourse;; physical;; presentation;; organization;; graphical;; constituents;; sections;; paragraphs;; sentences;; bulleted;; lists;; figures;; footnotes;; seen;; extension;; nunberg;; grammar;; closely;; logical;; markup;; languages;; html;; latex;; show;; intermediate;; several;; subtasks;; language;; understanding;; defined;; more;; cleanly","10.1162/089120103322145315","markup language;; linguistics;; language understanding;; intermediate language;; document structure description;; discourse structure;; computer science"
"University of Sheffield;; University of Edinburgh","article;; investigate;; logical;; metonymy;; constructions;; argument;; word;; syntax;; appears;; different;; form;; g;; enjoy;; book;; means;; reading;; easy;; problem;; early;; solve;; systematic;; variation;; interpretation;; suggests;; rich;; complex;; theory;; composition;; semantics;; interface;; linguistic;; accounts;; typically;; fail;; describe;; exhaustively;; interpretations;; don;; t;; rank;; terms;; likelihood;; view;; acquire;; meanings;; metonymic;; verbs;; adjectives;; large;; corpus;; propose;; probabilistic;; model;; ranking;; set;; identify;; automatically;; exploiting;; consistent;; correspondences;; surface;; syntactic;; cues;; meaning;; evaluate;; against;; paraphrase;; judgments;; elicited;; experimentally;; humans;; show;; correlates;; reliably;; human;; intuitions","10.1162/089120103322145324","syntax;; semantics;; semantic interpretation;; probabilistic logic;; paraphrase;; natural language processing;; metonymy;; logical form;; linguistics;; lexical semantics;; computer science;; artificial intelligence"
"University of Lisbon","binding;; constraints;; form;; one;; robust;; modules;; grammatical;; knowledge;; despite;; crosslinguistic;; generality;; practical;; relevance;; anaphor;; resolution;; resisted;; full;; integration;; grammar;; processing;; ultimate;; reason;; found;; original;; exhaustive;; coindexation;; rationale;; specification;; verification;; alternative;; propose;; approach;; permitting;; unification;; allows;; methodology;; helps;; overcome;; previous;; drawbacks;; anaphoric;; nominals;; viewed;; machines","10.1162/089120102317341747","unification;; programming language;; grammar;; generality;; computer science"
"University of Brighton","paper;; brings;; logical;; perspective;; generation;; referring;; expressions;; addressing;; incompleteness;; existing;; algorithms;; area;; studying;; references;; individual;; objects;; discuss;; sets;; boolean;; descriptions;; make;; negated;; disjoined;; properties;; guarantee;; distinguishing;; description;; generated;; whenever;; exist;; proposes;; generalizations;; extensions;; incremental;; algorithm;; dale;; reiter;; 1995","10.1162/089120102317341765","referring expression generation;; natural language generation;; generalization;; formal language;; expression;; computer science;; algorithm"
"Brown University","data;; oriented;; parsing;; dop;; model;; statistical;; associates;; fragments;; linguistic;; representations;; numerical;; weights;; estimated;; normalizing;; empirical;; frequency;; fragment;; training;; corpus;; see;; bod;; 1998;; references;; cited;; therein;; note;; observes;; estimation;; biased;; inconsistent;; distribution;; general;; converge;; true;; size;; increases","10.1162/089120102317341783","syntactic parsing;; statistical parsing;; speech recognition;; parsing;; natural language processing;; data oriented parsing;; computer science;; artificial intelligence"
"University of California, Santa Cruz","","10.1162/089120102317341792","tree adjoining grammar;; rule based machine translation;; rotation formalisms in three dimensions;; regular tree grammar;; natural language processing;; mildly context sensitive grammar formalism;; linguistics;; linguistic analysis;; l attributed grammar;; computer science;; artificial intelligence"
"","","10.1162/089120102317341800","natural language processing;; computer science;; artificial intelligence"
"Pohang University of Science and Technology;; Pohang University of Science and Technology;; Pohang University of Science and Technology","errors;; korean;; morphological;; part;; speech;; pos;; tagging;; caused;; unknown;; morphemes;; paper;; syllable;; pattern;; generalized;; morpheme;; estimation;; postag;; postech;; tagger;; statistical;; rule;; hybrid;; system;; guessing;; combination;; dictionary;; encodes;; general;; lexical;; patterns;; posteriori;; trigram;; trigrams;; help;; calculate;; probabilities;; utilized;; search;; best;; guess;; tags;; regardless;; numbers;; positions;; eojeol;; spacing;; unit;; similar;; english;; word;; systems;; series;; experiments;; three;; different;; domain;; corpora;; achieved;; 97;; accuracy;; even;; though;; 10;; test;; high;; coverage;; classes","10.1162/089120102317341774","trigram;; tag system;; syllable;; statistical model;; speech recognition;; segmentation;; part of speech;; natural language processing;; morpheme;; computer science;; computational linguistics;; artificial intelligence"
"University of Ottawa;; University of Toronto","initial;; knowledge;; base;; later;; enriched;; information;; machine;; readable;; dictionaries;; collocational;; behavior;; synonyms;; acquired;; free;; text;; xenon;; natural;; language;; generation;; system;; shows;; lexical;; resource;; choose;; best;; synonym;; specific;; situations","10.1162/coli.2006.32.2.223","synonym;; natural language processing;; natural language generation;; linguistics;; lexical resource;; lexical knowledge;; knowledge base;; computer science;; computational linguistics;; artificial intelligence"
"Pontifícia Universidade Católica de São Paulo","","10.1162/coli.2006.32.2.287","task oriented;; linguistics;; computer science;; cohesion;; coherence;; cognitive science"
"University of Ljubljana","great;; deal;; interest;; over;; past;; 20;; years;; developing;; metrics;; frameworks;; evaluating;; comparing;; performance;; spoken;; language;; dialogue;; systems;; one;; potential;; general;; methodology;; paradise;; framework;; squib;; highlights;; important;; issues;; concerning;; application;; now;; sufficiently;; emphasized;; even;; neglected;; system;; community;; include;; considerations;; regarding;; selection;; appropriate;; regression;; parameters;; normalization;; effects;; accuracy;; prediction;; influence;; speech;; recognition;; errors;; function;; user;; satisfaction;; measure;; addition;; gives;; evaluation;; data;; two;; wizard;; oz;; experiments;; evaluations;; different;; dependent;; variables;; examination;; individual;; measures","10.1162/coli.2006.32.2.263","variables;; regression;; paradise;; normalization;; natural language processing;; computer science;; computational linguistics;; artificial intelligence"
"Saarland University","article;; clustering;; experiments;; german;; verbs;; statistical;; grammar;; model;; serves;; source;; distributional;; verb;; description;; lexical;; syntax;; semantics;; interface;; unsupervised;; algorithm;; k;; means;; uses;; empirical;; properties;; perform;; automatic;; induction;; classes;; evaluation;; measures;; applied;; compare;; gold;; standard;; semantic;; different;; criteria;; primary;; goals;; 1;; empirically;; utilize;; investigate;; established;; relationship;; meaning;; behavior;; cluster;; 2;; technical;; parameters;; respect;; specific;; linguistic;; task;; methodology;; developed;; small;; scale;; set;; larger;; 883","10.1162/coli.2006.32.2.159","verb;; natural language processing;; linguistics;; grammar;; german verbs;; german;; computer science;; computational linguistics;; cluster analysis;; artificial intelligence"
"Sapienza University of Rome","article;; introduce;; valido;; visual;; tool;; validation;; manual;; automatic;; sense;; annotations;; employs;; semantic;; interconnection;; patterns;; smooth;; divergences;; support;; consistent;; decision","10.1162/coli.2006.32.2.273","visual tool;; natural language processing;; interconnection;; graph;; computer science;; computational linguistics;; artificial intelligence"
"Simon Fraser University","","10.1162/coli.2006.32.2.291","semantics;; intensional logic;; computer science;; cognitive science"
"University of Aberdeen","article;; examines;; role;; gradable;; properties;; referring;; expressions;; perspective;; natural;; language;; generation;; first;; propose;; simple;; semantic;; vague;; descriptions;; contain;; adjectives;; reflects;; context;; dependent;; meaning;; second;; show;; type;; inform;; algorithms;; numerical;; data;; third;; ask;; concludes;; discussion;; salience;; pointing;; if","10.1162/coli.2006.32.2.195","salience;; natural language processing;; natural language generation;; linguistics;; expression;; computer science;; computational linguistics;; cognitive science;; ask price;; artificial intelligence"
"","","10.1162/coli.2007.33.2.279","media studies;; computer science;; computational morphology;; cognitive science;; art history"
"","","10.1162/coli.2007.33.2.263","semantics;; publishing;; media studies;; computer science;; cognitive science;; art history"
"","","10.1162/coli.2007.33.2.271","research center;; regulus;; linguistics;; grammar;; computer science;; computational linguistics;; compiler"
"","","10.1162/coli.2007.33.2.275","media studies;; library science;; corporation;; computer science;; cognitive science"
"Computing Science","understanding;; language;; one;; great;; challenges;; science;; languagerelated;; technology;; opportunities;; information;; consequently;; different;; kinds;; researchers;; work;; issues;; computer;; community;; studied;; acl;; mean;; regularly;; publish;; association;; computational;; linguistics;; venues;; journal;; conferences;; research;; carried;; areas;; knowledge;; representation;; cognitive;; modeling;; vision;; robotics;; human;; interaction;; communities;; additionally;; even;; more;; people;; outside;; linguists;; psycholinguists;; philosophers;; sociolinguists;; fine;; developing;; huge;; problems;; useful;; diverse;; backgrounds;; working;; especially;; true;; if;; aware;; so;; share;; insights;; observations;; forth;; unfortunately;; my;; impression;; less;; interested;; mostly;; discussions;; border;; another;; several;; told;; me;; whereas;; ten;; years;; ago;; occasionally;; submitted;; papers;; attended;; now;; bother;; believe;; interest;; attempt;; quantify;; insight;; citations;; published;; 1995;; 2005;; specifically;; extracted;; cl;; articles;; excluding;; book;; reviews;; classified;; cited;; categories;; shown;; table;; 1;; whenever;; classification;; subject;; category;; assigned;; isi;; citation;; reports;; jcr;; example;; paper;; count;; psychology;; classifies;; experimental;; counted;; myself;; rather;; relying;; mistakes;; counting;; created;; own;; nlp;; speech;; references","10.1162/coli.2007.33.2.283","publication;; on language;; linguistics;; language technology;; knowledge representation and reasoning;; information technology;; computer science;; computational linguistics;; cognitive science;; cognitive model;; citation"
"","","10.1162/coli.2007.33.2.259","metaphor;; computer science;; cognitive science;; art history"
"Saarland University;; School of Informatics","traditionally;; vector;; semantic;; space;; models;; word;; co;; occurrence;; counts;; large;; corpora;; represent;; lexical;; meaning;; article;; novel;; framework;; constructing;; spaces;; takes;; syntactic;; relations;; account;; introduce;; formalization;; class;; allows;; linguistic;; knowledge;; guide;; construction;; process;; evaluate;; range;; tasks;; relevant;; cognitive;; science;; natural;; language;; processing;; priming;; synonymy;; detection;; sense;; disambiguation;; obtains;; comparable;; superior;; state;; art","10.1162/coli.2007.33.2.161","semantic similarity;; semantic search;; semantic property;; semantic computing;; semantic compression;; semeval;; natural language processing;; latent semantic analysis;; explicit semantic analysis;; computer science;; artificial intelligence"
"San Diego State University","default;; unification;; operations;; combine;; strict;; information;; one;; more;; defeasible;; feature;; structures;; require;; finding;; maximal;; subsets;; set;; atomic;; constraints;; consistent;; structure;; subset;; maximally;; respect;; subsumption;; ordering;; if;; constraint;; added;; without;; creating;; inconsistency;; problem;; np;; complete;; number;; heuristic;; optimizations;; substantially;; reduce;; size;; search;; space;; article;; propose;; novel;; optimization;; leaf;; pruning;; yields;; improvement;; running;; time;; several;; orders;; magnitude;; over;; previously;; algorithms;; makes;; efficient;; enough;; practical;; wide;; range;; problems;; applications","10.1162/coli.2007.33.2.153","unification;; heuristic;; feature structure;; defeasible estate;; computer science;; algorithm"
"University of SÃ£o Paulo;; Computing Science;; Computing Science","desirable;; referring;; expressions;; chosen;; way;; referents;; easy;; identify;; article;; focuses;; hierarchically;; structured;; domains;; exploring;; hypothesis;; logically;; redundant;; information;; if;; leads;; significant;; reduction;; amount;; search;; needed;; referent;; generation;; algorithms;; presented;; implement;; idea;; generated;; expression;; certain;; circumscribed;; situations;; test;; hypotheses;; assess;; performance;; two;; controlled;; experiments;; human;; subjects;; conducted;; first;; experiment;; confirms;; judges;; preference;; model;; predicts;; case;; second;; suggests;; readers;; benefit;; kind;; logical;; redundancy;; produce;; measured;; terms;; effort","10.1162/coli.2007.33.2.229","referent;; redundancy;; natural language processing;; expression;; computer science;; computational linguistics;; artificial intelligence"
"","","10.1162/coli.2007.33.2.255","word sense disambiguation;; linguistics;; language technology;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.282","studies in natural language processing;; finite state model;; computer science;; cognitive science;; cd rom"
"","","10.1162/coli.2000.26.2.291","systemic functional grammar;; natural language generation;; linguistic description;; computer science;; cognitive science"
"","","10.1162/coli.2000.27.1.143","media studies;; computer science;; cognitive science;; classics"
"","","10.1162/coli.2000.26.2.286","optimality theory;; media studies;; humanities;; computer science;; cognitive science"
"","","10.1162/coli.2000.27.1.146","syntax;; language speech;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.3.456","syntax;; linguistics;; language technology;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.265","watson;; shalom;; research center;; media studies;; ibm;; humanities;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.267","saint;; predicative expression;; natural language;; linguistics;; lexical knowledge;; language technology;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.270","text generation;; lexical semantics;; knowledge representation and reasoning;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.274","syntactic structure;; mathematics;; generative grammar;; computer science;; cognitive science"
"","","10.1162/coli.2000.26.2.277","research center;; palo;; natural language processing;; computer science;; artificial intelligence"
