AA.DAfN,AW,DOI,F.FN
"Hungarian Academy of Sciences","age;; automation;; freedom;; common;; working;; roles;; symptoms;; changes;; employment;; unemployment;; professional;; structures;; relevance;; services;; entertainment;; industry;; time;; social;; relations;; warnings;; against;; voluntary;; interventions;; neglect;; historical;; approaches;; life;; long;; education;; socially;; handicapped;; people;; evolutionary;; inherited;; motivations;; styles;; critical;; challenges;; mankind;; open;; society;; lesssons;; system;; control;; recommended;; tasks;; ifac","10.1007/s00146-013-0481-z","working time;; unemployment;; sociology;; social relation;; psychological intervention;; open society;; neglect;; management science;; knowledge management;; information age;; entertainment industry"
"Edinburgh Napier University","paper;; compares;; listening;; experiences;; experts;; designers;; two;; sound;; designs;; date;; comparisons;; examined;; empirically;; so;; ease;; comparison;; repertory;; grids;; chosen;; explore;; preclude;; listener;; training;; meaningful;; compare;; b;; points;; agreement;; disagreement;; readily;; identified;; c;; practical;; means;; conducting;; studies;; taxonomy;; attributes;; rather;; intuition;; predilection","10.1007/s00146-013-0489-4","soundscape;; repertory grid;; performing arts;; multimedia;; knowledge management;; intuition;; human computer interaction;; computer science;; active listening"
"Edinburgh Napier University;; University of St Andrews;; Rochester Institute of Technology;; Catholic University of the Sacred Heart","paper;; introduction;; digital;; tourism;; mediated;; presence;; research;; means;; create;; substantive;; user;; experiences;; ux;; visitors;; rich;; varied;; socio;; economic;; activity;; permeates;; global;; society;; support;; tourist;; experience;; introduce;; survey;; both;; fields;; number;; examples;; blended;; spaces;; approach;; cutting;; across;; sense;; real;; conclude;; discussion;; designing","10.1007/s00146-013-0493-8","user experience design;; usability;; tourism;; sense of presence;; performing arts;; multimedia;; global citizenship;; computer science;; blended spaces"
"Ghent University;; Ghent University;; Vrije Universiteit Brussel;; University of Hasselt","explores;; participants;; immersive;; theatrical;; performance;; perceive;; role;; virtual;; environment;; ve;; effects;; perception;; experience;; whole;; quasi;; experimental;; 2;; design;; narrative;; task;; search;; manipulated;; explore;; spatial;; presence;; social;; identification;; enjoyment;; show;; effect;; entirely;; mediated;; self;; interesting;; consequences;; more;; suggests;; something;; future;; research","10.1007/s00146-013-0487-6","virtual machine;; social psychology;; self;; pleasure;; performing arts;; perception;; narrative;; mediation;; computer science"
"Edinburgh Napier University;; Cleveland State University","special;; issue;; ai;; society;; presence;; features;; papers;; presented;; 13th;; annual;; international;; workshop;; held;; edinburgh;; represent;; wide;; variety;; disciplines;; continue;; applied;; ranging;; computer;; science;; classical;; studies;; psychology;; neuroscience;; communication;; digital;; technologies;; relentless;; spread;; so;; aspects;; everyday;; lives;; experience;; becoming;; unifying;; basis;; reasoning;; evaluating;; developments;; comprises;; eight;; grouped;; three;; sections;; first;; two;; closely;; differ;; respect;; treatment;; authenticity;; virtual;; environments;; describe;; next;; social;; final;; tranche;; address;; different;; forms;; media;; section;; examine;; applications;; paper;; benyon;; his;; colleagues;; offers;; introduction;; tourism;; begin;; noting;; global;; industry;; worth;; billions;; concerned;; augmented;; reality;; enhance;; people;; authors;; offer;; number;; design;; scenarios;; exemplars;; might;; implemented;; example;; house;; edgar;; allen;; poe;; tourist;; experiencing;; enhanced;; visit;; way;; mobile;; phone;; brick;; city;; tours;; alternate;; vision;; offering;; enhancement;; interesting;; feature;; supports;; personalised;; mementoes;; trip;; enhancements;; deemed;; involve;; creation;; blended;; spaces;; seamless;; real;; notion;; puzzled;; descartes;; offered;; faced;; unexpected;; counterpoint;; time;; deltatime;; fredrick;; raises;; host;; issues;; researchers;; engaged;; building;; intended;; create;; sense;; interest;; primarily;; re;; places;; historic;; archaeological;; technology;; recreate;; representations;; g;; ancient;; egypt;; culturally;; significant;; physically;; fragile;; machu;; picchu;; inaccessible;; surface;; mars;; bottom;; pacific;; implications;; archaeology;; education;; forth;; unconstrained;; enthusiasm;; stands;; contrast;; aims;; london;; charter;; calls;; adoption;; standards;; intellectual;; integrity;; transparency;; sustainability;; access;; 3d;; modelling;; cultural;; heritage;; echoing;; intent;; observes;; simply;; too;; easy;; software;; tools;; over;; embellish;; representation;; say;; pompeii;; he;; notes;; anachronisms;; errors;; ubisoft;; best;; selling;; games;; assassin;; creed;; set;; purports;; venice;; reconstruction;; piazza;; basilica;; san;; marco;; suggests;; designers;; may;; read;; sheer;; p;; turner;; school;; computing;; napier;; university;; 10;; colinton;; road;; eh10;; 5dt;; scotland;; uk;; mail;; ac","10.1007/s00146-013-0486-7","transparency;; tourism;; psychology;; performing arts;; media studies;; knowledge management;; enthusiasm;; cultural heritage;; charter;; augmented reality;; anachronism"
"University of Sussex","paper;; explores;; history;; eliza;; computer;; programme;; approximating;; rogerian;; therapist;; developed;; jospeh;; weizenbaum;; mit;; 1970s;; early;; ai;; experiment;; reception;; provoked;; re;; appraise;; relationship;; power;; human;; reason;; attack;; powerful;; delusional;; thinking;; computers;; intelligence;; he;; understood;; widespread;; general;; public;; amongst;; experts;; root;; issue;; thought;; entirely;; computable;; reducible;; logical;; formalism;; him;; consider;; nature;; machine;; question;; instantiation;; logics;; social;; world;; come;; operate;; said;; slow;; acting;; poison;; exploring;; 20th;; century;; apostasy;; light;; illustrates;; ways;; contemporary;; anxieties;; debates;; over;; smartness;; connect;; earlier;; formations;; article;; argues;; designation;; computational;; significant;; today;; points;; towards;; form;; now;; pervasive;; precursor;; machinic;; therapeutic;; condition;; find;; ourselves;; speaks;; directly;; questions;; concerning;; modulation;; autonomy;; behaviorism;; currently;; arising","10.1007/s00146-018-0825-9","performing arts;; management science;; formalism;; epistemology;; computer science;; behaviorism;; autonomy;; apostasy"
"Indian Institute of Technology, Jodhpur","embodied;; approach;; cognition;; taken;; roots;; cognitive;; studies;; developments;; diverse;; fields;; robotics;; artificial;; life;; linguistics;; taking;; cue;; metaphor;; watt;; governor;; stresses;; coupling;; organism;; environment;; continuous;; nature;; processes;; questioning;; viability;; computational;; representational;; understanding;; mind;; comprehensive;; theory;; paper;; giving;; overview;; examples;; conceptual;; looks;; special;; case;; orwell;; problem;; science;; so;; evidence;; embodiment;; true;; yet;; little;; same;; shall;; try;; solve;; pointing;; inveterate;; habits;; perceiving;; ourselves;; makes;; appear;; implausible;; free;; importance;; unconscious;; overall;; processing;; raise;; challenging;; questions;; self;; conception;; revision;; light;; pave;; way;; better;; appreciation","10.1007/s00146-013-0496-5","unconscious mind;; sociology;; social cognition;; metaphor;; embodied cognition;; conceptual metaphor;; cognitive science;; cognitive robotics;; cognitive linguistics;; cognition"
"MÂ·CAM, Inc.","current;; economic;; ontology;; development;; failed;; confront;; two;; important;; errors;; historicism;; embracing;; linearity;; value;; directly;; attributed;; labor;; applied;; natural;; resources;; taken;; together;; efficiency;; arguments;; justify;; monetary;; policy;; both;; microlevel;; transaction;; macrolevel;; global;; trade;; know;; legacies;; scientific;; systems;; left;; g;; 20;; paralyzed;; deal;; structural;; failings;; evidenced;; banking;; business;; exploration;; modalities;; impair;; capacity;; adaptation;; alternative;; methods;; accounting;; basis;; inquiry;; integral;; more;; suitable;; transition;; scarcity;; market;; models;; abundance;; modes;; sustainable;; engagement","10.1007/s00146-013-0471-1","sociology;; scientific method;; scarcity;; ontology;; natural resource;; monetary policy;; modalities;; management science;; law;; historicism;; economic system;; database transaction"
"University of Bath;; University of Bath","general;; terms;; social;; presence;; feeling;; togetherness;; regardless;; spatial;; temporal;; separation;; socioemotional;; attitude;; reflexively;; centres;; people;; via;; perceptions;; affective;; attitudes;; towards;; oneself;; communication;; technologies;; contribute;; maintenance;; close;; personal;; relationships;; facilitating;; welcome;; timely;; mind;; absent;; kind;; may;; moment;; persist;; over;; time;; topped;; repeated;; interactions;; paper;; consider;; type;; relationship;; degree;; physical;; might;; condition;; value;; range;; media;; ratings;; closeness;; gathered;; 21;; days;; 64;; participants;; meaningful;; contrast;; chose;; across;; four;; types;; separations;; same;; different;; city;; discuss;; ways;; thinking;; connection;; care;; one;; another;; meaning;; void;; separates;; course;; experiences","10.1007/s00146-013-0492-9","the void;; socioemotional selectivity theory;; social psychology;; personal relationship;; performing arts;; perception;; feeling;; computer science;; closeness;; affect"
"University College Cork;; University College Cork;; University College Cork","international;; development;; policies;; inevitably;; encounter;; conflict;; implementation;; representing;; gap;; universal;; goals;; grass;; roots;; practice;; aim;; explore;; understand;; significance;; apply;; knowledge;; management;; principles;; lens;; bridging;; solutions;; research;; focuses;; governmental;; organisations;; sub;; section;; civil;; society;; unique;; took;; southern;; perspective;; views;; experiences;; policy;; makers;; practitioners;; beneficiaries;; kenya;; form;; basis;; empirical;; consequently;; provide;; answers;; systems;; aligned;; core;; values;; organisational;; societal;; culture;; order;; positively;; influence;; stability","10.1007/s00146-013-0477-8","management science;; knowledge management;; international development;; empirical research;; development policy;; computer science;; civil society;; bridging;; beneficiary"
"GGD SD College, Chandigarh, India#TAB#","one;; begin;; define;; global;; identity;; globalization;; offers;; sense;; belonging;; individual;; westerner;; erstwhile;; colonized;; subject;; holding;; tightly;; idea;; nationalism;; offered;; him;; passport;; world;; my;; paper;; explores;; contestation;; culturally;; globalized;; argues;; cultural;; remains;; flux;; whatever;; may;; context;; period;; colonialism;; nation;; regarded;; foremost;; structure;; collective;; defined;; self;; finally;; era;; call;; modern;; postmodern;; even;; pushed;; toward;; liminality","10.1007/s00146-013-0497-4","sociology;; self;; political economy;; nationalism;; liminality;; knowledge management;; identity formation;; globalization;; gender studies;; cultural identity;; colonialism;; collective identity"
"University of Warsaw","aim;; paper;; philosophical;; considerations;; supposed;; ai;; emergence;; future;; predicted;; timeline;; process;; uncertain;; avoid;; kind;; speculations;; scientific;; point;; view;; metaphysical;; approach;; undertaken;; modal;; context;; discussion;; argue;; claim;; certain;; time;; justified;; temporal;; perspective;; worldwide;; society;; must;; prepared;; expected;; profound;; impact;; event;; existential;; status;; humanity","10.1007/s00146-018-0833-9","timeline;; superintelligence;; possible world;; metaphysics;; management science;; human enhancement;; existentialism;; epistemology;; contingency;; computer science;; anthropic principle"
"Financial Services Agency;; Financial Services Agency;; Financial Services Agency","purpose;; paper;; analyze;; financial;; turmoil;; us;; subprime;; loan;; crisis;; mid;; noughties;; compare;; japanese;; asset;; bubble;; late;; 1980s;; examining;; two;; crises;; compares;; monetary;; policies;; both;; countries;; focusing;; excess;; liquidity;; expansion;; bank;; loans;; seen;; develops;; several;; indicators;; ratio;; real;; estate;; total;; gdp;; housing;; affordability;; order;; develop;; necessary;; banking;; behavior;; japan;; united;; states;; banks;; beyond;; point;; profit;; maximization;; property;; prices;; policy;; influenced;; significantly;; developed;; early;; warning;; future;; bubbles","10.1007/s00146-013-0469-8","warning system;; real estate;; profit maximization;; monetary policy;; monetary economics;; market liquidity;; loan;; knowledge management;; economic bubble;; computer science;; bubble"
"Edinburgh Napier University","presence;; research;; tell;; us;; why;; feel;; real;; world;; experience;; virtual;; reality;; technology;; movies;; games;; strikingly;; less;; say;; scenes;; book;; just;; wonderful;; tangible;; detail;; complexity;; digital;; matched;; even;; surpassed;; story;; paperback;; paper;; identifies;; range;; potential;; neurological;; solutions;; problem;; dream;; problems;; good;; measure;; consider;; jeannerod;; neural;; simulation;; action;; grush;; emulation;; theory;; representation;; rizzolatti;; work;; mirror;; neurons;; candidate;; conclude;; observing;; underline;; purpose;; act;; solely;; imaginations","10.1007/s00146-013-0491-x","virtual reality;; performing arts;; neural correlates of consciousness;; narrative;; mirror neuron;; management science;; emulation;; dream;; computer science;; cognitive science;; artificial intelligence"
"Acharya Nagarjuna University;; Acharya Nagarjuna University","existing;; classification;; techniques;; concentrate;; learning;; datasets;; single;; similar;; unit;; spite;; so;; differentiating;; attributes;; complexities;; involved;; traditional;; analyze;; prior;; if;; doing;; loss;; performance;; terms;; accuracy;; auc;; end;; machine;; problems;; easily;; solved;; just;; carefully;; observing;; human;; training;; nature;; mimicking;; same;; response;; issues;; comprehensive;; suite;; experiments;; designed;; provide;; conclusive;; reliable;; significant;; problem;; efficient;; paper;; proposes;; novel;; simple;; effective;; paradigm;; explicitly;; exploits;; important;; different;; s2d;; strategy;; implements;; two;; algorithms;; c4;; 5;; cart;; efficiently;; framework;; analyzes;; data;; sets;; implementation;; allows;; classifier;; systematic;; mimic;; technique;; experimental;; show;; outperforms;; state;; art;; methods;; capability;; breaks;; gap;; fact;; may;; useful;; real;; world;; complex;; high;; dimensional;; especially;; typical;; learn;; classifiers","10.1007/s00146-013-0499-2","unsupervised learning;; stability;; semi supervised learning;; online machine learning;; machine learning;; learning classifier system;; instance based learning;; computer science;; computational learning theory;; artificial intelligence;; active learning"
"Russian Academy of Sciences","arising;; restrictions;; global;; economic;; growth;; limited;; natural;; resources;; capacity;; biosphere;; adversely;; affect;; people;; level;; life;; future;; expectation;; leads;; mass;; depression;; social;; instability;; consider;; problem;; psycho;; physiological;; model;; onward;; hedonist;; consumer;; society;; developed;; investigated;; fact;; human;; nature;; generates;; growing;; desire;; needs;; progress;; reaching;; limits;; member;; feel;; persistent;; negative;; emotions;; dissatisfaction;; socio;; stagnation;; international;; first;; type;; solutions;; expansion;; g;; increasing;; macroeconomic;; demand;; kondratieff;; technological;; cycle;; second;; refers;; local;; extension;; one;; more;; countries;; means;; political;; military;; world;; lead;; third;; corresponds;; periodical;; decreasing;; consumption;; followed;; financial;; crisis;; decay;; states;; unions;; national;; conflicts;; wars;; so;; solution;; humanistic;; consists;; creativity;; development;; especially;; middle;; class;; focus;; spiritual;; rising;; desires;; realm;; satisfied","10.1007/s00146-013-0483-x","spiritual development;; sociology;; realm;; politics;; natural resource;; middle class;; law;; kondratiev wave;; knowledge management;; financial crisis;; economic system;; creativity"
"Cleveland State University;; Cleveland State University;; Pennsylvania State University","experimental;; secondary;; task;; reaction;; time;; strt;; measure;; attention;; media;; presentation;; compare;; traditional;; self;; measures;; telepresence;; immersion;; social;; reality;; spatial;; presence;; transportation;; enjoyment;; composite;; items;; indicate;; may;; useful;; measuring;; sub;; dimensions;; implications","10.1007/s00146-013-0494-7","social reality;; multimedia;; immersion;; computer science"
"University of Zululand","heartmath;; contemporary;; scientific;; coherent;; model;; heart;; intelligence;; aim;; paper;; review;; coherence;; special;; reference;; implications;; artificial;; ai;; robotics;; conceptual;; issues;; challenges;; view;; seemingly;; infinite;; human;; capacity;; creative;; destructive;; incoherent;; behaviour;; highly;; recommended;; designers;; operators;; persons;; optimal;; moral;; integrity;; vision;; mission;; implies;; robotic;; design;; production;; continuously;; optimized;; vigilant;; appropriate;; material;; quality;; control;; procedures;; evidence;; value;; effectiveness;; context","10.1007/s00146-018-0834-8","robotics;; moral integrity;; material quality;; management science;; computer science;; coherence;; artificial intelligence"
"Aix-Marseille University","you;; remember;; methistophiles;; caught;; wagner;; bending;; over;; his;; smoking;; retort;; asked;; him;; happening;; replied;; quiet;; wonderful;; work;; ready;; accomplished;; construction;; man;; underway;; schone;; 1994;; years;; dream;; chemists;; create;; life;; inanimate;; material;; now;; idea;; something;; thinks;; even;; though;; alive;; words;; say;; nothing;; separates;; imaginary;; nor;; real;; think;; if;; imagine;; one;; thing;; confuse;; reality;; image;; physical;; practical;; object;; evokes","10.1007/s00146-018-0832-x","the imaginary;; performing arts;; nothing;; management science;; humanity;; happening;; dream;; creativity;; computer science;; aesthetics"
"University of East Anglia","time;; fossil;; fuel;; burning;; nationalism;; ethnic;; religious;; intolerance;; retrograde;; steps;; promoted;; prospects;; world;; peace;; environmental;; systems;; stability;; may;; appear;; dim;; exactly;; more;; important;; continue;; examine;; sources;; conflict;; major;; obstacle;; general;; progress;; currently;; dominant;; economic;; practice;; theory;; called;; economy;; usual;; economics;; appropriate;; special;; constructive;; change;; language;; matters;; usually;; narrow;; conservative;; technical;; obscure;; rapid;; changes;; environment;; physical;; living;; largely;; kept;; separate;; compartment;; if;; partition;; removed;; dependence;; growth;; widening;; inequality;; seen;; unsustainable;; radical;; better;; worse;; expected;; involved;; expansion;; concept;; itself;; lines;; oikonomia;; modern;; revival;; classical;; greek;; term;; management;; household;; expanded;; view;; everything;; value;; measured;; argued;; source;; strife;; features;; indicated;; less;; conflictual;; just;; cooperative;; peaceful;; include;; dignified;; life;; people;; right;; word;; wealth;; reconnected;; weal;; work;; understood;; useful;; activity","10.1007/s00146-018-0816-x","religious intolerance;; obstacle;; nationalism;; inequality;; ethnic group;; economy;; economic change;; constructive;; computer science;; ancient greek"
"Kompetenzzentrum Personal Analytics, UniversitÃ¤t Duisburg-Essen;; Utrecht University;; University of Duisburg-Essen","comes;; improving;; health;; general;; population;; mhealth;; technologies;; self;; monitoring;; intervention;; components;; hold;; lot;; promise;; argue;; factors;; access;; targeting;; personal;; resources;; incentives;; applications;; run;; risk;; increasing;; inequalities;; thereby;; creating;; problem;; social;; justice;; review;; empirical;; evidence;; generated;; arguments;; still;; morally;; acceptable;; develop;; approaches;; avoid;; promotion","10.1007/s00146-018-0835-7","mhealth;; social inequality;; public economics;; population;; persuasive technology;; knowledge management;; incentive;; health literacy;; health equity;; empirical evidence;; computer science"
"Sapienza University of Rome","article;; shall;; examine;; issues;; questions;; involved;; technology;; autonomous;; robots;; developed;; greatly;; advancing;; rapidly;; so;; reference;; particularly;; critical;; field;; military;; robotic;; systems;; times;; concerning;; ethical;; implications;; object;; increasing;; attention;; roboticists;; philosophers;; legal;; experts;; purpose;; paper;; deal;; show;; autonomy;; mean;; full;; automation;; decision;; processes;; raises;; difficulties;; paradoxes;; easy;; solve;; especially;; considering;; alongside;; reliability;; finally;; difficult;; respond;; calling;; play;; strong;; formulation;; precautionary;; principle","10.1007/s00146-013-0500-0","the internet;; robotic systems;; robot;; precautionary principle;; management science;; decision process;; cybernetics;; computer science;; autonomy;; automation"
"University of Gothenburg;; University of Gothenburg;; University of Gothenburg","kyoto;; protocol;; implementation;; brought;; forward;; issues;; climate;; change;; mitigation;; strategy;; national;; measures;; creation;; market;; mechanisms;; carbon;; trading;; emission;; certificates;; become;; important;; trade;; commodity;; worldwide;; markets;; diversified;; opportunity;; created;; entrepreneurs;; actors;; range;; farmers;; brokers;; unequal;; involvement;; developing;; countries;; noted;; mostly;; observed;; entrepreneurship;; regarded;; cornerstone;; economic;; growth;; social;; improvement;; south;; africa;; spearheaded;; african;; clean;; development;; mechanism;; cdm;; projects;; leading;; research;; conclude;; albeit;; number;; opportunities;; biggest;; challenge;; entrepreneurial;; participation;; remains;; nature;; processes;; project;; lack;; clear;; supportive;; system;; limited;; access;; financing;; more;; importantly;; general;; ignorance;; complex;; themselves;; limits;; necessary;; skills;; level;; uneven;; distribution;; provincial;; levels;; recommendations;; overcome;; obstacles;; promote;; activity","10.1007/s00146-013-0458-y","kyoto protocol;; knowledge management;; ignorance;; entrepreneurship;; development economics;; developing country;; cornerstone;; computer science;; commodity;; clean development mechanism;; carbon market"
"University of Sussex;; University of Edinburgh","improvisation;; ubiquitous;; life;; deserves;; occupy;; more;; central;; role;; cognitive;; science;; current;; paper;; take;; case;; jazz;; rich;; model;; domain;; explore;; nature;; expertise;; generally;; activity;; improviser;; against;; theoretical;; backdrop;; dreyfus;; account;; enactivist;; 4e;; accounts;; cognition;; action;; argue;; provide;; source;; insights;; go;; beyond;; notion;; skilled;; coping;; example;; sense;; same;; time;; see;; suggesting;; extension;; theory;; expert;; improvisers;; music;; walking;; path;; open;; ended;; expansion;; mindful;; experiential;; relation;; doing;; heart;; day;; living;; propose;; lies;; form;; higher;; level;; inner;; spontaneously;; creates;; novel;; forms;; agentive;; goal;; directedness;; moment;; supplants;; idea;; ego;; less;; absorbed;; enacting;; spontaneous;; expressions;; herself","10.1007/s00146-018-0838-4","temporality;; phenomenology;; music psychology;; jazz;; improvisation;; experiential learning;; enactivism;; embodied cognition;; computer science;; cognitive science"
"University of Puget Sound","1952;; alan;; turing;; published;; his;; last;; work;; concept;; embryonic;; morphogenesis;; propounding;; computational;; framework;; pattern;; formation;; developing;; embryo;; chemical;; diffusion;; patterns;; corroborated;; discovery;; homeobox;; hox;; genes;; following;; decades;; gene;; research;; expanded;; now;; shown;; underlie;; variety;; morphological;; novelties;; experience;; nature;; patterning;; structural;; aspects;; different;; organs;; brain;; mutant;; animals;; may;; future;; give;; rise;; novel;; speciation;; foresight;; vision;; created;; field;; biology;; mathematical;; modeling;; biological;; systems;; paper;; discuss;; role;; relates;; insights;; provide","10.1007/s00146-013-0504-9","turing;; pattern formation;; morphogenesis;; management science;; hox gene;; homeobox;; evolutionary biology;; embryonic morphogenesis;; embryo;; computer science"
"Auburn University","social;; science;; research;; anthropomorphisms;; computers;; robots;; devoted;; studying;; intellectual;; anthropomorphism;; emotional;; bodily;; limits;; computer;; robot;; represent;; important;; patterns;; limitation;; one;; discursive;; practice;; places;; practices;; interactional;; practical;; activities;; sense;; encounter;; article;; analyze;; another;; activity;; investigate;; drawing;; ethnographic;; robotics;; group;; show;; importance;; documenting;; contributes;; identity;; final;; section;; describe;; implications;; future;; studies","10.1007/s00146-018-0836-6","social science research;; robotics;; robot;; limiting;; knowledge management;; future studies;; ethnography;; epistemology;; discursive practice;; computer science;; collective identity;; artificial intelligence"
"Chulalongkorn University","paper;; looks;; situation;; first;; dreyfus;; educ;; philos;; theory;; 34;; 4;; 369;; 378;; 2002;; his;; seminal;; order;; find;; if;; so;; extent;; internet;; education;; still;; characterized;; anonymity;; commitment;; today;; social;; media;; post;; truth;; era;; current;; form;; web;; technology;; occasion;; us;; rethink;; press;; public;; two;; main;; kierkegaardian;; themes;; actually;; consist;; ease;; rapidity;; information;; shared;; blurring;; line;; journalists;; consumers;; difficult;; one;; conform;; own;; thoughts;; beliefs;; addition;; effect;; seem;; monolithic;; splintered;; smaller;; groups;; overlapping;; another;; highly;; complex;; way;; kierkegaard;; time;; consisted;; nothing;; more;; rather;; small;; number;; newspapers;; now;; countless;; sources;; almost;; impossible;; see;; diluting;; contention;; anonymized;; people;; rending;; faceless;; eliminating;; individuality;; furthermore;; facebook;; retain;; passionate;; petrik;; al;; ethics;; inf;; technol;; 16;; 275;; 284;; 2014;; pointed;; someone;; passionately;; committed;; something;; remaining;; active;; shows;; direction;; go;; both;; ways;; hand;; fragmenting;; lack;; ills;; mentioned;; thereby;; creating;; existing;; online;; world;; bring;; specific;; directed;; commitments;; remained;; single;; entity;; insistence;; seems;; foretell;; malaise;; ultimately;; responsible;; indeed;; too;; rational;; critical;; thought;; needed","10.1007/s00146-018-0839-3","the internet;; social media;; rationality;; performing arts;; nothing;; newspaper;; media studies;; knowledge management;; critical thought;; computer science;; anonymity"
"University of Connecticut;; University of South Florida","people;; adapting;; self;; presentation;; strategies;; utilize;; both;; online;; offline;; communication;; interactions;; strangers;; co;; workers;; family;; friends;; one;; way;; communicate;; instant;; messaging;; includes;; graphical;; representations;; called;; buddy;; icons;; project;; survey;; 93;; participants;; currently;; examines;; extent;; theory;; goffman;; 1959;; explain;; choices;; elements;; identity;; categorized;; users;; asked;; why;; choose;; change;; different;; interaction;; partners;; show;; male;; select;; categories;; females;; human;; low;; photorealism;; consistent;; biological;; sex;; rarely;; selected;; want;; increase;; social;; presence","10.1007/s00146-013-0501-z","world wide web;; performing arts;; online and offline;; multimedia;; knowledge management;; instant messaging;; impression management;; computer science;; biological sex"
"Royal Institue of Technology, Stockholm, Sweden","","10.1007/s00146-018-0827-7","visual arts;; performing arts;; management science;; dream;; computer science"
"Central European University;; Asian School of Business, Trivandrum, India#TAB#","organizational;; climate;; linked;; variety;; positive;; outcomes;; success;; lower;; employee;; turnover;; higher;; job;; satisfaction;; enhanced;; overall;; firm;; performance;; purpose;; paper;; explore;; similarities;; differences;; across;; emerging;; post;; transitional;; developed;; economy;; more;; specifically;; focusing;; india;; hungary;; portugal;; comprehensive;; multi;; dimensional;; measure;; incorporating;; 17;; scales;; four;; quadrants;; human;; relations;; internal;; process;; open;; systems;; rational;; goal;; impact;; certain;; key;; factors;; identified;; explored;; three;; levels;; individual;; level;; group;; finally;; global;; societal;; relevant;; references;; globe;; project;; cultural;; assessment;; total;; 848;; individuals;; participated;; representing;; 24;; organizations;; despite;; relative;; consistency;; terms;; values;; corresponding;; countries;; indicate;; variable;; trends;; differential;; patterns;; showing;; faring;; worst;; confirm;; complexity;; concept;; likely;; influenced;; external;; environment;; implications;; scholars;; practitioners;; emphasis;; entering;; novel;; cultures","10.1007/s00146-013-0507-6","turnover;; regional science;; organisation climate;; knowledge management;; job satisfaction;; globe;; global leadership;; developed country;; cultural perspective;; cross cultural;; computer science"
"University of Matej Bel, Banská Bystrica, Slovakia#TAB#;; University of Matej Bel, Banská Bystrica, Slovakia#TAB#;; University of Matej Bel, Banská Bystrica, Slovakia#TAB#","aim;; paper;; analyse;; evaluate;; situation;; field;; creative;; economy;; slovak;; republic;; level;; nuts;; 3;; euro;; index;; calculation;; year;; 2009;; discussion;; research;; weaknesses;; current;; state;; identified;; conclusions;; include;; proposal;; activities;; attract;; maintain;; talented;; people;; so;; called;; class;; regions;; theoretical;; part;; characterise;; importance;; global;; world;; knowledge;; famous;; experts;; dealing;; issue;; measurement;; position;; regional;; disparities;; context;; possibilities;; increasing;; exploitation;; potential","10.1007/s00146-013-0508-5","slovak;; regional science;; performing arts;; knowledge management;; creativity;; creative industries;; creative economy;; creative class;; computer science"
"Kingston University","computers;; become;; ubiquitous;; lifetimes;; life;; journal;; help;; us;; reflect;; own;; intellectual;; foundations;; words;; action;; research;; seen;; inside;; outside;; individuals;; make;; difference;; tools;; trying;; sense;; world;; possibility;; breaking;; mould;; empowering;; others;; cost;; sometimes;; part;; faustian;; exchange","10.1007/s00146-013-0510-y","weak ai;; turing test;; turing;; management science;; computer science;; cognitive science;; artificial intelligence;; action research"
"Indian Institute of Technology Madras;; Indian Institute of Technology Madras;; Indian Institute of Technology Madras","competitive;; globalized;; scenario;; organizations;; interested;; enhancing;; employee;; organization;; relationship;; perceived;; organizational;; support;; one;; way;; understand;; examines;; impact;; work;; experiences;; healthcare;; professionals;; experience;; comprises;; employees;; formal;; human;; resource;; practices;; facility;; workplace;; informal;; social;; supervisors;; coworkers;; survey;; conducted;; medical;; officers;; staff;; nurses;; working;; primary;; health;; centers;; state;; tamil;; nadu;; proved;; positive;; pay;; rewards;; job;; autonomy;; supervisor;; coworker;; career;; growth;; opportunities;; showed;; negative;; higher;; influence;; contributed;; literature;; inputs;; enhance;; perception;; incorporated;; policies;; public","10.1007/s00146-013-0509-4","work experience;; social support;; perceived organizational support;; organizational behavior and human resources;; knowledge management;; human resources;; health facility;; health care;; computer science;; autonomy"
"Veer Narmad South Gujarat University;; Veer Narmad South Gujarat University","surat;; zari;; industry;; one;; oldest;; industries;; gujarat;; state;; western;; part;; india;; dating;; back;; sixteenth;; century;; enjoys;; status;; cottage;; 1955;; intermediate;; product;; broadly;; catering;; two;; end;; user;; textiles;; handicrafts;; fashion;; largely;; family;; owned;; community;; skilled;; oriented;; fragmented;; low;; level;; automation;; experiencing;; intensive;; rivalry;; involves;; series;; inter;; closely;; guarded;; processes;; passed;; generation;; issues;; challenges;; facing;; today;; traditional;; mindset;; entrepreneurs;; quality;; lack;; standardization;; marketing;; paper;; discusses;; strategic;; interventions;; cluster;; approach;; enhance;; competitiveness","10.1007/s00146-013-0506-7","standardization;; rivalry;; psychological intervention;; mindset;; knowledge management;; handicraft;; fashion industry;; economic growth;; cottage industry;; computer science"
