AA.DAfN,AW,DOI,F.FN
"Technion â€“ Israel Institute of Technology;; University of Haifa","describe;; suite;; standards;; resources;; tools;; computational;; encoding;; processing;; modern;; hebrew;; texts;; include;; array;; xml;; schemas;; representing;; linguistic;; variety;; text;; corpora;; raw;; automatically;; processed;; manually;; annotated;; lexical;; databases;; broad;; coverage;; monolingual;; lexicon;; bilingual;; dictionary;; wordnet;; morphological;; processors;; analyze;; generate;; disambiguate;; word;; forms;; developed;; centralized;; supervision;; so;; compatible;; freely;; already;; several;; applications;; both;; academic;; industrial","10.1007/s10579-007-9050-8","xml schema;; wordnet;; text corpus;; speech recognition;; natural language processing;; lexicon;; hebrew;; corpus linguistics;; computer science;; computational linguistics;; bilingual dictionary;; artificial intelligence"
"Radboud University Nijmegen;; Logica;; Radboud University Nijmegen;; Radboud University Nijmegen","spoken;; language;; resources;; slrs;; essential;; both;; research;; application;; development;; article;; clarify;; concept;; slr;; validation;; define;; differs;; evaluation;; relevant;; principles;; outlined;; argue;; best;; way;; validate;; implement;; throughout;; production;; carried;; external;; experienced;; institute;; address;; tasks;; list;; basic;; issues;; criteria;; standard;; protocol;; shown;; illustrating;; prove;; value;; phase;; terms;; pre;; full;; release","10.1007/s10579-007-9049-1","spoken language;; speech recognition;; natural language processing;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"Pusan National University;; Pusan National University;; Pusan National University","complexity;; korean;; numeral;; classifiers;; demands;; semantic;; computational;; approaches;; employ;; natural;; language;; processing;; nlp;; techniques;; classifier;; universal;; linguistic;; device;; two;; functions;; quantifying;; classifying;; nouns;; noun;; phrase;; constructions;; studies;; focused;; fact;; afford;; decisive;; clues;; categorizing;; few;; dealt;; categorization;; relations;; quantify;; categorize;; building;; ontologies;; article;; propose;; recategorization;; context;; ontology;; large;; corpora;; korlex;; 1;; 5;; wordnet;; lexical;; network;; considering;; high;; applicability;; domain;; effectively;; predict;; characteristics;; process;; appropriately;; major;; challenge;; make;; classification;; attendant;; efficient;; accordingly;; korlexclas;; 0;; hierarchies;; constructed","10.1007/s10579-007-9047-3","wordnet;; semantic similarity;; semantic network;; semantic computing;; ontology;; numeral system;; noun phrase;; natural language processing;; computer science;; classifier;; artificial intelligence"
"University of Gothenburg;; Bielefeld University;; University of Vienna;; University of Gothenburg;; University of Vienna;; University of Vienna","communicative;; feedback;; refers;; unobtrusive;; usually;; short;; vocal;; bodily;; expressions;; whereby;; recipient;; information;; inform;; contributor;; he;; she;; able;; willing;; communicate;; perceive;; understand;; paper;; theory;; embodied;; describing;; different;; dimensions;; features;; involved;; corpus;; part;; first;; data;; coding;; geared;; find;; postulated;; describes;; methods;; statistical;; procedures;; discusses;; applicability;; insights;; gained","10.1007/s10579-007-9056-2","pragmatics;; perception;; natural language processing;; multimodality;; expression;; embodied cognition;; computer science;; computational linguistics;; communication studies;; cognitive science;; coding;; artificial intelligence"
"National Technical University of Athens;; National Technical University of Athens;; University of Paris;; University of Paris;; National Technical University of Athens;; National Technical University of Athens;; University of Paris","work;; multimodal;; expressive;; synthesis;; virtual;; agents;; actions;; performed;; human;; users;; input;; consider;; image;; sequence;; recorded;; behavior;; computer;; vision;; processing;; techniques;; incorporated;; order;; detect;; cues;; needed;; expressivity;; features;; extraction;; multimodality;; approach;; lies;; fact;; both;; facial;; gestural;; aspects;; user;; processed;; mimicry;; consists;; perception;; interpretation;; planning;; animation;; expressions;; shown;; resulting;; exact;; duplicate;; rather;; model;; original","10.1007/s10579-007-9057-1","virtual agent;; speech recognition;; pragmatics;; perception;; natural language processing;; multimodality;; mimicry;; expression;; computer science;; computational linguistics;; artificial intelligence;; animation"
"UniversitÃ  di Roma Tre;; University of Trento;; ISTC CNR Sezione Territoriale di Padova","irony;; studied;; famous;; scholars;; across;; centuries;; more;; recently;; cognitive;; pragmatic;; research;; prosodic;; visual;; signals;; communicative;; act;; sender;; literal;; goal;; communicate;; meaning;; x;; another;; y;; contrasting;; sometimes;; even;; opposite;; case;; antiphrastic;; so;; ironic;; indirect;; speech;; true;; one;; really;; intended;; communicated;; must;; understood;; inferences;; addressee;; statement;; may;; concern;; event;; object;; person;; third;; itself;; self;; paper;; define;; terms;; belief;; view;; communication;; show;; annotation;; scheme;; anvil;; score;; illustrate;; aspects;; expressive;; power;; applying;; judicial;; debate","10.1007/s10579-007-9059-z","pragmatics;; natural language processing;; multimodality;; literal and figurative language;; linguistics;; irony;; indirect speech;; corpus linguistics;; computer science;; communication source;; cognition;; artificial intelligence"
"Kasetsart University;; Kasetsart University","paper;; methodology;; automatic;; learning;; ontologies;; thai;; text;; corpora;; extraction;; terms;; relations;; shallow;; parser;; chunk;; texts;; identify;; taxonomic;; help;; cues;; lexico;; syntactic;; patterns;; item;; lists;; main;; advantage;; approach;; simplify;; task;; concept;; relation;; labeling;; identifying;; ontological;; hinting;; techniques;; pose;; certain;; problems;; cue;; word;; ambiguity;; list;; identification;; numerous;; candidate;; propose;; solve;; lexicon;; co;; occurrence;; features;; weighting;; information;; gain;; precision;; recall;; f;; measure;; system;; 0;; 74;; 78;; 76;; respectively","10.1007/s10579-007-9045-5","weighting;; text corpus;; parsing;; ontology;; ontology;; natural language processing;; lexicon;; computer science;; computational linguistics;; artificial intelligence;; ambiguity"
"Yamagata University;; National Institute of Information and Communications Technology;; NTT Communication Science Laboratories;; Acrolinx GmbH","constructed;; large;; scale;; detailed;; database;; lexical;; types;; japanese;; treebank;; includes;; linguistic;; information;; helps;; annotators;; grammar;; developers;; share;; precise;; knowledge;; grammatical;; status;; words;; constitute;; allowing;; consistent;; treebanking;; development;; addition;; clarifies;; needed;; nlp;; basis;; paper;; motivation;; methodology;; construction","10.1007/s10579-008-9065-9","treebank;; speech recognition;; rule based machine translation;; natural language processing;; link grammar;; linguistics;; lexical functional grammar;; grammar;; generative grammar;; formal grammar;; computer science;; computational linguistics;; artificial intelligence"
"Orange S.A.;; University of Paris;; University of Paris;; Orange S.A.","paper;; propose;; co;; verbal;; gesture;; expressivity;; conversational;; interaction;; work;; over;; time;; conducted;; two;; clips;; 2d;; animations;; first;; point;; types;; modulations;; relate;; rhetorical;; functions;; discourse;; extend;; knowledge;; emotion;; personality;; issues;; pragmatical;; ones;; evaluation;; measure;; effects","10.1007/s10579-007-9051-7","rhetorical question;; pragmatics;; natural language processing;; multimodality;; interpersonal interaction;; gesture;; expressivity;; computer science;; cartoon animation;; artificial intelligence"
"Idiap Research Institute","article;; compares;; one;; dimensional;; multi;; dialogue;; act;; tagsets;; automatic;; labeling;; utterances;; influence;; tagset;; dimensionality;; tagging;; accuracy;; first;; theoretically;; empirical;; data;; human;; annotations;; large;; scale;; resources;; four;; existing;; damsl;; swbd;; icsi;; mrda;; maltus;; dominant;; function;; approximation;; proposes;; taggers;; focus;; initially;; finding;; main;; utterance;; empirically;; acceptable;; significant;; practical;; relevance","10.1007/s10579-008-9063-y","utterance;; speech recognition;; natural language processing;; function approximation;; curse of dimensionality;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"Jadavpur University;; Jadavpur University","rapid;; development;; language;; resources;; tools;; machine;; learning;; techniques;; less;; computerized;; languages;; requires;; appropriately;; tagged;; corpus;; bengali;; news;; developed;; web;; archive;; widely;; read;; newspaper;; crawler;; retrieves;; pages;; hyper;; text;; markup;; html;; format;; contains;; approximately;; 34;; million;; wordforms;; named;; entity;; recognition;; ner;; systems;; pattern;; shallow;; parsing;; without;; linguistic;; knowledge;; part;; system;; uses;; performed;; better;; yielding;; highest;; f;; score;; values;; 75;; 40;; 72;; 30;; 71;; 37;; 70;; 13;; person;; location;; organization;; miscellaneous;; names;; respectively","10.1007/s10579-008-9064-x","web crawler;; web application;; speech recognition;; shallow parsing;; natural language processing;; named entity recognition;; html;; corpus linguistics;; computer science;; computational linguistics;; bengali;; artificial intelligence"
"École Normale Supérieure","objective;; research;; twofold;; firstly;; argue;; gaze;; gesture;; play;; essential;; part;; interactive;; explanation;; multimodal;; phenomenon;; two;; corpora;; 1;; group;; teacher;; novices;; experts;; 2;; student;; dyad;; both;; whom;; construct;; explanations;; students;; reasoning;; viewing;; videos;; dyads;; solving;; physics;; problems;; illustrate;; roles;; constructed;; secondly;; show;; knowledge;; rich;; empirical;; data;; pinpoints;; difficulties;; designing;; human;; computer;; interfaces;; support;; humans;; fortiori","10.1007/s10579-007-9058-0","pragmatics;; phenomenon;; nonverbal communication;; multimodality;; gesture;; gaze;; dyad;; computer science;; computational linguistics;; cognitive science"
"University of Roma Tre","paper;; gestures;; athletes;; reporting;; emotions;; aimed;; singling;; differences;; gestural;; activity;; telling;; best;; worst;; performances;; analyse;; manual;; annotation;; scheme;; adopted;; classifies;; gesture;; terms;; handshape;; motoric;; structure;; meaning;; goal;; type;; allows;; provide;; qualitative;; quantitative;; consequently;; put;; forward;; hypothesis;; mental;; images;; expressed;; performed;; re;; living;; positive;; negative;; experience;; contain;; visual;; propositional;; sensory;; motor;; emotional;; components","10.1007/s10579-007-9052-6","speech recognition;; pragmatics;; natural language processing;; multimodality;; motor imagery;; mental image;; handshape;; gesture;; computer science;; computational linguistics;; athletes;; artificial intelligence"
"Technische Universität München;; University of Edinburgh","humans;; wide;; range;; verbal;; behaviour;; speaking;; generating;; naturalistic;; embodied;; speech;; artificial;; agent;; application;; techniques;; draw;; directly;; recorded;; human;; motions;; helpful;; system;; uses;; corpus;; selection;; strategies;; specify;; head;; eyebrow;; motion;; animated;; talking;; first;; describe;; domain;; specific;; facial;; displays;; annotated;; outline;; regularities;; found;; data;; two;; different;; methods;; selecting;; one;; chooses;; majority;; option;; makes;; weighted;; choice;; options;; compare;; ways;; cross;; validation;; against;; asking;; judges;; rate;; output;; evaluation;; studies;; differ;; favoured;; strategy;; preferred;; schedules;; generated;; second;; showed;; preference;; original;; over;; generation","10.1007/s10579-007-9055-3","speech recognition;; schedule;; natural language processing;; multimodality;; eyebrow;; embodied cognition;; dialog system;; corpus analysis;; computer science;; computational linguistics;; artificial intelligence"
"Chinese Academy of Sciences;; Chinese Academy of Sciences","expressive;; structural;; differences;; product;; names;; general;; named;; entities;; person;; location;; organization;; date;; little;; research;; entity;; recognition;; ner;; crucial;; valuable;; information;; extraction;; field;; market;; intelligence;; paper;; focuses;; pro;; chinese;; text;; first;; describe;; efforts;; data;; annotation;; defined;; specifications;; development;; corpus;; annotated;; second;; hierarchical;; hidden;; markov;; model;; approach;; extensive;; experiments;; show;; outperforms;; cascaded;; maximum;; entropy;; obtains;; promising;; sets;; two;; different;; electronic;; domains;; digital;; cell;; phone","10.1007/s10579-008-9066-8","speech recognition;; principle of maximum entropy;; natural language processing;; named entity recognition;; market intelligence;; information extraction;; hierarchical hidden markov model;; entity linking;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"The Chinese University of Hong Kong;; Tsinghua University","real;; time;; communication;; platforms;; icq;; msn;; online;; chat;; rooms;; getting;; more;; popular;; ever;; internet;; risks;; criminals;; terrorists;; perpetrate;; illegal;; criminal;; abuses;; highlights;; security;; significance;; accurate;; detection;; translation;; language;; stand;; counterpart;; differs;; significantly;; standard;; referred;; comparatively;; informal;; anomalous;; dynamic;; features;; render;; conventional;; resources;; dictionaries;; processing;; tools;; parsers;; ineffective;; paper;; nil;; corpus;; text;; collection;; annotated;; facilitate;; training;; testing;; algorithms;; analyse;; linguistic;; characteristics;; contextual;; behaviour;; first;; observe;; majority;; terms;; words;; formed;; phonetic;; mapping;; propose;; extended;; source;; channel;; model;; xscm;; normalization;; process;; convert;; messages;; expressed;; experimental;; indicate;; performance;; term;; recognition;; accuracy;; superior;; scm;; counterparts;; consistent;; over","10.1007/s10579-008-9067-7","universal networking language;; the internet;; standard language;; parsing;; online chat;; normalization;; natural language processing;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"Centre national de la recherche scientifique;; University of Copenhagen;; University of Groningen;; Karlsruhe Institute of Technology;; fondazione bruno kessler","increasing;; interest;; multimodal;; communication;; suggested;; several;; national;; international;; projects;; isle;; humaine;; similar;; chil;; ami;; calo;; vace;; callas;; attention;; devoted;; topic;; institutions;; organizations;; institute;; standards;; technology;; linguistic;; data;; consortium;; success;; conferences;; icmi;; iva;; gesture;; measuring;; behavior;; nordic;; symposium;; lrec;; workshops;; corpora;; dutoit;; al;; 2006;; lament;; lack;; suitable;; evaluation;; recognition;; synthesis;; approaches;; interaction;; strategies;; one;; must;; admit;; today;; target;; limited;; number;; modalities;; if;; relevant;; purposes;; importance;; extending;; stages;; design;; development;; systems;; moreover;; established;; practices;; guidelines","10.1007/s10579-008-9068-6","natural language processing;; multimodal communication;; modalities;; linguistic data consortium;; lament;; gesture;; computer science;; computational linguistics;; artificial intelligence"
"University of Sheffield","strong;; relationship;; evaluation;; methods;; automatically;; training;; language;; processing;; systems;; generally;; same;; resource;; metrics;; both;; train;; system;; components;; evaluate;; date;; dialogue;; research;; general;; methodology;; typically;; applied;; manager;; spoken;; generator;; metric;; evaluating;; performance;; feedback;; function;; approach;; motivated;; examples;; application;; reinforcement;; learning;; optimization;; boosting","10.1007/s10579-005-2696-1","spoken language;; speech recognition;; speech processing;; reinforcement learning;; natural language processing;; computer science;; computational linguistics;; boosting;; artificial intelligence"
"Vassar College;; Isituto di Linguistica Computazionale, CNR, Pisa, Italy","first;; issue;; language;; resources;; evaluation;; dedicated;; memory;; antonio;; zampolli;; whom;; few;; dispute;; one;; person;; led;; way;; promoting;; establishing;; development;; lr;; kinds;; past;; four;; decades;; inaugural;; attempted;; bring;; together;; articles;; major;; figures;; field;; order;; provide;; overview;; history;; state;; art;; future;; creation;; annotation;; exploitation;; distribution;; hopefully;; collection;; serve;; tribute;; framework;; journal;; almost;; certainly;; existed;; him;; grow","10.1007/s10579-005-2689-0","tribute;; sociology;; computational linguistics;; cognitive science;; annotation"
"University of Tokyo;; University of Salford","ontologies;; recognised;; important;; tools;; effective;; efficient;; information;; sharing;; extraction;; text;; mining;; biomedical;; domain;; common;; ontology;; long;; several;; now;; widely;; confusion;; researchers;; concerning;; type;; needed;; knowledge;; management;; integration;; biomedicine;; argue;; different;; ways;; define;; logical;; view;; popular;; applications;; may;; neither;; nor;; necessary;; propose;; centered;; approach;; alternative;; formal;; thesaurus;; organised;; collection;; terms;; enriched;; relations;; more;; useful","10.1007/s10579-005-2697-0","upper ontology;; process ontology;; ontology based data integration;; ontology components;; ontology;; ontology;; natural language processing;; knowledge sharing;; information sharing;; computer science;; artificial intelligence"
"linguatic GmbH, Munich, Germany","progress;; quality;; machine;; translation;; years;; still;; significant;; potential;; improvement;; shift;; paradigm;; classical;; rule;; systems;; metal;; lmt1;; towards;; example;; statistical;; mt;; 2;; seems;; time;; now;; evaluate;; compare;; efforts;; draw;; conclusions;; improvements","10.1007/s10579-005-2698-z","quality management;; natural language processing;; machine translation;; computer science;; computational linguistics;; artificial intelligence"
"ATR Network Informatics Labs, Keihanna Science City, Kyoto, Japan","paper;; addresses;; current;; needs;; so;; called;; emotion;; speech;; points;; issue;; better;; expression;; relationships;; attitudes;; rather;; currently;; held;; raw;; big;; six;; emotional;; states;; more;; three;; years;; daily;; conversational;; find;; direct;; extremely;; rare;; contend;; technologists;; say;; now;; really;; mean;; technologies;; too;; text;; speaker;; attitude;; affect;; discourse","10.1007/s10579-005-2699-y","speech technology;; speech recognition;; speech processing;; pragmatics;; neuropsychology;; natural language processing;; linguistics;; computer science;; computational linguistics;; cognitive science;; artificial intelligence"
"Johns Hopkins University","article;; concerns;; relationship;; linguistics;; work;; carried;; 1972;; 1993;; ibmresearch;; automatic;; speech;; recognition;; asr;; natural;; language;; processing;; nlp;; statements;; make;; incomplete;; am;; conversant;; literature;; apologize;; whomimayoffend;; conceivably;; itwouldhavebeenmuchbetter;; leave;; things;; alone;; stay;; silent;; hopefully;; journal;; willing;; devote;; pages;; letters;; editor;; correct;; record;; air;; opposing;; views;; starting;; point;; following;; quote;; attributed;; me;; whenever;; fire;; linguist;; system;; performance;; improves;; hoped;; years;; apocryphal;; least;; two;; reliable;; witnesses;; recently;; convinced;; really;; stated;; publicly;; conference;; talk;; jelinek;; 1998;; accepting;; said;; must;; first;; affirm;; never;; fired;; anyone;; so;; my;; motivation;; defensive;; show;; neither;; nor;; colleagues;; ibm;; ever;; hostility;; linguists;; fact;; provide;; us;; needed;; help;; reluctant;; include;; linguistic;; knowledge;; intuition;; systems;; if;; didn;; t;; succeed;; find;; efficient;; way","10.1007/s10579-005-2693-4","linguistics;; intuition;; ibm;; computer science;; computational linguistics"
"University of Geneva","","10.1007/s10579-005-2695-2","natural language processing;; linguistics;; european union;; computer science;; computational linguistics;; artificial intelligence"
"Tokyo Institute of Technology;; Academia Sinica;; Academia Sinica","special;; issue;; language;; resources;; evaluation;; entitled;; frontiers;; asian;; complements;; earlier;; double;; processing;; state;; art;; huang;; al;; 2006;; presenting;; eight;; papers;; describing;; specific;; bird;; simons;; 2003;; explain;; research;; must;; deal;; acquired;; documented;; accessed;; first;; four;; focus;; latter;; target;; application;; tasks;; describe;; resource;; building;; contexts;; applications;; early;; days;; corpus;; large;; scale;; might;; consist;; one;; million;; words;; kilgarriff;; grenfenstette;; survey;; historical;; developments;; construction;; shows;; size;; english;; corpora;; roughly;; tenfold;; every;; decade;; 1960s;; word;; brown;; developed;; 1980s;; cobuild;; project;; built;; british;; national;; bnc;; completed;; 1994;; includes;; 100;; trend;; continues;; ldc;; gigaword;; published;; contains;; nearly;; two;; billion;; central;; question","10.1007/s10579-008-9071-y","on language;; natural language processing;; machine translation;; languages of asia;; language industry;; eight million;; computer science;; computational linguistics;; brown corpus;; british national corpus;; artificial intelligence"
"University of Copenhagen;; ELDA, France;; Istituto di Linguistica Computazionale CNR, Pisa, Italy;; Scansoft, Belgium","european;; language;; resources;; association;; elra;; founded;; 1995;; mission;; providing;; lr;; research;; institutions;; companies;; paper;; describe;; background;; major;; activities","10.1007/s10579-005-2692-5","linguistics;; european union;; computer science;; computational linguistics"
"Princeton University;; Princeton University","briefly;; discuss;; origin;; development;; wordnet;; large;; lexical;; database;; english;; outline;; design;; contents;; usefulness;; natural;; language;; processing;; finally;; crosslinguistic;; wordnets;; complementary;; resources","10.1007/s10579-007-9044-6","wordnet;; word sense disambiguation;; speech recognition;; ontology;; natural language processing;; linguistics;; lexicon;; lexical semantics;; lexical database;; lexical markup framework;; computer science;; computational linguistics;; artificial intelligence"
"University of Twente;; University of Twente;; University of Twente","paper;; describes;; multi;; modal;; corpus;; hand;; annotated;; meeting;; dialogues;; designed;; studying;; addressing;; behavior;; face;; conversations;; contains;; dialogue;; acts;; addressees;; adjacency;; pairs;; gaze;; direction;; first;; describe;; design;; annotation;; schema;; tools;; process;; itself;; analyze;; reproducibility;; stability","10.1007/s10579-006-9006-4","text corpus;; natural language processing;; face to face interaction;; dialogue acts;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence;; annotation schema;; annotation;; adjacency pairs"
"University of GÃ¶teborg;; TMH/CTT, KTH;; University of Helsinki;; University of Copenhagen;; University of Copenhagen","paper;; deals;; multimodal;; annotation;; scheme;; dedicated;; gestures;; interpersonal;; communication;; regard;; role;; played;; expressions;; feedback;; turn;; management;; sequencing;; developed;; framework;; mumin;; network;; tested;; behaviour;; short;; video;; clips;; swedish;; finnish;; danish;; preliminary;; studies;; show;; reliability;; categories;; defined;; acceptable;; whole;; constitutes;; versatile;; tool","10.1007/s10579-007-9061-5","natural language processing;; multimodality;; interpersonal communication;; gesture;; expression;; computer science;; computational linguistics;; communication studies;; coding;; artificial intelligence;; annotation"
"Nippon Telegraph and Telephone;; NTT Software Corporation","combining;; two;; bilingual;; dictionaries;; make;; third;; one;; language;; pivot;; case;; combine;; japanese;; english;; dictionary;; malay;; produce;; differs;; previous;; methods;; matching;; normalization;; prototype;; around;; 76;; 000;; pairs;; 50;; head;; words","10.1007/s10579-007-9038-4","speech recognition;; pivot language;; normalization;; natural language processing;; malay;; machine readable dictionary;; linguistics;; computer science;; computational linguistics;; bilingual lexicon;; artificial intelligence"
"DFKI, Embodied Agents Research Group;; University of California;; TomTec Imaging Systems GmbH","empirical;; investigation;; human;; gesture;; stands;; center;; multiple;; research;; disciplines;; annotation;; schemes;; exist;; varying;; degrees;; precision;; effort;; scheme;; specific;; purpose;; automatically;; generating;; animating;; character;; hand;; arm;; gestures;; potential;; general;; value;; focus;; capture;; temporal;; structure;; locational;; information;; relatively;; little;; terms;; accurately;; captures;; original;; re;; creating;; animated;; annotated;; data;; paper;; detail;; compares;; approaches","10.1007/s10579-007-9053-5","natural language processing;; multimodality;; human computer communication;; gesture;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"Centre national de la recherche scientifique","role;; language;; resources;; technology;; evaluation;; now;; recognized;; crucial;; development;; written;; spoken;; processing;; systems;; increasing;; challenge;; multilingualism;; europe;; technologies;; requires;; more;; internationally;; distributed;; effort;; paper;; first;; describes;; several;; going;; activities;; france;; aimed;; outline;; project;; intended;; enhance;; collaboration;; cooperation;; resource;; sharing;; international;; research;; community","10.1007/s10579-005-2694-3","universal networking language;; shared resource;; natural language processing;; multilingualism;; language technology;; language industry;; language and communication technologies;; european union;; computer science;; computational linguistics;; artificial intelligence"
"University of Pennsylvania;; University of Cambridge;; University of Pennsylvania;; University of Colorado Boulder","lexical;; classifications;; proved;; useful;; supporting;; natural;; language;; processing;; nlp;; tasks;; largest;; verb;; classification;; english;; levin;; 1993;; work;; defines;; groupings;; verbs;; syntactic;; semantic;; properties;; verbnet;; vn;; kipper;; al;; 2000;; schuler;; 2005;; extensive;; computational;; lexicon;; detailed;; descriptions;; classes;; included;; enough;; comprehensive;; korhonen;; briscoe;; 2004;; significant;; extension;; incorporates;; 57;; novel;; covered;; comprehensively;; ryant;; unpublished;; recently;; another;; 53;; additional;; article;; describes;; integration;; two;; extensions;; style;; providing;; over;; 90;; token;; coverage;; proposition;; bank;; data;; palmer;; highly;; practical;; applications","10.1007/s10579-007-9048-2","verbnet;; verb;; syntax;; speech recognition;; semantic property;; natural language processing;; linguistics;; lexicon;; english verbs;; electronic dictionary;; computer science;; computational linguistics;; artificial intelligence"
"University of Pittsburgh;; University of Pittsburgh;; Cornell University","paper;; describes;; corpus;; annotation;; project;; issues;; manual;; opinions;; emotions;; sentiments;; speculations;; evaluations;; private;; states;; language;; resulting;; scheme;; examples;; addition;; process;; inter;; annotator;; agreement;; 10;; 000;; sentence;; articles;; drawn;; world;; press;; presented","10.1007/s10579-005-7880-9","text corpus;; temporal annotation;; opinion analysis;; natural language processing;; manual annotation;; linguistics;; expression;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"University of Edinburgh","ami;; meeting;; corpus;; contains;; 100;; h;; meetings;; captured;; synchronized;; recording;; devices;; designed;; support;; work;; speech;; video;; processing;; language;; engineering;; linguistics;; organizational;; psychology;; transcribed;; orthographically;; annotated;; subsets;; everything;; named;; entities;; dialogue;; acts;; summaries;; simple;; gaze;; head;; movement;; written;; version;; lrec;; conference;; keynote;; address;; describe;; data;; created;; if;; killer;; presupposes;; platform;; sell;; case;; nite;; xml;; toolkit;; allows;; distributed;; set;; users;; create;; store;; browse;; search;; annotations;; same;; base;; both;; time;; aligned;; against;; signal;; structurally","10.1007/s10579-007-9040-x","xml;; video processing;; text corpus;; speech recognition;; natural language processing;; linguistics;; language engineering;; industrial and organizational psychology;; gaze;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence"
"National University of Computer and Emerging Sciences;; National University of Computer and Emerging Sciences","paper;; scheme;; ranking;; spelling;; error;; corrections;; urdu;; conventionally;; spell;; checking;; techniques;; provide;; explicit;; mechanism;; implicit;; correction;; algorithm;; ranked;; research;; presented;; shows;; phonetic;; similarity;; erroneous;; word;; serve;; useful;; parameter;; combined;; technique;; shapex;; uses;; visual;; characters;; gives;; improvement;; 23;; accuracy;; one;; best;; match;; done;; basis;; frequencies","10.1007/s10579-007-9028-6","word lists by frequency;; urdu;; spelling;; speech recognition;; soundex;; ranking svm;; ranking;; ranking;; natural language processing;; computer science;; computational linguistics;; artificial intelligence"
