AA.DAfN,AW,DOI,F.FN
";; ","","10.1045/january2013-houghton","world wide web;; sowing;; political science;; agroforestry"
";; ","","10.1045/september2005-bauer","world wide web;; scholarly communication;; multimedia;; computer science;; citation"
";; ;; ;; ;; ","","10.1045/november2005-rosenthal","world wide web;; top down and bottom up design;; multimedia;; digital preservation;; computer science"
"","","10.1045/september95-davis","world wide web;; technical report;; technical communication;; multimedia;; computer science"
";; ;; ","","10.1045/september95-hauptmann","world wide web;; on demand;; multimedia;; computer science"
";; ;; ;; ;; ;; ;; ","strong;; movement;; towards;; openness;; seized;; science;; open;; data;; methods;; source;; software;; access;; reviews;; research;; platforms;; provide;; legal;; technical;; solutions;; forms;; publishing;; reproducible;; still;; common;; practice;; reasons;; include;; lack;; incentives;; missing;; standardized;; infrastructure;; providing;; material;; sets;; code;; together;; scientific;; paper;; first;; fundamentals;; existing;; approaches;; basis;; key;; contributions;; identification;; core;; requirements;; authors;; readers;; publishers;; curators;; preservationists;; subsequent;; description;; executable;; compendium;; erc;; main;; component;; publication;; process;; way;; publish;; computational;; ercs;; standardisable;; packaging;; mechanism;; combines;; text;; user;; interface;; discuss;; potential;; challenges;; context;; established;; processes;; conclude;; novel;; find;; explore;; reuse;; archive;; computer","10.1045/january2017-nuest","world wide web;; user requirements document;; user interface;; source code;; publication;; open research;; open data;; executable;; computer science;; compendium"
"Information and Library Science;; University of North Carolina at Chapel Hill","variety;; segmentation;; indexing;; user;; interface;; techniques;; developed;; almaden;; watson;; labs;; ponceleon;; al;; 1999;; digital;; video;; multimedia;; group;; columbia;; engaged;; several;; streams;; work;; efforts;; automate;; summaries;; chang;; 1997;; information;; retrieval;; dublin;; city;; university;; developing;; fischlar;; project;; broadcast;; community;; innovative;; interfaces","10.1045/december2002-marchionini","world wide web;; watson;; user interface;; segmentation;; search engine indexing;; multimedia information retrieval;; multimedia;; digital media;; digital library;; computer science;; broadcasting"
";; ;; ","digital;; scientific;; articles;; tables;; common;; form;; presenting;; information;; structured;; way;; large;; variability;; table;; layouts;; lack;; structural;; document;; formats;; pose;; significant;; challenges;; retrieval;; tasks;; paper;; two;; recognition;; methods;; unsupervised;; learning;; techniques;; heuristics;; automatically;; detect;; both;; location;; structure;; article;; stored;; pdf;; algorithms;; region;; detection;; first;; identifies;; bounding;; boxes;; individual;; set;; labelled;; text;; blocks;; second;; step;; different;; tabular;; extract;; rectangular;; grid;; cells;; words;; contained;; regions;; evaluate;; stage;; separately;; compare;; performance;; values;; data;; sets;; domains;; find;; line;; state;; art;; commercial;; systems;; generalises;; domain","10.1045/november14-klampfl","world wide web;; unsupervised learning;; table;; region detection;; heuristics;; grid;; digital document;; data set;; data mining;; computer science;; bounding overwatch"
";; ","2008;; essd;; established;; provide;; venue;; publishing;; highly;; important;; research;; data;; two;; main;; aims;; reward;; authors;; fully;; qualified;; citation;; classically;; aligned;; certification;; quality;; peer;; reviewed;; journal;; major;; step;; towards;; goal;; definition;; rationale;; article;; structure;; review;; criteria;; articles;; datasets","10.1045/january2011-pfeiffenberger","world wide web;; publishing;; peer review;; earth system science;; computer science;; citation;; certification"
";; ","","10.1045/november97-daniel","world wide web;; multimedia;; metadata;; computer science"
"UKOLN;; UKOLN","folksonomy;; type;; distributed;; classification;; system;; usually;; created;; group;; individuals;; typically;; resource;; users;; add;; tags;; online;; items;; images;; videos;; bookmarks;; text;; shared;; sometimes;; refined;; article;; look;; makes;; folksonomies;; work;; agree;; premise;; replacement;; formal;; systems;; see;; core;; quality;; tagging;; so;; useful","10.1045/january2006-guy","world wide web;; premise;; metadata;; information retrieval;; formal system;; folksonomy;; computer science"
";; ","","10.1045/september2006-choi","world wide web;; staffing;; computer science"
"","","10.1045/september2009-varalakshmi","world wide web;; multimedia;; digital library;; curriculum;; computer science"
"","","10.1045/november2001-prinsen","world wide web;; multimedia;; digital library;; computer science"
"California Polytechnic State University;; Virginia Tech","information;; privacy;; important;; consideration;; transitioning;; university;; collections;; paper;; electronic;; access;; yet;; protection;; limits;; student;; regulations;; rarely;; addressed;; literature;; online;; theses;; dissertations;; etds;; family;; educational;; rights;; act;; ferpa;; relevance;; work;; widely;; distributing;; scholarship;; portfolios;; senior;; capstone;; projects;; article;; share;; several;; campus;; approaches","10.1045/january2010-ramirez","world wide web;; scholarship;; privacy law;; information privacy;; electronic access;; computer science;; capstone"
";; ;; ;; National Research Council;; ","information;; communication;; technology;; ict;; advances;; research;; infrastructures;; continuously;; changing;; way;; scientific;; performed;; scientists;; funders;; organizations;; moving;; paradigm;; publishing;; beyond;; traditional;; articles;; aim;; pursue;; holistic;; approach;; includes;; product;; g;; publications;; datasets;; experiments;; software;; web;; sites;; blogs;; resulting;; activity;; relevant;; interpretation;; evaluation;; reuse;; part;; implementation;; vision;; today;; mainly;; inspired;; literature;; workflows;; separate;; conducted;; published;; shared;; paper;; claim;; model;; cannot;; fit;; practice;; envisaged;; science;; 2;; 0;; settings;; idea;; repositories;; scirepos;; meet;; requirements;; arising;; blurring;; distinction;; life;; cycle;; interface;; services;; intercept;; publish;; products;; providing;; researchers;; social;; networking;; tools;; discovery;; notification;; sharing;; discussion;; assessment","10.1045/january2015-assante","world wide web;; workflow;; social network;; scientific communication;; scholarly communication;; reuse;; publishing;; publication;; information and communications technology;; computer science"
";; ;; ;; ;; ;; ;; ;; ;; ","scholix;; framework;; scholarly;; link;; exchange;; high;; level;; interoperability;; exchanging;; information;; links;; literature;; data;; datasets;; over;; past;; decade;; publishers;; centers;; indexing;; services;; agreed;; implemented;; numerous;; bilateral;; agreements;; establish;; bidirectional;; research;; considerable;; differences;; inherent;; limited;; solutions;; situation;; fueling;; systemic;; inefficiencies;; limiting;; value;; separated;; sets;; rda;; wds;; publishing;; working;; group;; envisions;; universal;; interlinking;; service;; proposes;; technical;; guidelines;; multi;; hub;; hubs;; natural;; collection;; aggregation;; points;; respective;; communities;; relevant;; repositories;; journals;; include;; datacite;; openaire;; crossref;; respectively;; respects;; existing;; community;; specific;; practices;; enabling;; common;; conceptual;; model;; open;; protocols;; make;; easier;; find;; interpret;; reuse;; provide;; additional;; incentives;; researchers;; share","10.1045/january2017-burton","world wide web;; semantic interoperability;; link exchange;; interoperability;; information model;; information exchange;; data as a service;; cross domain interoperability;; conceptual model;; computer science"
";; ","paradigm;; change;; scholarly;; communication;; underway;; supporting;; open;; science;; effort;; make;; scientific;; research;; data;; accessible;; interested;; parties;; openly;; publishing;; encouraging;; others;; same;; thereby;; easier;; communicate;; knowledge;; part;; become;; increasingly;; important;; digital;; libraries;; able;; play;; significant;; role;; enabling;; facilitating;; sharing;; discovery;; re;; citation;; mentioned;; one;; incentive;; crucial;; feature;; services;; article;; case;; high;; energy;; physics;; hep;; community;; library;; technology;; example;; shows;; concept;; implemented;; complete;; workflow;; covering;; production;; tracking;; reuse;; describe;; challenges;; faced;; distil;; lessons;; learnt;; infrastructure;; providers;; stakeholders;; across;; disciplines","10.1045/january2016-herterich","world wide web;; workflow;; scholarly communication;; paradigm shift;; open science;; digital library;; data sharing;; data science;; data as a service;; computer science;; citation"
";; ","rapid;; growth;; internet;; resources;; digital;; collections;; accompanied;; proliferation;; metadata;; schemas;; designed;; requirements;; user;; communities;; intended;; users;; types;; materials;; subject;; domains;; project;; needs;; etc;; problems;; arise;; building;; large;; libraries;; repositories;; records;; prepared;; according;; diverse;; article;; published;; two;; parts;; contains;; methods;; achieve;; interoperability;; applications;; purposes;; facilitating;; conversion;; exchange;; enabling;; cross;; domain;; harvesting;; federated;; searches;; methodological;; point;; view;; implementing;; may;; different;; levels;; operation;; schema;; level;; record;; repository;; part;; intends;; explain;; situations;; created;; implemented;; individual;; projects;; integrated;; discusses;; approaches;; discuss;; efforts","10.1045/june2006-chan","world wide web;; standardization;; metadata repository;; metadata modeling;; metadata;; meta data services;; interoperability;; digital library;; data element;; computer science"
";; ;; ;; ;; ;; ;; ;; ;; ;; ","article;; comprehensive;; descriptive;; statistical;; metadata;; information;; 1;; 381;; research;; data;; repositories;; worldwide;; across;; disciplines;; derived;; re3data;; database;; enabling;; search;; browse;; functionalities;; global;; registry;; focuses;; mainly;; institutions;; operate;; types;; subjects;; rdr;; access;; conditions;; services;; differ;; terms;; service;; levels;; offer;; languages;; support;; standards;; comply;; statements;; commonly;; acknowledged;; saying;; landscape;; heterogeneous;; expected;; found;; mostly;; influenced;; disciplinary;; background","10.1045/march2017-kindling","world wide web;; statistical analysis;; service level;; metadata;; discipline;; computer science"
"Otto-von-Guericke University Magdeburg;; ;; ;; ","past;; few;; years;; developed;; research;; paper;; recommender;; system;; reference;; management;; software;; docear;; introduce;; architecture;; four;; datasets;; comprises;; multiple;; components;; g;; crawling;; pdfs;; generating;; user;; models;; calculating;; content;; recommendations;; supports;; researchers;; developers;; building;; own;; systems;; best;; knowledge;; comprehensive;; released;; field;; contain;; metadata;; 9;; 4;; million;; academic;; articles;; 1;; 8;; publicly;; web;; citation;; network;; anonymized;; information;; 059;; users;; 52;; 202;; mind;; maps;; personal;; libraries;; details;; 308;; 146;; delivered;; unique;; source;; enable;; instance;; collaborative;; filtering;; mapping","10.1045/november14-beel","world wide web;; software;; reference management software;; recommender system;; metadata;; information retrieval;; filter;; crawling;; computer science;; collaborative filtering;; architecture"
"Old Dominion University;; ;; ;; ","user;; logs;; large;; scale;; digital;; libraries;; offers;; opportunities;; assess;; research;; trends;; institution;; communities;; describe;; application;; methodology;; derive;; weighted;; journal;; relationship;; networks;; reader;; alamos;; national;; laboratory;; library;; 1998;; 2001;; impact;; metric;; defined;; derives;; structural;; features;; generated;; same;; manner;; google;; pagerank;; evaluates;; web;; pages;; subject;; basis;; context;; hyperlinks;; comparison;; isi;; factor;; values;; journals;; allows;; us;; detect;; interpret;; community;; specific;; lanl;; deviates;; usage;; identification;; digit;; http;; www;; dlib;; org;; may03;; bollen;; 05bollen;; html;; 1;; 21;; 12;; 9;; 13;; 4;; 02;; pm;; more;; general;; indicated;; changes;; institute;; scientific;; indexing;; factors;; years;; yields;; information;; aid;; managers;; evaluation;; parts;; collection;; highly;; valued;; local;; detects;; evolve;; over;; time","10.1045/may2003-bollen","world wide web;; web page;; usage analysis;; search engine indexing;; pagerank;; local community;; impact factor;; hyperlink;; digital library;; computer science"
";; ;; ;; ;; ;; ;; ;; ;; ","ensuring;; improving;; quality;; usability;; important;; part;; scientific;; stewardship;; digital;; environmental;; data;; products;; roles;; responsible;; parties;; manage;; evolving;; over;; time;; always;; clearly;; defined;; recognizing;; open;; big;; era;; effective;; long;; term;; requires;; integrated;; coordinated;; team;; effort;; experts;; multiple;; knowledge;; domains;; management;; science;; technology;; introduce;; following;; steward;; article;; defines;; high;; level;; responsibilities;; major;; product;; stakeholders;; originators;; distributors;; defining;; formalizing;; facilitate;; process;; curating;; communicating;; information;; users;; allow;; cross;; disciplinary;; communication;; better;; resource;; allocation;; supporting;; organizations;; meeting;; challenges;; stewarding","10.1045/may2016-peng","world wide web;; usability;; resource allocation;; open data;; knowledge management;; environmental data;; data steward;; data management;; data custodian;; computer science;; big data"
"University of Warwick","achievements;; research;; programs;; seldom;; envisaged;; start;; still;; too;; early;; judge;; success;; failure;; first;; phases;; uk;; electronic;; libraries;; program;; elib;; several;; projects;; completed;; despite;; lessons;; learned;; becoming;; apparent;; article;; reflect;; little;; explore;; implications;; heavy;; evaluation;; component;; views;; expressed;; personal;; deriving;; living;; working;; last;; three;; years;; formal;; evaluations;; stage;; reflections;; look;; forward;; briefly;; latest;; phase;; my;; aim;; argue;; concept;; hybrid;; library;; logical;; follow;; current;; developments;; institutions;; remain;; important;; focus;; digital;; activities;; users;; require;; sort;; integration;; services;; promises","10.1045/july98-rusbridge","sort;; world wide web;; resource description and access;; program development;; multimedia;; library services;; library catalog;; library automation;; hybrid library;; digital library;; computer science"
"","","10.1045/april98-spink","world wide web;; multimedia;; information system;; information seeking;; information science;; higher education;; computer system design;; computer science"
"University of North Carolina at Chapel Hill;; Information and Library Science;; Indiana University Bloomington","article;; retrieving;; documents;; digital;; library;; visual;; interf;; automatically;; generated;; concepts;; vocabulary;; generation;; algorithm;; generate;; technique;; called;; max;; min;; distance;; cluster;; additionally;; visualized;; spring;; embedding;; graph;; layout;; depict;; semantic;; relationship;; resulting;; serves;; aid;; users;; online;; archive;; containing;; contents;; d;; lib;; magazine;; july;; 1995;; may;; 2002;; test;; utility;; implemented;; retrieval;; visualization;; system;; believe;; developed;; tested;; applied;; different;; domains;; help;; get;; better;; understanding;; document;; collections;; minimize;; cognitive;; load;; execution;; search;; tasks","10.1045/october2002-zhang","world wide web;; vocabulary;; visualization;; online document;; information retrieval;; graph layout;; embedding;; digital library;; concept space;; computer science;; cognitive load"
"","","10.1045/november95-croft","world wide web;; multimedia;; information retrieval;; computer science"
"","","10.1045/september95-garrett","task force;; multimedia;; computer science"
";; ","lockss;; lots;; copies;; keep;; stuff;; safe;; tool;; designed;; libraries;; ensure;; community;; continued;; access;; web;; published;; scientific;; journals;; allows;; take;; custody;; material;; subscribe;; same;; way;; paper;; preserve;; preserving;; links;; searches;; continue;; resolve;; even;; if;; longer;; publisher;; think;; digital;; equivalent;; stacks;; authoritative;; copy;; always;; rather;; archive;; run;; caches;; specific;; collect;; content;; never;; flushed;; cooperate;; peer;; network;; detect;; repair;; damaged;; missing;; pages;; generic;; pc;; hardware;; open;; source;; software;; require;; almost;; skilled;; administration;; cost;; journal;; manageable","10.1045/june2001-reich","world wide web;; web publishing;; software;; multimedia;; computer science"
"","","10.1045/april98-gladney","world wide web;; unique identifier;; safeguarding;; multimedia;; info uri scheme;; digital library;; computer science"
";; ","","10.1045/july2003-gladney","world wide web;; multimedia;; computer science"
";; ","","10.1045/june98-bearman","world wide web;; research process;; research methodology;; information technology;; information processing;; digital resources;; computer science"
";; ;; ;; ;; ","internet;; turned;; important;; aspect;; information;; infrastructure;; society;; web;; forming;; part;; cultural;; heritage;; several;; initiatives;; set;; preserve;; future;; resulting;; archives;; means;; collection;; historic;; pages;; hold;; wealth;; waits;; exploited;; may;; substantial;; variety;; disciplines;; time;; line;; metadata;; archive;; additional;; analyzes;; go;; beyond;; mere;; exploration;; become;; context;; austrian;; aola;; established;; data;; warehouse;; key;; makes;; analyze;; characteristics;; flexible;; interactive;; manner;; analytical;; processing;; olap;; techniques;; specifically;; technological;; aspects;; operating;; systems;; servers;; file;; types;; forms;; scripting;; languages;; encountered;; link;; structure;; domains;; infer;; technology;; maturation;; impact;; community;; structures","10.1045/december2002-rauber","world wide web;; web standards;; web page;; web navigation;; web modeling;; web mapping;; web intelligence;; web development;; data science;; data web;; computer science"
"","","10.1045/july95-arms","world wide web;; multimedia;; digital transformation;; digital library;; computer science;; architecture"
";; ;; ","","10.1045/april2003-lavoie","world wide web;; multimedia;; computer science"
"University of Maryland, College Park;; ;; ","current;; user;; interfaces;; textual;; database;; searching;; leave;; desired;; individually;; confusing;; group;; seriously;; inconsistent;; propose;; four;; phase;; framework;; interface;; design;; common;; structure;; terminology;; preserving;; distinct;; features;; individual;; collections;; search;; mechanisms;; users;; benefit;; faster;; learning;; comprehension;; better;; control;; leading;; more;; effective;; searches;; higher;; satisfaction","10.1045/january97-shneiderman","world wide web;; user interface;; terminology;; information retrieval;; computer science;; comprehension"
";; ;; ;; ","","10.1045/may97-witten","world wide web;; multimedia;; digital library;; computer science"
";; ;; ;; ;; ;; ;; ;; ","","10.1045/january99-buckland","world wide web;; vocabulary;; search engine indexing;; metadata;; information retrieval;; constructed language;; computer science"
"","","10.1045/june2001-iannella","world wide web;; digital rights management;; computer security;; computer science"
"","article;; explores;; state;; integration;; data;; publications;; statistical;; project;; parse;; insight;; carried;; help;; eu;; funding;; 2008;; 2010;; main;; conclusion;; drawn;; currently;; few;; conventions;; best;; practices;; exist;; researchers;; publishers;; handle;; strong;; preference;; alike;; linked;; persistent;; way;; achieve;; advocate;; good;; collaboration;; across;; whole;; information;; chain;; authors;; research;; institutes;; centers;; libraries;; datacite;; excellent;; example;; might;; work","10.1045/january2011-smit","world wide web;; computer science;; best practice"
";; ;; ","interrelationships;; exist;; research;; articles;; data;; software;; resources;; produce;; scientific;; number;; challenges;; impede;; efforts;; implement;; standardize;; institutionalize;; cross;; links;; scholarly;; outlines;; workshop;; titled;; publication;; linking;; held;; january;; 5;; 2016;; washington;; d;; c;; funded;; u;; national;; science;; foundation;; nsf;; open;; access;; initiative;; earthcube;; convened;; discussion;; opportunities;; repositories;; brought;; together;; nineteen;; researchers;; stakeholders;; range;; sectors;; publishers;; academic;; libraries;; service;; providers;; diversity;; perspectives;; initiatives;; inform;; community;; solutions;; resource","10.1045/may2016-mayernik","world wide web;; software;; service provider;; open data;; computer science"
";; ;; ","september;; 2008;; metropolitan;; york;; library;; council;; metro;; began;; work;; building;; directory;; digital;; collections;; created;; maintained;; libraries;; city;; area;; built;; omeka;; open;; source;; collection;; management;; system;; test;; determine;; viability;; platform;; member;; interested;; build;; deliver;; own;; paper;; addresses;; strengths;; weaknesses;; software;; creating;; managing;; web;; includes;; examination;; original;; record;; creation;; extensibility;; plug;; ins","10.1045/march2010-kucsma","world wide web;; strengths and weaknesses;; software;; multimedia;; metropolitan area;; management system;; extensibility;; directory;; digital collections;; computer science"
";; ;; ;; ;; ;; ;; ;; ","","10.1045/september2008-markey","world wide web;; web application;; multimedia;; information literacy;; computer science"
"Virginia Tech;; ","article;; describes;; scalable;; system;; searching;; heterogeneous;; multilingual;; collections;; world;; wide;; web;; details;; markup;; language;; describing;; characteristics;; search;; engine;; interface;; protocol;; requesting;; word;; translations;; languages","10.1045/september98-powell","world wide web;; vocabulary;; search engine;; scalable system;; online search;; multimedia;; markup language;; information seeking;; html;; computer mediated communication;; computer science"
";; ","","10.1045/december2000-weibel","world wide web;; multimedia;; metadata;; dublin core;; computer science"
";; ;; ;; ;; ","","10.1045/january99-bearman","world wide web;; the internet;; multimedia;; metadata;; meta data services;; interoperability;; information networks;; electronic publishing;; dublin core;; computer science;; cataloging"
"Harvard University","research;; libraries;; long;; term;; preservation;; digital;; collections;; may;; important;; issue;; certain;; ways;; materials;; incredibly;; fragile;; dependent;; continued;; utility;; upon;; technologies;; undergo;; rapid;; continual;; change;; world;; physical;; great;; number;; valuable;; resources;; saved;; passively;; acquired;; individuals;; organizations;; stored;; little;; visited;; recesses;; still;; viable;; decades;; later;; case;; equivalents;; changes;; computing;; technology;; insure;; over;; relatively;; short;; timeframes;; both;; media;; technical;; format;; old;; become;; unusable;; keeping;; accessible;; future;; generations;; require;; conscious;; effort;; investment","10.1045/september2001-flecker","world wide web;; multimedia;; digital resources;; digital library;; digital collections;; computer science"
"","","10.1045/october2000-montgomery","world wide web;; multimedia;; electronic journal;; computer science"
";; ;; ;; ;; ;; ;; ","","10.1045/february2000-risher","world wide web;; multimedia;; computer science"
"University of New Mexico;; University of Kansas;; University of North Carolina at Chapel Hill;; University of California, Berkeley;; University of California, Berkeley;; University of California, Santa Barbara","paper;; describes;; dataone;; federated;; data;; network;; built;; access;; preserve;; life;; earth;; environment;; sustains;; supports;; science;; 1;; engaging;; relevant;; library;; policy;; communities;; 2;; facilitating;; easy;; secure;; persistent;; storage;; 3;; disseminating;; integrated;; user;; friendly;; tools;; discovery;; visualization;; decision;; overview;; architecture;; community;; engagement;; activities;; role;; identifiers;; policies;; procedures;; involved;; submission;; curation;; citation;; one;; affiliated;; centers;; finally;; highlights;; ezid;; service;; enables;; digital;; object;; producers;; easily;; obtain;; manage;; long;; term;; content","10.1045/january2011-michener","world wide web;; visualization;; identifier;; dissemination;; digital preservation;; digital content;; data discovery;; computer science;; community engagement;; citation"
"","definition;; purpose;; crowdsourcing;; relevance;; libraries;; reference;; australian;; newspapers;; service;; familysearch;; wikipedia;; distributed;; proofreaders;; galaxy;; zoo;; guardian;; mp;; expenses;; scandal;; services;; harnessed;; thousands;; digital;; volunteers;; transcribe;; create;; enhance;; correct;; text;; images;; archives;; facts;; presented;; helpful;; tips;; strategies;; beginning;; crowdsource","10.1045/march2010-holley","world wide web;; newspaper;; multimedia;; guardian;; crowdsourcing;; crowdsource;; computer science"
