AA.DAfN,AW,DOI,F.FN
"IBM;; IBM","pattern;; matching;; querying;; over;; annotations;; general;; purpose;; paradigm;; inspecting;; navigating;; mining;; transforming;; annotation;; repositories;; common;; representation;; basis;; modern;; pipelined;; text;; processing;; architectures;; open;; ended;; nature;; expressiveness;; feature;; structure;; schemes;; account;; natural;; tendency;; become;; dense;; multiple;; levels;; get;; encoded;; layered;; characteristic;; challenges;; design;; framework;; capable;; interpreting;; flat;; patterns;; arbitrarily;; lattices;; approach;; finite;; state;; device;; applies;; compiled;; grammars;; effect;; linearized;; projection;; route;; lattice;; derived;; mix;; static;; grammar;; runtime;; interpretation;; navigational;; directives;; extended;; formalism;; selects;; just;; sequence;; appropriate;; hand;; expressive;; efficient;; stores;; implemented;; achieves;; traversal;; scanning;; exposing;; language;; user;; constructs;; specifying;; sequential;; structural;; configurational;; constraints","10.1007/s10579-010-9123-y","tree traversal;; theoretical computer science;; text processing;; rule based machine translation;; pattern matching;; natural language processing;; grammar;; feature structure;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"University of Trento","","10.1007/s10579-010-9127-7","computer science;; cognitive science"
"Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation;; Mitre Corporation","spatialml;; annotation;; scheme;; marking;; references;; places;; natural;; language;; covers;; both;; named;; nominal;; grounding;; geo;; coordinates;; characterizes;; relationships;; terms;; region;; calculus;; freely;; editor;; developed;; several;; annotated;; corpora;; inter;; annotator;; agreement;; extents;; 91;; 3;; f;; measure;; corpus;; ace;; documents;; released;; linguistic;; data;; consortium;; disambiguation;; 87;; 93;; automatic;; tagger;; scores;; 86;; 9;; disambiguator;; 0;; presented;; two;; adapting;; extent;; domains;; merging;; training;; domain;; best;; performance","10.1007/s10579-010-9121-0","training set;; speech recognition;; natural language processing;; natural language;; merge;; linguistic data consortium;; information extraction;; corpus linguistics;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"University of Manchester","superlatives;; commonly;; natural;; language;; so;; far;; large;; scale;; computational;; investigation;; types;; comparisons;; express;; article;; describes;; comprehensive;; annotation;; scheme;; classifies;; according;; surface;; forms;; motivates;; initial;; focus;; called;; isa;; type;; superlative;; comparison;; especially;; suitable;; approach;; both;; targets;; sets;; explicitly;; realised;; text;; offers;; guidelines;; annotating;; spans;; comparative;; elements;; annotations;; tested;; 500;; tokens;; good;; inter;; annotator;; agreement;; addition;; providing;; platform;; investigating;; larger;; research;; introduces;; wikipedia;; corpus;; instances;; annotated;; develop;; tool;; reliably;; distinguish;; different;; identify;; components","10.1007/s10579-011-9171-y","superlative;; natural language processing;; natural language;; information retrieval;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"University of West Bohemia","structural;; metadata;; extraction;; mde;; research;; aims;; develop;; techniques;; automatic;; conversion;; raw;; speech;; recognition;; output;; forms;; more;; useful;; humans;; downstream;; processes;; annotation;; includes;; inserting;; boundaries;; sentence;; units;; flow;; labeling;; content;; words;; filled;; pauses;; discourse;; markers;; optional;; removal;; identifying;; sections;; disfluent;; paper;; describes;; design;; creation;; data;; resources;; spoken;; czech;; ldc;; standard;; english;; changes;; applied;; accommodate;; specific;; phenomena;; addition;; necessary;; language;; dependent;; modifications;; several;; independent;; slightly;; refining;; original;; scheme;; created;; two;; corpora;; one;; domain;; broadcast;; news;; conversations;; both;; already;; published;; section;; variety;; statistics;; fillers;; edit;; disfluencies;; relating;; indicating;; different;; part;; pos;; distribution;; comparison;; overall;; corpus;; help;; guide;; strategies;; developing;; systems","10.1007/s10579-010-9126-8","speech recognition;; speech disfluency;; speech corpus;; part of speech;; natural language processing;; metadata;; data analysis;; czech;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"National University of Distance Education;; fondazione bruno kessler;; Center for the Evaluation of Language and Communication Technologies (CELCT), Trento, Italy#TAB#;; University of Limerick;; National University of Distance Education;; Center for the Evaluation of Language and Communication Technologies (CELCT), Trento, Italy#TAB#","paper;; offers;; overview;; key;; issues;; raised;; 8;; years;; activity;; multilingual;; question;; answering;; track;; cross;; language;; evaluation;; forum;; clef;; general;; aim;; test;; both;; monolingual;; qa;; systems;; process;; queries;; documents;; several;; european;; languages;; drawing;; attention;; number;; challenging;; research;; gives;; brief;; description;; task;; evolved;; over;; way;; data;; sets;; created;; presenting;; short;; summary;; different;; types;; questions;; developed;; document;; collections;; adopted;; competitions;; outlined;; participation;; moreover;; main;; measures;; evaluate;; system;; performances;; explained;; overall;; achieved;; presented","10.1007/s10579-012-9177-0","question answering;; natural language processing;; information retrieval;; computer science;; computational linguistics;; clef;; artificial intelligence"
"University of Santiago de Compostela;; Max Planck Society","paper;; analyze;; behaviour;; singular;; value;; decomposition;; number;; word;; similarity;; extraction;; tasks;; namely;; acquisition;; translation;; equivalents;; comparable;; corpora;; special;; attention;; paid;; two;; different;; aspects;; computational;; efficiency;; quality;; main;; objective;; describe;; several;; experiments;; comparing;; methods;; svd;; strategies;; lead;; us;; conclude;; makes;; less;; computationally;; efficient;; precise;; more;; basic;; models;; task;; extracting","10.1007/s10579-010-9129-5","speech recognition;; singular value decomposition;; pattern recognition;; natural language processing;; information extraction;; computer science;; computational linguistics;; artificial intelligence"
"Vassar College;; Vassar College","paper;; explores;; interoperability;; data;; represented;; graph;; annotation;; framework;; graf;; ide;; suderman;; 2007;; formats;; utilized;; two;; general;; purpose;; systems;; architecture;; text;; engineering;; gate;; cunningham;; al;; 2002;; unstructured;; information;; management;; uima;; ferrucci;; lally;; nat;; lang;; eng;; 10;; 3;; 4;; 327;; 348;; 2004;; intended;; serve;; pivot;; enable;; different;; both;; least;; implicitly;; designed;; eye;; toward;; tools;; describe;; steps;; perform;; round;; trip;; rendering;; cas;; back;; again;; outline;; commonalities;; differences;; gaps;; came;; light;; process","10.1007/s10579-011-9175-7","world wide web;; rendering;; programming language;; natural language processing;; language engineering;; interoperability;; information management;; computer science;; computational linguistics;; bridging;; artificial intelligence;; architecture;; annotation"
"Technische UniversitÃ¤t Darmstadt","article;; describes;; creation;; application;; turk;; bootstrap;; word;; sense;; inventory;; 397;; frequent;; nouns;; publicly;; resource;; lexical;; substitution;; acquired;; amazon;; mechanical;; bootstrapping;; process;; massive;; collaborative;; input;; substitutions;; target;; words;; context;; elicited;; clustered;; more;; contexts;; collected;; cannot;; assigned;; current;; re;; enter;; loop;; get;; supply;; yields;; granularity;; determined;; opposed;; psychologically;; motivated;; concepts;; comes;; large;; number;; annotated;; evaluation;; data;; quality;; shows;; robust;; against;; noise;; crowd;; produces;; less;; fine;; grained;; wordnet;; rich;; body;; high;; precision;; low;; cost;; train;; system;; show;; amount;; sufficient;; producing;; automatically;; co;; occurrence;; cluster;; features;; employed;; means;; cheaply;; model;; topicality","10.1007/s10579-012-9180-5","wordnet;; speech recognition;; noun;; natural language processing;; lexicon;; data quality;; crowdsourcing;; computer science;; computational linguistics;; bootstrapping;; bootstrapping;; artificial intelligence"
"Osaka University;; Osaka University;; CNR-ILC, Pisa, Italy#TAB#;; CNR-ILC, Pisa, Italy#TAB#;; CNR-ILC, Pisa, Italy#TAB#","paper;; demonstrates;; wordnet;; lmf;; version;; iso;; allows;; us;; effectively;; design;; implement;; web;; services;; accessing;; type;; semantic;; lexicons;; conform;; rest;; service;; architecture;; implemented;; prototype;; currently;; access;; native;; wordnets;; bilingual;; concept;; dictionary;; describes;; slight;; revisions;; specifications;; model;; accommodate","10.1007/s10579-012-9181-4","world wide web;; web service architecture;; web service;; social semantic web;; semantic web stack;; natural language processing;; lexical markup framework;; computer science;; computational linguistics;; artificial intelligence"
"National University of Singapore;; Institute for Infocomm Research Singapore;; National University of Singapore","crowdsourcing;; emerged;; obtaining;; annotations;; training;; models;; machine;; learning;; variants;; process;; exist;; largely;; differ;; methods;; motivating;; subjects;; contribute;; scale;; applications;; date;; yet;; helps;; practitioner;; decide;; form;; annotation;; application;; take;; best;; reach;; objectives;; constraints;; project;; fill;; gap;; provide;; faceted;; perspective;; show;; facets;; apply;; existing;; published;; crowdsourced;; summarize;; major;; genres;; different;; parts;; multi;; dimensional;; space;; leads;; recommendations;; potential;; opportunities;; offers;; future;; efforts","10.1007/s10579-012-9176-1","world wide web;; natural language processing;; human computation;; data science;; crowdsourcing software development;; crowdsourcing;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"Institute for Language and Speech Processing, Maroussi, Greece 15125#TAB#;; University of Crete;; Institute for Language and Speech Processing, Maroussi, Greece 15125#TAB#;; Institute for Language and Speech Processing, Maroussi, Greece 15125#TAB#","online;; psycholinguistic;; resource;; greek;; analyses;; written;; corpora;; combined;; text;; processing;; technologies;; developed;; institute;; language;; speech;; ilsp;; greece;; iplr;; freely;; accessible;; service;; via;; dedicated;; web;; page;; http;; gr;; user;; submitted;; letter;; strings;; words;; nonwords;; frequency;; tables;; important;; units;; conditions;; syllables;; bigrams;; neighbors;; calculated;; over;; two;; word;; lists;; printed;; phonetic;; transcription;; tools;; allow;; retrieval;; matching;; specified;; orthographic;; patterns;; code;; python;; programming;; noncommercial;; educational;; research","10.1007/s10579-010-9130-z","text processing;; text corpus;; syllabification;; speech recognition;; speech processing;; psycholinguistics;; phonetic transcription;; natural language processing;; computer science;; computational linguistics;; bigram;; artificial intelligence"
"University of Tehran;; Research Center for Intelligent Signal Processing, Tehran, Iran#TAB#;; Sharif University of Technology;; Free University of Berlin","paper;; addresses;; issues;; learned;; course;; building;; written;; language;; resource;; called;; peykare;; contemporary;; persian;; defining;; five;; linguistic;; varieties;; 24;; different;; registers;; collected;; texts;; cross;; register;; differences;; tokenization;; propose;; descriptive;; generalization;; normalize;; orthographic;; variations;; existing;; annotate;; eagles;; guidelines;; hierarchy;; part;; speech;; tags;; aim;; apply;; semi;; automatic;; approach;; annotation;; methodology;; give;; special;; attention;; ezafe;; construction;; homographs;; important;; text;; analyses","10.1007/s10579-010-9132-x","written language;; tokenization;; speech recognition;; persian;; orthography;; natural language processing;; linguistics;; linguistic analysis;; hierarchy;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"Citec;; Technical University of Madrid;; National University of Ireland, Galway;; Citec;; DFKI, SaarbrÃ¼cken, Germany#TAB#;; Technical University of Madrid;; Technical University of Madrid;; Delft University of Technology;; Technical University of Madrid;; Citec;; National University of Ireland, Galway","lexica;; terminology;; databases;; play;; vital;; role;; nlp;; applications;; currently;; resources;; published;; application;; specific;; formats;; custom;; access;; interfaces;; leading;; problem;; data;; silos;; hence;; difficult;; semantic;; web;; linked;; initiative;; provide;; effective;; solutions;; possibilities;; reuse;; inter;; lexicon;; linking;; incorporation;; categories;; dereferencable;; uris;; focuses;; ontologies;; describe;; semantics;; standard;; providing;; complex;; lexical;; information;; describing;; relationship;; ontology;; model;; lemon;; aims;; address;; gaps;; building;; existing;; work;; markup;; framework;; isocat;; category;; registry;; skos;; simple;; knowledge;; organization;; system;; lexinfo;; lir;; models","10.1007/s10579-012-9182-3","social semantic web;; simple knowledge organization system;; semantic analytics;; semantic web stack;; semantic web;; natural language processing;; linked data;; lexical markup framework;; information retrieval;; data web;; computer science;; artificial intelligence"
"Heidelberg University;; Heidelberg University","extraction;; normalization;; temporal;; expressions;; documents;; important;; steps;; towards;; deep;; text;; understanding;; prerequisite;; nlp;; tasks;; information;; question;; answering;; document;; summarization;; different;; ways;; express;; same;; identifying;; normalized;; according;; standard;; format;; allows;; usage;; term;; language;; independent;; way;; paper;; describe;; challenges;; tagging;; domains;; give;; overview;; existing;; annotated;; corpora;; survey;; approaches;; finally;; publicly;; tagger;; heideltime;; easily;; extensible;; languages;; strict;; separation;; source;; code;; resources;; patterns;; rules;; broad;; evaluation;; multiple;; newly;; created;; corpus;; domain;; combination;; so;; far","10.1007/s10579-012-9179-y","temporal expressions;; source code;; question answering;; normalization;; natural language processing;; named entity recognition;; information retrieval;; information extraction;; document summarization;; computer science;; computational linguistics;; artificial intelligence"
"Princeton University;; University of Amsterdam","wordnets;; created;; languages;; revealing;; both;; lexical;; commonalities;; diversity;; next;; challenge;; make;; multilingual;; fully;; interoperable;; eurowordnet;; experience;; revealed;; shortcomings;; interlingua;; natural;; language;; instead;; propose;; model;; division;; lexicon;; independent;; formal;; ontology;; serves;; hub;; interlinking;; specific;; lexicons;; avoids;; idiosyncracies;; furthermore;; allows;; reasoning;; concepts;; contains;; address;; labor;; finally;; illustrate;; context;; domain;; information;; system;; central;; interconnected;; seven","10.1007/s10579-012-9186-z","wordnet;; ontology;; ontology;; natural language processing;; natural language;; lexicon;; interlingua;; information retrieval;; formal ontology;; eurowordnet;; computer science;; artificial intelligence"
"Max Planck Society;; Max Planck Society","lexical;; databases;; following;; wordnet;; paradigm;; capture;; information;; words;; word;; senses;; relationships;; large;; number;; existing;; tools;; datasets;; original;; so;; extending;; landscape;; resources;; aligned;; leads;; great;; potential;; interoperability;; substantial;; synergies;; wordnets;; compiled;; considerable;; languages;; yet;; reach;; comparable;; level;; coverage;; propose;; automatically;; producing;; analyse;; implications;; approach;; both;; linguistic;; perspective;; considering;; natural;; language;; processing;; tasks;; takes;; advantage;; conjunction;; translation;; dictionaries;; small;; set;; training;; associations;; learn;; statistical;; model;; predicting;; terms;; represented;; variety;; scores;; take;; account;; structural;; properties;; semantic;; relatedness;; corpus;; frequency;; resulting;; imperfect;; quality;; specific;; phenomena;; show;; constitute;; cheap;; suitable;; alternative;; applications;; monolingual;; cross;; lingual;; apart;; analysing;; directly;; conducted;; tests;; assessment;; text;; classification;; promising","10.1007/s10579-012-9183-2","extended wordnet;; wordnet;; statistical model;; semantic similarity;; natural language processing;; interoperability;; information retrieval;; imperfect;; computer science;; computational linguistics;; artificial intelligence"
"Southeastern Louisiana University","analyze;; over;; 570;; million;; twitter;; messages;; eight;; month;; period;; find;; tracking;; small;; number;; keywords;; allows;; us;; estimate;; influenza;; rates;; alcohol;; sales;; volume;; high;; accuracy;; validate;; approach;; against;; government;; statistics;; strong;; correlations;; illnesses;; u;; centers;; disease;; control;; prevention;; r;; 14;; 964;; p;; 001;; census;; bureau;; 5;; 932;; 01;; robustness;; spurious;; keyword;; matches;; propose;; document;; classification;; component;; filter;; misleading;; classifier;; reduce;; error;; half;; simulated;; false;; alarm;; experiments;; though;; more;; research;; needed;; develop;; methods;; robust;; extremely;; noise","10.1007/s10579-012-9185-0","statistics;; spurious relationship;; speech recognition;; social media;; robustness;; regression;; false alarm;; document classification;; disease control;; data mining;; computer science;; classifier"
"Columbia University;; Columbia University;; Columbia University;; Vassar College","supervised;; machine;; learning;; methods;; model;; word;; sense;; rely;; human;; labelers;; provide;; single;; ground;; truth;; label;; context;; examine;; issues;; establishing;; labels;; fine;; grained;; inventory;; wordnet;; data;; consist;; sentence;; corpus;; 1;; 000;; sentences;; 100;; ten;; moderately;; polysemous;; words;; multiple;; multilabel;; trained;; untrained;; annotators;; multilabels;; give;; nuanced;; representation;; degree;; agreement;; instances;; suite;; assessment;; metrics;; analyze;; sets;; comparisons;; distributions;; across;; indicates;; general;; annotation;; procedure;; reliable;; differ;; regarding;; reliably;; assign;; independent;; number;; senses;; investigate;; performance;; unsupervised;; infer;; combinations;; find;; tentative;; support;; hypothesis;; depends;; quality;; set;; training","10.1007/s10579-012-9188-x","wordnet;; word sense;; unsupervised learning;; suite;; sentence;; natural language processing;; ground truth;; computer science;; computational linguistics;; artificial intelligence;; annotation"
"University of Alabama at Birmingham;; Department of Computational Sciences, National Institute for Astrophysics, Optics and Electronics, Puebla, Mexico#TAB#;; University of Alabama at Birmingham;; Department of Computational Sciences, National Institute for Astrophysics, Optics and Electronics, Puebla, Mexico#TAB#","last;; decades;; web;; become;; greatest;; repository;; digital;; information;; order;; organize;; several;; text;; categorization;; methods;; developed;; achieving;; accurate;; different;; domains;; usage;; internet;; communication;; media;; short;; texts;; news;; tweets;; blogs;; product;; reviews;; more;; common;; every;; day;; context;; two;; main;; challenges;; one;; hand;; length;; documents;; word;; frequencies;; informative;; enough;; even;; difficult;; usual;; topics;; changing;; constantly;; fast;; rate;; causing;; lack;; adequate;; amounts;; training;; data;; deal;; problems;; consider;; classification;; supported;; idea;; similar;; may;; belong;; same;; category;; mainly;; propose;; neighborhood;; consensus;; classifies;; considering;; own;; assigned;; target;; collection;; evaluation;; titles;; average;; 8;; words;; experimental;; encouraging;; indicate;; leveraging;; helped;; accuracy;; especially;; useful;; labeled;; resources;; limited","10.1007/s10579-012-9192-1","word lists by frequency;; training set;; the internet;; text categorization;; product reviews;; natural language processing;; information retrieval;; computer science;; computational linguistics;; artificial intelligence"
"Barcelona Media Innovation Center, Barcelona, Spain 08018#TAB#;; Institute for Infocomm Research Singapore","short;; texts;; typically;; composed;; small;; number;; words;; abbreviations;; typos;; kinds;; noise;; makes;; signal;; ratio;; relatively;; high;; specific;; category;; text;; proportion;; data;; undesirable;; procedures;; machine;; learning;; applications;; normalization;; techniques;; reduce;; quality;; processing;; purposes;; work;; propose;; combination;; statistical;; rule;; normalize;; more;; specifically;; focus;; attention;; sms;; messages;; base;; approach;; translation;; system;; translates;; noisy;; clean;; trained;; manually;; annotated;; set;; several;; automatic;; methods;; extract;; general;; rules;; normalizations;; generated;; illustrate;; methodology;; conducting;; experiments;; haitian;; creole;; collection;; order;; evaluate;; performance;; dictionaries;; perplexity;; criteria;; achieved;; reduction;; vocabulary","10.1007/s10579-012-9187-y","vocabulary;; text normalization;; speech recognition;; signal to noise ratio;; rule based system;; perplexity;; normalization;; natural language processing;; data collection;; computer science;; computational linguistics;; artificial intelligence"
"City University of Hong Kong","two;; different;; levels;; interoperability;; language;; resources;; operational;; conceptual;; former;; refers;; standardization;; formal;; aspects;; so;; work;; together;; latter;; notional;; representation;; semantic;; content;; article;; addresses;; both;; issues;; focuses;; description;; annotation;; international;; corpus;; english;; global;; project;; parameterised;; component;; regional;; sub;; corpora;; set;; pre;; defined;; textual;; categories;; one;; million;; word;; british;; constructed;; grammatically;; tagged;; syntactically;; parsed;; first;; steps;; taken;; ensure;; conformity;; include;; design;; part;; speech;; tagging;; syntactic;; parsing;; examines;; adverbial;; clauses;; across;; writing;; illustrating;; imminent;; necessity;; interoperable;; linguistic;; data","10.1007/s10579-012-9189-9","standardization;; semantic interoperability;; parsing;; natural language processing;; linguistics;; interoperability;; international corpus of english;; computer science;; artificial intelligence;; annotation;; adverbial clause;; adverbial"
"Elhuyar R&D, Usurbil, Basque Country 20170#TAB#;; IXA NLP Research Group, Donostia, Basque Country 20080#TAB#;; IXA NLP Research Group, Donostia, Basque Country 20080#TAB#","semantic;; interpretation;; language;; requires;; extensive;; rich;; lexical;; knowledge;; bases;; lkb;; basque;; wordnet;; multilingual;; counterparts;; eurowordnet;; central;; repository;; paper;; reviews;; theoretical;; practical;; aspects;; base;; steps;; methodology;; followed;; construction;; joint;; development;; wordnets;; annotated;; corpora;; contains;; 32;; 456;; synsets;; 26;; 565;; lemmas;; complemented;; hand;; tagged;; corpus;; comprising;; 59;; 968;; annotations","10.1007/s10579-010-9131-y","extended wordnet;; wordnet;; speech recognition;; semantic interpretation;; natural language processing;; lexicon;; lexical semantics;; lemma;; knowledge base;; eurowordnet;; computer science;; artificial intelligence"
"Ubiquitous Knowledge Processing Lab (UKP-DIPF), German Institute for Educational Research and Educational Information, Frankfurt, Germany 60486 and Ubiquitous Knowledge Processing Lab (UKP-TUDA), ...#TAB#;; Ubiquitous Knowledge Processing Lab (UKP-DIPF), German Institute for Educational Research and Educational Information, Frankfurt, Germany 60486 and Ubiquitous Knowledge Processing Lab (UKP-TUDA), ...#TAB#","","10.1007/s10579-012-9178-z","word sense disambiguation;; natural language processing;; linguistics;; constructed language;; computer science;; computational linguistics;; collective intelligence;; cognitive science;; artificial intelligence"
"University of Sussex;; University of Sussex;; University of Sussex","context;; systemic;; functional;; linguistics;; appraisal;; theory;; describing;; types;; language;; utilised;; communicating;; emotion;; opinion;; robust;; automatic;; analyses;; contribute;; number;; ways;; computational;; sentiment;; distinguishing;; evaluation;; example;; affect;; ethics;; aesthetics;; discriminating;; author;; opinions;; authors;; referenced;; determining;; strength;; evaluations;; paper;; reviews;; typology;; methodology;; annotating;; annotate;; corpus;; book;; discusses;; inter;; annotator;; agreement;; considers;; instances;; systematic;; disagreement;; indicate;; areas;; may;; refined;; clarified;; annotation;; task;; difficult;; annotators;; agree;; create;; gold;; standard;; future;; experimentation","10.1007/s10579-010-9135-7","valuation;; typology;; systemic functional linguistics;; subjectivity;; sentiment analysis;; psychology;; natural language processing;; linguistics;; expression;; computational linguistics;; artificial intelligence;; annotation"
"Barcelona Media Innovation Center, Barcelona, Spain 08018#TAB#;; Polytechnic University of Catalonia;; Polytechnic University of Catalonia","statistical;; machine;; translation;; smt;; alignment;; models;; learn;; bilingual;; corpora;; word;; correspondences;; source;; target;; language;; assumed;; capable;; learning;; reorderings;; difference;; order;; two;; languages;; one;; important;; sources;; errors;; paper;; show;; take;; advantage;; inductive;; solve;; reordering;; problems;; identify;; pairs;; consecutive;; blocks;; sequences;; words;; whose;; swapped;; if;; generate;; correct;; monotonic;; afterwards;; classify;; groups;; following;; recursively;; co;; occurrence;; block;; criterion;; infer;; inside;; same;; group;; allow;; internal;; combination;; generalize;; reorder;; unseen;; both;; training;; test;; belong;; swap;; modified;; realign;; build;; final;; system;; approach;; quality;; addition;; state;; art;; systems;; phrased;; ngram;; experiments;; europarl;; task;; showing;; improvements;; almost;; over;; 1;; point;; standard;; mt;; evaluation;; metrics;; mwer;; bleu","10.1007/s10579-010-9133-9","word order;; translation system;; transfer based machine translation;; statistical classification;; speech recognition;; recursion;; natural language processing;; monotonic function;; machine translation;; computer science;; computational linguistics;; artificial intelligence"
"Tokyo Institute of Technology;; Tokyo Institute of Technology;; Tokyo Institute of Technology;; Tokyo Institute of Technology;; Tokyo Institute of Technology;; Tokyo Institute of Technology","identifying;; objects;; conversation;; fundamental;; human;; capability;; necessary;; achieve;; efficient;; collaboration;; real;; world;; task;; hence;; deepening;; understanding;; referential;; behaviour;; indispensable;; creation;; systems;; collaborate;; humans;; meaningful;; way;; construction;; rex;; j;; multi;; modal;; japanese;; corpus;; referring;; expressions;; situated;; dialogs;; collaborative;; solving;; tangram;; puzzle;; contains;; 24;; over;; 4;; h;; recordings;; 1;; 400;; outline;; characteristics;; collected;; data;; point;; important;; differences;; previous;; corpora;; records;; extra;; linguistic;; information;; interaction;; g;; position;; pieces;; actions;; synchronization;; participants;; utterances;; turn;; allows;; us;; discuss;; importance;; creating;; unified;; model;; perspective;; demonstrating;; potential;; uses;; specific;; type;; expression;; action;; mentioning;; research;; generation;; demonstrative;; pronouns;; furthermore;; perspectives;; planned;; future;; work;; underlining;; valuable;; addition;; existing;; databases;; community;; modeling;; dialog","10.1007/s10579-010-9134-8","text corpus;; situated;; referring expression;; natural language processing;; linguistics;; expression;; dialog box;; corpus linguistics;; conversation;; computer science;; computational linguistics;; artificial intelligence"
"University of Paris;; University of Paris","paper;; investigates;; best;; couple;; hand;; annotated;; data;; information;; extracted;; external;; lexical;; resource;; part;; speech;; tagging;; performance;; focusing;; mostly;; french;; introduce;; maximum;; entropy;; markov;; model;; system;; enriched;; morphological;; gives;; 97;; 75;; accuracy;; treebank;; error;; reduction;; 25;; 38;; unknown;; words;; over;; same;; tagger;; without;; perform;; series;; experiments;; help;; understanding;; helps;; improving;; conduct;; datasets;; lexicons;; varying;; sizes;; order;; assess;; trade;; off;; annotating;; versus;; developing;; lexicon;; find;; improves;; quality;; stage;; development;; fixed;; levels;; availability;; full;; consistently;; reduces;; supervised;; least;; one;; half","10.1007/s10579-012-9193-0","treebank;; tag system;; speech recognition;; part of speech tagging;; natural language processing;; maximum entropy markov model;; lexicon;; lexical resource;; computer science;; artificial intelligence"
"Koç University;; University of Cambridge;; Koç University","parser;; evaluation;; textual;; entailments;; pete;; shared;; task;; semeval;; 2010;; exercises;; semantic;; involves;; recognizing;; syntactic;; information;; alone;; introduces;; scheme;; formalism;; independent;; less;; prone;; annotation;; error;; focused;; semantically;; relevant;; distinctions;; paper;; describes;; gives;; top;; performing;; cambridge;; system;; standard;; entailment;; module;; outputs;; stanford;; typed;; dependencies","10.1007/s10579-012-9200-5","syntax;; programming language;; parsing;; natural language processing;; logical consequence;; formalism;; computer science;; artificial intelligence;; annotation"
"Sharif University of Technology;; Sharif University of Technology;; University of Rochester","paper;; attempts;; design;; implement;; large;; coverage;; computational;; grammar;; persian;; language;; generalized;; phrase;; structured;; gpsg;; model;; grammatical;; developed;; continuous;; speech;; recognition;; csr;; applications;; suitable;; syntactic;; work;; investigate;; structures;; relevant;; modern;; describe;; according;; structure;; noun;; n;; verb;; v;; adjective;; adj;; adverb;; adv;; preposition;; p;; basic;; categories;; x;; bar;; theory;; define;; phrases;; adverbial;; prepositional;; extend;; levels;; four;; certain;; complexities;; set;; 120;; rules;; describing;; different;; extracted;; few;; instances;; presented;; cover;; major;; evaluation;; utilized;; bottom;; chart;; parser;; parsing;; 100;; sentences;; take;; 89;; account;; incorporating;; system;; leads;; 31;; reduction;; word;; error;; rate","10.1007/s10579-011-9144-1","speech recognition;; specifier;; phrase structure rules;; phrase;; noun phrase;; natural language processing;; linguistics;; head driven phrase structure grammar;; grammatical category;; dependency grammar;; computer science;; artificial intelligence;; adverb"
"University of Hildesheim;; International Computer Science Institute;; Saarland University;; University of Antwerp","semantic;; role;; labeling;; traditionally;; viewed;; sentence;; level;; task;; concerned;; identifying;; arguments;; overtly;; realized;; fairly;; local;; context;; clause;; view;; potentially;; misses;; important;; information;; recovered;; if;; argument;; structures;; linked;; across;; boundaries;; one;; link;; concerns;; remain;; locally;; unrealized;; null;; instantiations;; inferred;; paper;; semeval;; 2010;; 10;; linking;; events;; participants;; discourse;; addressed;; problem;; discuss;; corpus;; created;; contains;; annotations;; multiple;; levels;; predicate;; structure;; framenet;; propbank;; coreference;; provide;; difficulties","10.1007/s10579-012-9201-4","sentence;; semantic role labeling;; semeval;; propbank;; predicate;; natural language processing;; linguistics;; framenet;; frame semantics;; coreference;; computer science;; artificial intelligence"
"Charles III University of Madrid;; Charles III University of Madrid;; DAEDALUS --- Data, Decisions and Language S.A., Madrid, Spain 28031#TAB#;; EC Joint Research Centre, Ispra, Italy 27549#TAB#","arabic;; widely;; spoken;; language;; arab;; world;; people;; islamic;; understand;; classic;; qur;; despite;; fact;; last;; decade;; number;; internet;; users;; middle;; east;; north;; africa;; considerably;; systems;; analyze;; digital;; resources;; automatically;; easily;; english;; work;; attempt;; build;; real;; time;; named;; entity;; recognition;; system;; web;; applications;; detect;; appearance;; specific;; entities;; events;; news;; written;; highly;; inflectional;; try;; minimize;; impact;; affixes;; quality;; pattern;; model;; applied;; identify;; patterns;; built;; processing;; integrating;; different;; gazetteers;; dbpedia;; http;; org;; 2009;; gate;; general;; architecture;; text;; engineering;; anergazet;; dsic;; upv;; es;; grupos;; nle;; file;; kop4;; php","10.1007/s10579-011-9146-z","web application;; the internet;; spoken language;; speech recognition;; natural language processing;; named entity recognition;; middle east;; islam;; computer science;; computational linguistics;; artificial intelligence;; architecture"
