AA.DAfN,AW,DOI,F.FN
"Editor-in-Chief Digital Scholarship in the Humanities (DSH)","around;; 30;; years;; ago;; first;; issue;; literary;; linguistic;; computing;; published;; six;; papers;; ranging;; test;; authorship;; attribution;; morton;; 1986;; jane;; austen;; style;; burrows;; over;; meaning;; representation;; zadeh;; text;; processing;; computational;; linguistics;; piotrowski;; sardinian;; griffiths;; commented;; bibliography;; lexicometric;; programmes;; lafon;; al;; 1;; aside;; true;; demonstration;; main;; research;; fields;; constituted;; time;; international;; character;; humanities;; authors;; coming;; respectively;; scotland;; australia;; usa;; ussr;; uk;; france;; set;; academic;; standards;; following;; volumes;; journal;; beyond;; one;; quality;; depended;; outlined;; editor;; chief;; gordon;; dixon;; presented;; association;; allc;; year;; process;; editing;; decisions;; texts;; deemed;; unacceptable;; publication;; policy;; returned;; author;; without;; precise;; comments;; reasons;; refusal;; publish;; appropriate;; encouraged;; rework;; words;; scholarly;; dependent;; submissions;; efforts;; teams;; responsible;; editorial;; production;; sides;; peer;; reviewing;; distinguishes;; type;; apart;; offering;; high;; venue;; online;; print;; digital;; community;; dsh;; mission;; challenge;; probably;; continuation;; collegial;; service;; embedded","10.1093/llc/fqv007","text processing;; publication;; library science;; digital humanities;; computer science;; computational linguistics;; attribution;; aside;; academic standards"
"University of LeÃ³n","article;; reports;; corpus;; explores;; relationship;; english;; dual;; quantifier;; both;; spanish;; equivalents;; especially;; ambos;; perceived;; functionally;; similar;; aim;; research;; shed;; light;; causes;; students;; underuse;; writing;; analyzing;; classifying;; translation;; solutions;; different;; comparing;; counterparts;; fictional;; discourse;; search;; cross;; register;; differences;; parallel;; p;; actres;; ad;; hoc;; contemporary;; texts;; corresponding;; translations;; purpose","10.1093/llc/fqv009","natural language processing;; linguistics;; corpus linguistics;; computer science;; artificial intelligence"
"Humboldt University of Berlin","understanding;; relationship;; political;; regimes;; language;; popular;; theme;; historians;; linguists;; empirically;; difficult;; suggests;; preliminary;; empirical;; framework;; quantitative;; google;; books;; 1;; gram;; german;; corpus;; year;; 1870;; 1945;; evidence;; consistent;; george;; orwell;; hypothesis;; everyday;; deteriorates;; dictatorships;; inversion;; words;; underlying;; meanings;; more;; specifically;; article;; shows;; six;; technical;; nazi;; demokratie;; democracy;; freiheit;; freedom;; frieden;; peace;; herrlichkeit;; glory;; gerechtigkeit;; justice;; heldentumd;; heroism;; highly;; correlated;; explicitly;; 2;; negatively;; germany;; level;; 3;; count;; riots;; anti;; government;; protests;; crises;; implying;; form;; protest;; sharply;; banned;; publications;; critical;; correlations;; cannot;; tell;; us;; causal;; sure;; truly;; representative;; replicating;; corpora;; pushing;; period;; back;; time;; data;; sets;; help;; assess","10.1093/llc/fqv011","social science;; politics;; political science;; nazism;; media studies;; government;; glory;; german;; empirical evidence;; dictatorship;; democracy"
"Lakehead University;; Birmingham, UK","article;; demonstrates;; automatically;; build;; latin;; word;; stemmer;; transform;; words;; grammatical;; roots;; wiktionary;; database;; source;; data;; becomes;; tool;; several;; hundreds;; thousands;; experiments;; correctly;; find;; root;; 78;; martial;; epigrams;; combined;; linguistic;; tools;; wordnet;; greatly;; enhance;; language;; coverage;; research;; focuses;; same;; methodology;; stemmers;; ancient;; languages;; represented;; greek;; old;; armenian","10.1093/llc/fqv008","wordnet;; source data;; natural language processing;; linguistics;; latin word;; computer science;; artificial intelligence;; armenian;; ancient greek"
"University of Sindh;; University of Sindh;; Universiti Sains Malaysia;; University of Sindh","article;; novel;; architecture;; hybrid;; model;; developing;; sindhi;; spellchecker;; system;; yet;; developed;; prior;; work;; compound;; textual;; forms;; glyphs;; language;; substantial;; challenge;; generating;; similar;; suggestion;; list;; misspelled;; words;; order;; implement;; phonetic;; rules;; patterns;; must;; taken;; account;; increasing;; accuracy;; efficiency;; research;; simple;; efficient;; combinational;; three;; different;; algorithms;; edit;; distance;; algorithm;; find;; measure;; similarity;; two;; strings;; soundex;; shapeex;; pattern;; glyph;; matching;; accurate;; incorrect;; established;; blend;; table;; phonetically;; sounding;; characters;; presented;; grouped;; together;; another;; containing;; shape;; character;; groups;; successfully;; integrated;; pre;; word;; processer;; application;; segmentation;; methodology;; already;; published;; so;; detail","10.1093/llc/fqv005","text segmentation;; speech recognition;; soundex;; sindhi;; natural language processing;; hybrid system;; glyph;; edit distance;; computer science;; artificial intelligence"
"University of Helsinki","medieval;; chronicles;; offer;; valuable;; source;; material;; historians;; studying;; middle;; ages;; books;; written;; copied;; hand;; causing;; both;; unintentional;; errors;; intentional;; alterations;; text;; stemmatologists;; trying;; recreate;; family;; tree;; different;; copies;; years;; computer;; assisted;; methods;; emerged;; several;; editors;; already;; stemmatology;; tools;; help;; test;; traditional;; textual;; criticism;; point;; earlier;; historiography;; create;; possibilities;; cultural;; links;; history;; article;; stemmatological;; reveal;; information;; concerning;; manuscript;; tradition;; finnish;; 16th;; century;; chronicle;; paulus;; juusten;; catalogus;; ordinaria;; successio;; episcoporum;; finlandensium;; shown;; stemma;; put;; forward;; latest;; edition;; reconsidered;; paup;; rhm;; splitstree;; pointed;; similar;; considerably;; more;; quickly;; without;; subjective;; decision;; stemmatologist;; original;; readings","10.1093/llc/fqv004","textual criticism;; source material;; middle ages;; literature;; historiography;; family tree;; art"
"University of Florence","contributions;; highlighted;; advent;; digital;; technologies;; humanities;; object;; different;; even;; polarized;; narratives;; frame;; effects;; digitization;; utopian;; dystopian;; terms;; light;; technology;; centred;; complemented;; intellectual;; history;; myths;; dystopias;; order;; increase;; understanding;; presented;; disciplinary;; public;; debates;; whereas;; type;; taken;; start;; library;; science;; still;; infancy;; field;; museum;; computing;; purpose;; article;; interpretive;; critical;; review;; debate;; automated;; cataloguing;; collections;; highlights;; sequence;; discursive;; shifts;; time;; 1960s;; decade;; identified;; namely;; phase;; standardization;; followed;; information;; society;; recently;; post;; modernist;; utopia;; dominates;; current;; paradigm;; tends;; same;; reverse;; re;; mediate;; characteristics;; former;; phases;; generating;; controversies;; likely;; proceed;; until;; more;; empirical;; knowledge;; collected;; actual;; impacts;; media;; museums","10.1093/llc/fqv006","utopia;; narrative;; media studies;; library science;; intellectual history;; information society;; engineering;; dystopia;; discipline;; digitization;; digital media"
"University of Oxford;; University of Cambridge;; University of Cambridge","article;; combines;; bibliography;; book;; history;; literary;; traditional;; textual;; criticism;; phylogenetic;; infer;; publishing;; descent;; short;; printed;; ballad;; england;; wandering;; jew;; chronicle;; probably;; first;; published;; 1634;; commonly;; survives;; broadside;; cheaply;; song;; sheet;; illustrated;; woodcut;; portraits;; kings;; queens;; remained;; print;; until;; ca;; 1830;; text;; illustrations;; updated;; partial;; synchrony;; english;; uncertain;; demonstrates;; historical;; evidence;; taken;; trade;; may;; usefully;; combined;; bibliographical;; times;; essential;; understanding;; visualized;; stemma;; summarizes;; key;; both;; analyses","10.1093/llc/fqv003","woodcut;; textual criticism;; print culture;; portrait;; literature;; history of england;; history;; historiography;; broadside;; ballad"
"University of Bergen","his;; first;; edition;; old;; french;; text;; lai;; l;; ombre;; 1890;; romance;; scholar;; joseph;; bedier;; returned;; revised;; 1913;; introduction;; he;; claimed;; become;; aware;; strange;; law;; great;; majority;; stemmata;; texts;; bifurcating;; two;; main;; branches;; once;; more;; question;; 1928;; 110;; encountered;; 105;; arrigo;; castellani;; another;; material;; 1957;; came;; somewhat;; lower;; numbers;; confirmed;; general;; conclusion;; 86;; found;; 71;; article;; investigation;; vernacular;; tradition;; norse;; one;; icelandic;; norwegian;; presented;; major;; series;; published;; copenhagen;; bibliotheca;; arnamagnaeana;; editiones;; arnamagnaeanae;; comes;; close;; 89;; 74;; turned;; hypotheses;; likely;; explanation;; preponderance;; force;; dichotomy;; inherent;; procedure;; stemmatic;; recension","10.1093/llc/fqv002","vernacular;; romance;; old norse;; old french;; norwegian;; literature;; icelandic;; history"
"University of Barcelona;; ELDA/ELRA, France;; University of Barcelona","machine;; translation;; mt;; become;; increasingly;; important;; popular;; past;; decade;; leading;; development;; evaluation;; metrics;; aiming;; automatically;; assessing;; output;; reference;; translations;; compare;; systems;; detect;; errors;; able;; identify;; correct;; equivalent;; expressions;; so;; penalize;; displayed;; aim;; improving;; carried;; wide;; panorama;; linguistic;; features;; implications;; purpose;; spanish;; english;; corpora;; containing;; hypothesis;; analysed;; point;; view;; common;; detected;; positive;; equivalencies;; highlighted;; article;; focuses;; qualitative;; describing;; phenomena;; developing;; automatic;; metric;; develop;; takes;; account;; different;; dimensions;; language;; brief;; review","10.1093/llc/fqw042","panorama;; natural language processing;; machine translation;; linguistics;; expression;; computer science;; artificial intelligence"
"Loyola University Chicago","if;; scholarly;; editing;; means;; exercise;; textual;; criticism;; production;; digital;; archives;; editions;; crowdsourcing;; may;; produce;; more;; problems;; solutions;; archive;; surrogate;; material;; documents;; edition;; precise;; argument;; materials;; truly;; task;; adequate;; software;; design;; still;; wanted;; careful;; monitoring;; vetting","10.1093/llc/fqw044","world wide web;; vetting;; textual criticism;; software design;; multimedia;; digital archives;; crowdsourcing;; computer science"
"Leibniz University of Hanover","features;; r;; stylo;; applied;; quartos;; q1;; 1600;; q2;; 1619;; sir;; john;; oldcastle;; play;; performed;; lord;; admiral;; men;; november;; 1599;; written;; anthony;; munday;; michael;; drayton;; robert;; wilson;; richard;; hathwaye;; according;; henslowe;; diary;; reference;; texts;; surface;; stylistically;; anywhere;; instead;; stylistic;; shakespeare;; abundant;; explain;; why;; subtitled;; william;; likewise;; dekker;; additions;; absent;; chamberlain;; referred;; old;; castell;; assumption;; somehow;; crossed;; over;; theatrical;; company;; multiple;; approaches;; rolling;; delta;; classify;; bootstrap;; consensus;; tree;; craig;; zeta;; come;; same;; conclusions","10.1093/llc/fqw039","performance art;; literature;; history;; consensus tree;; artificial intelligence"
"Loyola University Chicago","attempts;; computer;; model;; scholarly;; edition;; so;; permit;; crowd;; sourcing;; production;; misunderstood;; nature;; editions;; methodology;; form;; unchanging;; nor;; underlying;; conceptions;; simple;; essay;; response;; reflection;; opportunities;; digital;; potentially;; offers;; editors;; may;; gain;; traction;; taking;; advantage;; capacities;; logic;; medium;; main;; proposal;; stems;; leaving;; representational;; question;; hold;; represents;; work;; methodologies;; achieve;; instead;; considering;; primarily;; transaction;; readers;; print;; counterparts;; history;; post;; war;; reviewed;; evolving;; understandings;; reader;; user;; conceptual;; separation;; archive;; more;; oriented;; definition;; editorial;; responsibilities;; envisaged;; something;; forbade","10.1093/llc/fqw043","library science;; engineering ethics;; database transaction;; computer science"
"University of Roehampton;; Historisch-Kulturwissenschaftliche Informationsverarbeitung, Universität zu KölnGermany","paper;; focus;; modelling;; creative;; process;; gain;; knowledge;; material;; immaterial;; objects;; generating;; manipulating;; external;; representations;; aim;; enriching;; current;; theoretical;; understanding;; contextualising;; digital;; humanities;; practices;; semiotic;; conceptualisation;; approach;; enables;; us;; contextualise;; scholarly;; framework;; suited;; humanistic;; enquiries;; forcing;; investigate;; models;; function;; signs;; specific;; contexts;; production;; kralemann;; lattmann;; model;; complemented;; ellestrom;; theories;; iconicity;; tools;; inform;; perspective;; theory;; three;; examples;; representing;; components;; structure;; historical;; artefacts;; show;; understand;; classification;; types;; clarify;; important;; aspects;; practice","10.1093/llc/fqw045","semiotics;; knowledge management;; iconicity;; humanism;; epistemology;; digital humanities;; computer science"
"University of Saskatchewan","appears;; obvious;; fit;; application;; social;; media;; technologies;; scholarly;; editions;; digital;; form;; markedly;; collaborative;; nature;; typical;; humanities;; project;; accordingly;; may;; argued;; model;; edition;; extended;; become;; article;; questions;; thesis;; demonstrating;; problems;; arise;; projects;; applying;; methodologies;; work;; shakespeare;; quartos;; european;; virtual;; museum;; transnational;; network;; arguing;; term;; collaboration;; needs;; critical;; examination;; indeed;; extent;; closed;; serve;; narrow;; purposes;; antithesis;; place;; essay;; proposes;; see;; grounded;; communities;; principle;; upon;; built;; following;; shirky;; design;; generosity;; implies;; different;; role;; editors;; scholars;; academy;; rather;; leaders;; collaborations;; key;; participants;; enablers;; turn;; mandates;; loss;; control;; means;; allowing;; others;; freely;; ways;; foreseen;; even;; opposed;; created;; data;; academics;; identifying;; assurance;; quality;; difficult;; step;; wide;; adoption;; creative;; commons;; attribution;; licence;; without;; commercial;; restriction;; take;; us;; far;; towards;; aims","10.1093/llc/fqw020","social media;; public relations;; political science;; making of;; generosity;; digital humanities;; critical examination;; attribution;; argument;; antithesis"
"University of Antwerp","literary;; detective;; work;; computer;; michael;; p;; oakes;; amsterdam;; philadelphia;; john;; benjamins;; publishing;; company;; 2014;; isbn;; 978;; 90;; 272;; 4999;; 9;; reader;; computational;; linguistics;; university;; wolverhampton;; expert;; statistical;; corpus;; methods;; language;; research;; book;; integrates;; textbook;; style;; old;; application;; quantitative;; automatic;; authorship;; author;; profiles;; basis;; properties;; text;; discipline;; called;; stylometry;; addition;; decipherment;; scripts;; plagiarism;; detection;; currently;; dominant;; approach;; categorization;; field;; science;; brought;; us;; spam;; filtering;; example;; identification;; entail;; 1;; defining;; representation;; terms;; mainly;; linguistic;; 2;; training;; model;; machine;; learning;; representations;; texts;; 3;; applying;; learned;; unknown;; decide;; belief;; represent;; chosen;; learn;; individual;; authors;; differ;; idiosyncratic;; combination;; preferences;; walter;; daelemans;; ua;; ac","10.1093/llc/fqw055","text categorization;; stylometry;; scripting language;; publishing;; plagiarism detection;; linguistics;; language research;; decipherment;; computer science;; computational linguistics;; cognitive science"
"Istituto di Linguistica Computazionale ‘A. Zampolli’, Consiglio Nazionale delle Ricerche, Pisa, Italy;; Istituto di Linguistica Computazionale ‘A. Zampolli’, Consiglio Nazionale delle Ricerche, Pisa, Italy;; Istituto di Linguistica Computazionale ‘A. Zampolli’, Consiglio Nazionale delle Ricerche, Pisa, Italy;; Istituto di Linguistica Computazionale ‘A. Zampolli’, Consiglio Nazionale delle Ricerche, Pisa, Italy","traduco;; web;; collaborative;; tool;; aimed;; supporting;; translation;; texts;; pose;; challenging;; interpretative;; issues;; nowadays;; computer;; assisted;; cat;; tools;; mainly;; applied;; technical;; manuals;; legislative;; speeding;; process;; extends;; standard;; components;; traditional;; specific;; features;; necessary;; support;; interpretation;; complex;; babylonian;; talmud;; case;; comprehension;; goes;; beyond;; printing;; includes;; addition;; notes;; annotations;; creation;; glossaries;; translators;; editors;; supervisors;; end;; users;; accessing;; able;; ease;; technologies;; supervision;; managing;; whole;; publishing;; exporting;; translations;; formats;; desktop;; software;; tei;; format;; soon;; possibility;; perform;; automatic;; linguistic;; text;; moreover;; allows;; insert;; comments;; bibliographical;; references;; design;; development;; adoption;; multidisciplinary;; approach;; leveraging;; advances;; engineering;; computational;; linguistics;; knowledge","10.1093/llc/fqw054","world wide web;; web application;; publishing;; multimedia;; machine translation;; knowledge engineering;; desktop publishing;; computer assisted translation;; computer science;; computational linguistics;; comprehension"
"Editor-in-Chief, DSH","special;; thematic;; issues;; always;; heart;; journal;; humanists;; experts;; art;; classification;; wonder;; record;; one;; first;; conferences;; computers;; humanities;; grouped;; together;; published;; papers;; seven;; chapters;; pierson;; 1965;; notice;; meaningful;; question;; mark;; title;; interaction;; printed;; word;; literature;; history;; arts;; social;; studies;; association;; literary;; linguistic;; computing;; allc;; founded;; 1973;; joan;; m;; smith;; roy;; wisbey;; following;; second;; successful;; international;; symposium;; edinburgh;; 1972;; took;; place;; cambridge;; 1970;; promote;; exchange;; ideas;; provide;; means;; communication;; engaged;; natural;; language;; processing;; p;; 28;; bulletin;; started;; appear;; peer;; reviewed;; 1980;; both;; publications;; merged;; llc;; predecessor;; digital;; scholarship;; dsh;; 1986;; onwards;; important;; goal;; newly;; facilitate;; personal;; contacts;; researchers;; way;; seminars;; regional;; meetings;; national;; colloquia;; 1974;; series;; biannual;; europe;; even;; years;; alternating;; conference;; icch;; usa;; canada;; odd;; 1;; respect;; timing;; dshjournal;; edwardz","10.1093/llc/fqv029","wonder;; thematic map;; the arts;; social studies;; question mark;; notice;; media studies;; library science;; humanism;; digital scholarship;; computer science"
"University of Ostrava;; Comenius University in Bratislava;; Charles University in Prague;; Masaryk University","relationship;; two;; important;; semantic;; properties;; polysemy;; synonymy;; language;; one;; fundamental;; syntactic;; network;; degree;; node;; observed;; synergetic;; theory;; hypothesized;; word;; occurs;; more;; contexts;; higher;; polysemous;; synonyms;; less;; lesser;; six;; languages;; hypotheses;; testing;; tentatively;; corroborated;; dependency;; networks;; presented;; brings;; interpretation;; frequency","10.1093/llc/fqv028","wordnet;; syntax;; synonym;; statistical hypothesis testing;; semantic property;; semantic network;; polysemy;; natural language processing;; linguistics;; computer science;; artificial intelligence"
"UCL Centre for Digital Humanities and GÃ¶ttingen Centre for Digital Humanities","digital;; critical;; editions;; 2014;; daniel;; apollon;; claire;; belisle;; philippe;; regnier;; 368;; pages;; isbn;; 978;; 0252038402;; exciting;; poignant;; contribution;; field;; textual;; editing;; particularly;; originating;; humanities;; forum;; discussion;; currently;; dominated;; anglo;; american;; communities;; influenced;; dominance;; welcome;; voices;; provide;; refreshing;; consideration;; central;; themes;; drawing;; relevant;; lesser;; deeply;; interesting;; initiatives;; volume;; divided;; two;; parts;; former;; deals;; principles;; current;; practices;; latter;; more;; detailed;; first;; part;; begins;; insightful;; exploration;; history;; scholarship;; three;; editorial;; science;; perspectives;; concerns;; itself;; pursuit;; origin;; text;; second;; considers;; ecology;; third;; individuality;; perspective;; steers;; scholars;; different;; directions;; enquiry;; authors;; maintain;; combining;; editor;; produce;; complete;; guide;; development;; frame;; recollection;; genetic;; approaches;; formulated;; lachmann;; bedier;; supporting;; pillars;; criticism;; epistyle;; even;; sturdy;; g;; franzini;; 11;; ucl;; ac;; uk","10.1093/llc/fqv025","textual scholarship;; textual criticism;; library science;; digital humanities;; computer science;; art history"
"Pratt Institute;; Pratt Institute;; New York Public Library","article;; discuss;; heuristic;; capabilities;; process;; generating;; processing;; integrating;; cultural;; heritage;; linked;; data;; may;; afford;; potential;; enhancing;; arts;; humanities;; research;; more;; specifically;; current;; work;; detecting;; assigning;; gender;; properties;; person;; entities;; semantically;; enriching;; set;; open;; lod;; domain;; history;; jazz;; ongoing;; project;; experiments;; application;; principles;; techniques;; materials;; context;; aims;; uncover;; meaningful;; connections;; documents;; digital;; archives;; employs;; oral;; histories;; main;; source;; named;; represented;; connected;; visualized;; social;; graphs;; assignment;; describes;; development;; itself;; offers;; unanticipated;; paths;; inquiry;; engagement","10.1093/llc/fqw047","world wide web;; the arts;; linked data;; jazz;; heuristic;; graph;; digital archives;; cultural heritage;; computer science;; accidental"
"Institute for the German language (IDS), Mannheim, Germany","recently;; claim;; basis;; german;; google;; books;; 1;; gram;; corpus;; michel;; al;; quantitative;; culture;; millions;; digitized;; science;; 2010;; 331;; 176;; 82;; linear;; relationship;; six;; technical;; nazi;; words;; three;; explicitly;; times;; world;; war;; caruana;; galizia;; 2015;; politics;; language;; testing;; orwell;; hypothesis;; n;; digital;; scholarship;; humanities;; online;; accessed;; 15;; april;; try;; show;; apparent;; relationships;; misspecified;; models;; take;; account;; temporal;; aspect;; time;; series;; data;; main;; point;; article;; why;; analyses;; run;; risk;; incorrect;; statistical;; inference;; potential;; effects;; both;; meaningless;; potentially;; lead;; wrong;; conclusions","10.1093/llc/fqv030","world war ii;; statistical inference;; politics;; nazism;; literature;; linguistics;; german;; geography;; digital scholarship"
"Institut Eurécom;; Polytechnic University of Turin;; Technische Universität München;; Polytechnic University of Turin;; Polytechnic University of Turin;; Polytechnic University of Turin;; Institut Eurécom","systematic;; literature;; review;; slr;; identifies;; evaluates;; synthesizes;; topic;; generally;; requires;; significant;; human;; workload;; subjectivity;; bias;; affect;; automated;; document;; classification;; valuable;; tool;; recommending;; selection;; studies;; article;; propose;; pre;; approach;; text;; mining;; semantic;; enrichment;; techniques;; firstly;; processed;; named;; entity;; extractor;; dbpedia;; uris;; coming;; linking;; process;; external;; sources;; information;; system;; collects;; bag;; words;; adds;; initial;; multinomial;; naive;; bayes;; classifier;; discriminates;; enriched;; belongs;; positive;; example;; set;; existing;; manually;; performed;; benchmark;; data;; trained;; different;; configurations;; relevant;; documents;; tested;; goodness;; empirical;; assessment;; show;; reduction;; manual;; 18;; researcher;; spend;; holding;; remarkable;; 95;; recall;; important;; condition;; nature;; itself;; slrs;; measure;; effect;; precision;; observed;; gain;; 5","10.1093/llc/fqv031","workload;; text mining;; systematic review;; recall;; information retrieval;; entity linking;; document classification;; computer science;; classifier;; bag of words model"
"University of Tehran;; University of Tehran","word;; reordering;; one;; fundamental;; problems;; machine;; translation;; important;; factor;; quality;; efficiency;; translations;; tackling;; problem;; lead;; significant;; improvements;; introduced;; objective;; solving;; exploits;; sophisticated;; syntactic;; features;; re;; ranking;; n;; best;; candidates;; phrase;; statistical;; system;; innovative;; structure;; named;; phrasal;; dependency;; tree;; inspired;; target;; side;; relations;; contiguous;; phrases;; benefit;; dependencies;; orientation;; distance;; candidate;; modelled;; directed;; weighted;; graph;; built;; information;; scored;; markedly;; improves;; outputs;; two;; syntactically;; divergent;; language;; pairs;; performance;; persian;; english;; german;; tasks;; wmt07;; benchmark;; 0;; 566;; 95;; 011;; 75;; 97;; 024;; point;; terms;; bleu;; ter;; lrscore;; metrics;; respectively;; superiority;; precision;; recall;; measures","10.1093/llc/fqv032","transfer based machine translation;; synchronous context free grammar;; rule based machine translation;; phrase;; natural language processing;; machine translation;; learning to rank;; example based machine translation;; evaluation of machine translation;; computer science;; artificial intelligence"
"University of Victoria","adoption;; xml;; encoding;; standards;; developed;; text;; initiative;; accompanied;; expectations;; easy;; interoperability;; now;; widely;; seen;; unfulfilled;; distinct;; concept;; interchange;; received;; less;; attention;; article;; argues;; particularly;; sophisticated;; digital;; edition;; projects;; more;; practical;; goal;; approached;; specific;; way;; highly;; beneficial;; potential;; end;; users;; project;; data;; itself","10.1093/llc/fqw048","xml;; world wide web;; interoperability;; end user;; encoding;; digital edition;; computer science"
"Curtin University","article;; examines;; question;; digital;; humanities;; too;; focus;; text;; over;; media;; four;; major;; reasons;; encourage;; more;; focused;; research;; umbrella;; engage;; oriented;; rhetorical;; critical;; visualization;; development;; scientific;; information","10.1093/llc/fqw053","world wide web;; visualization;; scientific visualization;; rhetorical question;; multimedia;; information visualization;; digital humanities;; computer science"
"University of Edinburgh;; University of Edinburgh;; University of Edinburgh;; Edinburgh Napier University;; University of Edinburgh;; University of Edinburgh;; University of St Andrews;; University of Nottingham","text;; mining;; information;; visualization;; techniques;; applied;; large;; scale;; historical;; literary;; document;; collections;; enabled;; types;; humanities;; research;; assumption;; behind;; efforts;; trends;; emerge;; despite;; errors;; individual;; data;; points;; noise;; dominated;; signal;; tasks;; technology;; unable;; perform;; domain;; experts;; perhaps;; sufficient;; world;; knowledge;; metadata;; yet;; advantage;; language;; processing;; process;; even;; if;; perfectly;; accurately;; geo;; locating;; works;; one;; example;; human;; expert;; invaluable;; comes;; distinguishing;; candidate;; underlying;; palimpsest;; interdisciplinary;; digital;; project;; edinburgh;; outset;; adopted;; assisted;; curation;; whereby;; automatic;; combined;; manual;; checking;; identify;; set;; article;; introduce;; evaluate;; feedback;; scholars;; helped;; thereby;; highlighting;; importance;; placing;; core;; projects","10.1093/llc/fqw050","world wide web;; metadata;; information visualization techniques;; digital humanities;; data science;; data curation;; computer science;; automatic processing"
"University of Fribourg;; University of Fribourg;; University of Fribourg","article;; web;; service;; framework;; providing;; automatic;; document;; processing;; methods;; public;; furthermore;; assessment;; environment;; sample;; applications;; briefly;; research;; image;; dia;; focuses;; mainly;; developing;; refining;; steps;; g;; text;; line;; extraction;; binarization;; layout;; state;; art;; perform;; satisfactorily;; algorithms;; applied;; obtain;; easily;; accessible;; researchers;; source;; code;; sufficient;; typically;; requires;; cumbersome;; installation;; libraries;; reading;; long;; manuals;; usage;; approach;; digital;; humanities;; without;; detailed;; knowledge;; propose;; restful;; architecture;; current;; online;; communication;; developer;; reduces;; needed;; access;; sending;; receiving;; http;; requests;; java;; script;; object;; notification;; data;; removing;; build;; standards;; encoding;; initiative;; international;; interoperability;; hosted;; divaservices;; integrated;; workflows;; software;; engineer;; computer;; science;; specific;; mathematical;; algorithmic;; details","10.1093/llc/fqw051","world wide web;; workflow;; web service;; source code;; software;; java script;; interoperability;; encoding;; document processing;; computer science"
"University of the Basque Country;; University of the Basque Country;; University of the Basque Country;; University of the Basque Country","article;; describe;; methodology;; developed;; semiautomatic;; annotation;; epec;; rolsem;; basque;; corpus;; labeled;; predicate;; level;; follows;; propbank;; verbnet;; model;; presented;; product;; detailed;; theoretical;; semantic;; nature;; verbs;; similarities;; differences;; languages;; part;; creating;; lexicon;; named;; verb;; index;; bvi;; work;; dovetails;; general;; trend;; toward;; building;; lexicons;; tagged;; corpora;; clear;; conducted;; two;; important;; resources;; computational;; processing;; far;; authors;; aware;; first;; kind;; addition;; entry;; linked;; corresponding;; wordnet;; framenet;; levin;; classification;; implemented;; several;; automatic;; processes;; aid;; annotating;; designed;; facilitate;; task;; manual","10.1093/llc/fqv001","wordnet;; verbnet;; verb;; propbank;; predicate;; natural language processing;; lexicon;; framenet;; computer science;; artificial intelligence;; annotation"
"University of California, Los Angeles","article;; roman;; city;; ruleset;; suite;; procedural;; rules;; creating;; 3d;; models;; hellenistic;; architecture;; urban;; environments;; unlike;; traditional;; modeling;; software;; user;; directly;; manipulates;; polygons;; simulate;; form;; entails;; computer;; programming;; languages;; write;; semantic;; description;; building;; generates;; polygonal;; model;; potential;; address;; number;; issues;; archaeological;; reconstructions;; concern;; digital;; humanists;; interest;; archaeologists;; architectural;; historians;; ability;; test;; hypothetical;; ancient;; fully;; realized;; context;; link;; iteration;; source;; material;; allowing;; degree;; certainty;; accurately;; defined;; documentation;; step;; process;; interpreting;; data;; set;; enhances;; scholarly;; value;; providing;; platform;; comparison;; refutation;; visualizations;; advances;; methodology;; toward;; becoming;; essential;; part;; humanist;; toolkit","10.1093/llc/fqv013","suite;; software engineering;; software;; procedural modeling;; polygon;; documentation;; degree of certainty;; computer science;; artificial intelligence;; architecture;; 3d modeling"
"University of Zurich","exist;; 150;; 000;; premodern;; arabic;; documents;; papyrus;; paper;; 2;; 500;; edited;; another;; 10;; unpublished;; mentioned;; papyrological;; publications;; aim;; papyrology;; database;; apd;; give;; access;; published;; texts;; descriptions;; entirely;; approach;; organizing;; text;; developed;; five;; levels;; account;; peculiarities;; script;; system;; scribal;; practices;; first;; level;; faithful;; diplomatic;; edition;; found;; document;; following;; four;; steps;; editorial;; interventions;; second;; lines;; characters;; broken;; single;; words;; third;; lacking;; diacritical;; dots;; supplied;; fourth;; vowel;; signs;; added;; providing;; full;; phonological;; representation;; fifth;; scientific;; latin;; transliteration;; element;; connected;; lexicon;; list;; grammatical;; forms;; contain;; variant;; readings;; remarks;; contains;; 1;; 806;; freely;; accessible","10.1093/llc/fqv014","vowel;; transliteration;; papyrus;; papyrology;; natural language processing;; modern arabic mathematical notation;; linguistics;; lexicon;; database;; computer science;; artificial intelligence;; arabic script;; arabic"
