AA.DAfN,AW,DOI,F.FN
"Technical University of Denmark","paper;; modern;; interdisciplinary;; concepts;; creativity;; creative;; processes;; specially;; problem;; solving;; central;; publications;; theme;; briefly;; reviewed;; tools;; approaches;; suitable;; support;; presented;; finally;; outlines;; author;; experiences;; facilitation;; strategy;; development;; organisations;; design;; optimisation;; systems;; large;; scale;; complex;; logistic;; software;; linear","10.1007/s00146-007-0118-1","strategy development;; software;; performing arts;; memetic algorithm;; management science;; divergent thinking;; creativity;; creative problem solving;; creative design;; computer science"
"Kingston University","","10.1007/s00146-009-0206-5","sociology;; social dialogue;; relative deprivation;; performing arts;; media studies;; management;; knowledge management;; corporate social responsibility;; corporate philanthropy"
"Kingston University","alan;; turing;; took;; active;; interest;; imitation;; game;; people;; challenged;; distinguish;; male;; female;; human;; machine;; now;; regular;; public;; events;; ever;; more;; sophisticated;; computer;; systems;; presented;; indistinguishable;; beings;; according;; judgement;; engage;; text;; dialogue;; wallach;; yale;; university;; allen;; indiana;; bring;; fervour;; old;; debate;; reflecting;; status;; true;; believers;; citing;; market;; political;; forces;; argue;; computers;; make;; morally;; important;; decisions;; despite;; fact;; cannot;; predict;; impact;; technology;; society;; until;; widely;; adopted;; conclude;; incumbent;; upon;; anyone;; stake;; address;; head;; task;; implementing;; moral;; decision;; robots;; virtual;; bots;; networks;; two;; conclusions;; emerge;; developments;; tragic;; early;; death;; submitted;; manuscript;; publication;; right;; predicting;; come;; time;; routinely;; intelligent;; difficult;; impossible;; era;; call;; centres;; located;; anywhere;; world;; operatives;; work;; prescribed;; scripts;; reliably;; know;; dealing;; real;; person;; always;; error;; bureaucratic;; behind;; traumatic;; credit;; crunch;; global;; economic;; crisis;; yet;; unravel;; contribution;; technologies;; clear;; financial;; services;; industries;; usa;; uk;; developed;; dependency;; complex;; instruments;; senior;; executives;; lacked;; capacity;; understand;; going;; flows;; income;; seemed;; both;; substantial;; reliable;; pressures;; ask;; overly;; awkward;; questions;; event;; asked;; happens;; derivatives;; contracts;; principle;; expressed;; functional;; expressions;; obscurity;; confusion;; derive;; users;; allowed;; specialists;; develop;; separate;; silos;; communicating;; committed;; building;; machines;; capable;; telling;; wrong;; back;; face;; challenge;; moulding;; trying;; deal;; outcome;; invade;; sovereign;; country;; absence;; convincing;; evidence;; defiance;; international;; law;; addition;; actions;; scumbag;; millionaires;; may;; take;; decades;; rectify;; best;; belief;; fundamental;; stability;; ill;; founded;; greenspan;; chairman;; federal;; reserve;; bank;; believed;; capitalist;; self;; correcting;; combined;; effects;; individual;; interested;; he;; leaders;; western;; capitalism;; cost;; trillions;; dollars;; punctured;; twin;; myths;; r;; ennals;; kingston;; mail;; richard;; blueyonder;; co","10.1007/s00146-009-0205-6","turing;; sovereign state;; politics;; law and economics;; knowledge management;; judgement;; international law;; financial services;; financial instrument;; computer science;; capitalism"
"Baumeistertsr. 48, 76137, Karlsruhe, Germany#TAB#","contrary;; common;; belief;; systems;; disappoint;; expectations;; increase;; productivity;; flexibility;; work;; value;; creation;; processes;; moreover;; design;; implementation;; projects;; still;; fail;; burst;; time;; cost;; budgets;; high;; extent;; presenting;; significant;; empirical;; evidence;; phenomena;; paper;; reflects;; reasons;; persistence;; developing;; semiotic;; perspective;; dealing;; computer;; artifacts;; organisations;; view;; allows;; understanding;; designing;; implementing;; efforts;; structuring;; social;; practices;; typical;; case;; enterprise;; resource;; planning;; system;; illustrates;; finally;; number;; guidelines;; practice;; appropriating;; effective;; derived;; theoretical;; reflections","10.1007/s00146-006-0066-1","value creation;; structuring;; software crisis;; semiotics;; management science;; knowledge management;; information technology;; implementation;; enterprise resource planning;; empirical evidence;; computer science"
"Ryukoku University;; Hannan University;; af2 ATR Intelligent Robotics and Communication Laboratories, 2-2, Hikaridai, Seika-cho, Soraku-gun, 619-0288, Kyoto, Japan#TAB#;; af2 ATR Intelligent Robotics and Communication Laboratories, 2-2, Hikaridai, Seika-cho, Soraku-gun, 619-0288, Kyoto, Japan#TAB#;; af2 ATR Intelligent Robotics and Communication Laboratories, 2-2, Hikaridai, Seika-cho, Soraku-gun, 619-0288, Kyoto, Japan#TAB#;; af2 ATR Intelligent Robotics and Communication Laboratories, 2-2, Hikaridai, Seika-cho, Soraku-gun, 619-0288, Kyoto, Japan#TAB#","paper;; reports;; questionnaire;; research;; conducted;; exhibition;; interactive;; humanoid;; robots;; held;; osaka;; science;; museum;; japan;; aim;; investigate;; feasibility;; communication;; connected;; ubiquitous;; sensor;; network;; assumption;; practically;; daily;; life;; so;; distant;; future;; more;; 90;; 000;; people;; visited;; visitors;; explore;; opinions;; statistical;; done;; data;; 2;; 301;; respondents;; found;; varied;; according;; age;; younger;; necessarily;; elderly;; positive;; evaluation;; conflict;; negative;; evaluations;; anxiety;; gender;; difference;; almost;; correlation;; length;; time;; spent","10.1007/s00146-006-0053-6","ubiquitous computing;; statistical analysis;; social research;; robot;; performing arts;; multimedia;; knowledge management;; human robot interaction;; humanoid robot;; exhibition;; computer science;; applied psychology"
"Augsburg College;; Seikei University;; Augsburg College;; Kyoto University","special;; issue;; ai;; society;; workshop;; held;; conjunction;; intelligent;; user;; interfaces;; 2008;; brings;; together;; selected;; papers;; additional;; work;; cultural;; aspects;; human;; computer;; interaction;; idea;; born;; discussions;; german;; japanese;; project;; cube;; g;; culture;; adaptive;; behavior;; generation;; focuses;; challenge;; integrating;; heuristics;; interactive;; multimodal;; systems;; usability;; established;; field;; deeper;; levels;; lack;; sophisticated;; models;; culturally;; influenced;; amazing;; insofar;; social;; background;; identity;; influences;; behave;; interpret;; seems;; instance;; inevitable;; persuasive;; system;; adhere;; strategies;; predominant;; main;; challenges;; first;; cope;; problem;; ill;; defined;; domain;; blanchard;; mizoguchi;; meaning;; easy;; argue;; everyday;; conversation;; hard;; pinpoint;; down;; constituents;; effect;; moreover;; multilevel;; concept;; incorporating;; diverse;; notions;; national;; music;; others;; might;; specify;; situated;; contextual;; able;; enculturate;; parameterizable;; interactions;; necessary;; prevent;; building;; unique;; versions;; going;; deployed;; addition;; different;; layers;; phenomena;; exist;; verbal;; appearance;; proxemics;; learning;; more;; data;; sparse;; structure;; specific;; phenomenon;; inconsistent;; over;; cultures;; asynchronic;; collection;; brought;; researchers;; focusing;; bits;; pieces;; problems;; allowing;; us;; outline;; lie;; ahead;; clearly;; ideally;; trigger;; rise;; research;; community;; working;; beyond;; promising;; led;; follow;; event;; parallel;; session;; enculturating;; hci;; take;; place;; international;; 2009;; m;; rehm;; andre;; faculty;; applied;; informatics;; augsburg;; university;; universitatsstr;; 6a;; 86159;; germany;; mail;; informatik;; uni","10.1007/s00146-009-0220-7","user interface;; usability;; situated;; proxemics;; phenomenon;; knowledge management;; heuristics;; dialog system;; conversation;; computer science;; cognitive science"
"Kyoto University;; University of Zagreb;; University of Zagreb;; Seikei University;; Kyoto University","embodied;; conversational;; agents;; ecas;; computer;; generated;; human;; characters;; interact;; users;; face;; conversations;; eca;; powerful;; tool;; representing;; cultural;; differences;; suitable;; interactive;; training;; edutainment;; systems;; article;; preliminary;; development;; culture;; adaptive;; virtual;; tour;; guide;; agent;; serving;; japanese;; croatian;; general;; western;; displaying;; appropriate;; verbal;; behaviors;; implemented;; generic;; framework;; modular;; developing;; dividing;; functions;; reusable;; loosely;; coupled;; modules;; minimizes;; effort;; implement;; additional;; behavior;; facilitates;; incremental;; scale;; system","10.1007/s00146-009-0213-6","virtual tour;; multimedia;; modular design;; knowledge management;; human computer interaction;; english alphabet;; embodied cognition;; embodied agent;; computer science"
"Heriot-Watt University;; University of Bamberg;; Heriot-Watt University;; Heriot-Watt University;; Heriot-Watt University","bringing;; culture;; personality;; combination;; emotions;; requires;; three;; different;; theories;; together;; paper;; discuss;; approach;; combining;; hofstede;; cultural;; dimensions;; big;; five;; parameters;; psi;; theory;; come;; emergent;; affective;; character;; model","10.1007/s00146-009-0217-2","uncertainty avoidance;; social psychology;; personality;; performing arts;; hofstede s cultural dimensions theory;; computer science;; big five personality traits;; affective model;; affect;; action selection"
"University of Dundee;; Edinburgh Napier University;; University of Dundee;; Edinburgh Napier University","previous;; research;; identified;; user;; concerns;; biometric;; authentication;; technology;; conducted;; european;; contexts;; lack;; investigated;; attitudes;; towards;; cultures;; address;; issue;; data;; india;; south;; africa;; united;; kingdom;; collected;; cross;; cultural;; attitudinal;; differences;; seen;; indian;; respondents;; viewing;; biometrics;; positively;; least;; likely;; positive;; opinion;; multiple;; barriers;; acceptance;; security;; health;; safety;; fears;; greatest;; overall;; impact;; investigation;; reference;; hofstede;; dimensions;; theories;; argued;; contextual;; issues;; specific;; country;; provide;; better;; explanation;; existing;; model;; conclude;; way;; systems;; argue;; factors;; taken;; account;; design;; implementation","10.1007/s00146-009-0218-1","uncertainty avoidance;; theories of technology;; social psychology;; perception;; occupational safety and health;; knowledge management;; internet privacy;; hofstede s cultural dimensions theory;; data security;; cultural diversity;; computer science;; biometrics"
"University of Wales, Newport","","10.1007/s00146-007-0144-z","wearable technology;; performing arts;; multimedia;; knowledge management;; computer science;; clothing"
"University of Twente","article;; discuss;; aspects;; designing;; facial;; expressions;; virtual;; humans;; vhs;; specific;; culture;; first;; explore;; notion;; cultures;; relevance;; applications;; vh;; give;; general;; scheme;; emotional;; identify;; stages;; human;; involved;; real;; person;; role;; displaying;; display;; meaning;; may;; measured;; objective;; ways;; displayers;; judges;; influence;; process;; analyzing;; evaluating;; synthesized;; ones;; review;; psychological;; experiments;; cross;; cultural;; perception;; identifying;; culturally;; critical;; issues;; data;; collection;; interpretation;; both;; aim;; providing;; methodological;; reference;; inspiration;; research","10.1007/s00146-009-0219-0","perception;; multimedia;; management science;; facial expression;; data collection;; computer science;; computer facial animation;; cognitive science"
"Osaka Institute of Technology;; Kyoto University;; University of Augsburg;; University of Augsburg","avatars;; increasingly;; express;; emotions;; online;; communications;; assumption;; avatar;; expressions;; interpreted;; universally;; cultures;; paper;; investigated;; cross;; cultural;; evaluations;; designed;; japanese;; western;; designers;; goals;; 1;; investigate;; differences;; expression;; evaluation;; apply;; psychological;; studies;; human;; facial;; recognition;; 2;; identify;; design;; features;; cause;; interpretation;; confirmed;; interpreting;; theory;; suggests;; physical;; proximity;; affects;; accuracy;; applicable;; positive;; wider;; variance;; negative;; ones;; 3;; gestures;; gesture;; marks;; may;; sometimes;; counter;; effects;; recognizing","10.1007/s00146-009-0214-5","social psychology;; psychological theory;; knowledge management;; gesture;; facial expression recognition;; facial expression;; expression;; cultural diversity;; cross cultural;; computer science;; cognitive psychology;; avatar"
"Augsburg College;; Seikei University;; Augsburg College;; Kyoto University;; Augsburg College;; Augsburg College;; Augsburg College;; Seikei University;; Kyoto University","article;; parameterized;; model;; generating;; multimodal;; behavior;; cultural;; heuristics;; end;; corpus;; human;; interactions;; two;; cultures;; serves;; empirical;; basis;; modeling;; endeavor;; integrating;; established;; theory;; dimensions;; becomes;; feasible;; generate;; culture;; specific;; embodied;; agents;; giving;; evidence;; background;; agent;; sample;; applications;; presented;; make;; designed;; applied;; area;; coaching;; intercultural;; communication","10.1007/s00146-009-0216-3","management science;; intercultural communication;; human computer interaction;; hofstede s cultural dimensions theory;; heuristics;; empirical research;; embodied cognition;; dialog system;; computer science;; coaching;; bayesian network;; artificial intelligence"
"University of Manchester","paper;; reports;; two;; studies;; investigating;; role;; culture;; design;; personalisation;; virtual;; spaces;; first;; systematic;; 60;; msn;; belonging;; british;; chinese;; students;; concentrated;; patterns;; communication;; style;; second;; line;; survey;; designed;; compare;; relative;; importance;; cultural;; values;; personality;; traits;; self;; behaviour;; preferences;; space;; highlighted;; implications;; interaction","10.1007/s00146-009-0212-7","virtual space;; software design pattern;; personalization;; knowledge management;; interaction design;; human computer interaction;; cultural values;; computer science;; big five personality traits"
"IBM","large;; groups;; people;; exhibit;; social;; intelligence;; coherent;; behavior;; directed;; towards;; individual;; collective;; goals;; paper;; examines;; ways;; face;; situations;; discusses;; supported;; online;; systems;; geographically;; distributed;; describes;; concept;; proxy;; minimalist;; visualization;; presence;; activities;; participants;; interaction;; make;; norms;; visible;; summarizes;; experience;; implemented;; system;; conceptual;; designs;; illustrate;; range;; proxies;; applied;; go;; designing;; types;; visualizations","10.1007/s00146-007-0140-3","social system;; social psychology;; social network;; social intelligence;; social group;; social computing;; social competence;; online participation;; norm;; knowledge management;; data science;; computer science"
"German Research Centre for Artificial Intelligence;; University of Saarland, 66123, Saarbruecken, Germany#TAB#;; German Research Centre for Artificial Intelligence;; Shanghai Jiao Tong University","may;; seem;; mathematics;; education;; material;; enculturation;; opposite;; true;; case;; several;; european;; countries;; describe;; different;; dimensions;; educational;; adapted;; cultural;; context;; learner;; knowledge;; representation;; mechanisms;; user;; adaptive;; learning;; platform;; activemath;; realizes;; adaptations;; language;; communities;; practice","10.1007/s00146-009-0215-4","virtual learning environment;; reform mathematics;; performing arts;; mathematics education;; mathematical notation;; learning object;; knowledge representation and reasoning;; knowledge management;; enculturation;; cultural context;; computer science"
"Concordia University","paper;; overview;; personal;; intimate;; technologies;; pedagogical;; context;; describe;; two;; courses;; developed;; computation;; arts;; concordia;; university;; tangible;; media;; physical;; computing;; second;; skin;; soft;; wear;; course;; deals;; different;; aspects;; fine;; both;; introduce;; concepts;; reactive;; artifacts;; artworks;; emphasize;; concept;; memory;; contrasting;; computer;; interpretive;; explore;; responsive;; interactive;; objects;; create;; medium;; annotating;; architectural;; space;; leaving;; traces;; presence;; recording;; histories;; core;; practice;; strong;; emphasis;; engaging;; vulnerable;; approach;; working;; electronics;; contextualize;; teaching;; begin;; presenting;; my;; own;; research;; projects;; extra;; labs;; xs;; segue;; detailed;; discussion;; classes;; conclude;; student;; work","10.1007/s00146-006-0033-x","the arts;; physical computing;; physical computation;; performing arts;; multimedia;; interactive art;; human computer interaction;; fine art;; computer science;; computer memory;; computation"
"Bloomsburg University of Pennsylvania","paper;; argued;; data;; mining;; dm;; touted;; solution;; business;; problems;; basking;; glory;; electronic;; environments;; today;; practiced;; currently;; reflects;; preoccupation;; short;; run;; commercial;; applications;; neglect;; underlying;; theoretical;; issues;; argument;; precedence;; necessary;; prerequisite;; practical;; application;; success;; exclusive;; reliance;; driven;; exploratory;; components;; pattern;; recognition;; without;; corresponding;; attention;; causal;; schemas;; patterns;; destined;; limit;; potential;; evolve;; long;; term;; intellectual;; discipline;; own;; right;; overview;; key;; features;; assumptions;; examines;; philosophical;; foundational","10.1007/s00146-006-0064-3","vienna circle;; schema;; neglect;; management science;; glory;; electronic business;; data mining algorithm;; data mining;; customer relationship management;; computer science"
"Middlesex University;; University of Wales","paper;; explores;; increasing;; trend;; towards;; commodification;; public;; research;; development;; r;; d;; impact;; social;; wellbeing;; developed;; countries;; changes;; introduced;; governments;; funding;; mechanisms;; universities;; institutions;; led;; fundamental;; shift;; focus;; shifted;; creating;; useful;; codifiable;; knowledge;; commodity;; driven;; commercial;; imperatives;; may;; economic;; argument;; virtues;; change;; argue;; potential;; costs;; largely;; dangerously;; ignored","10.1007/s00146-006-0058-1","sociology;; public research;; political economy;; neoliberalism;; law;; knowledge management;; funding mechanism;; commodity;; commodification"
"Municipality of Botkyrka, Citizen Centre Unit, Munkh채ttev채gen 45, 14785, Tumba, Sweden#TAB#;; Swedish Administrative Development Agency, Analysis Unit, P.O. Box 214, Munkh채ttev채gen 45, 10124, Stockholm, Sweden#TAB#","organisations;; must;; able;; answer;; questions;; respective;; constituencies;; exaggeration;; say;; respect;; challenge;; handle;; extremely;; broad;; action;; platform;; local;; government;; administrations;; municipalities;; paper;; walk;; citizens;; managed;; botkyrka;; municipality;; sweden;; focussed;; intelligent;; citizen;; assistant","10.1007/s00146-006-0065-2","robot;; performing arts;; local government;; knowledge management;; interoperability;; government;; exaggeration;; computer science"
"Balabhai Nanavati Hospital, Research Associate, Vile Parle-West, 400 056, Mumbai, India#TAB#","paper;; discusses;; economic;; health;; social;; potential;; nanotechnology;; involves;; development;; techniques;; manipulation;; matter;; atomic;; molecular;; levels;; materials;; perform;; multiple;; functions;; economically;; large;; quantities;; hence;; replacing;; existing;; technologies;; socially;; disruptive;; ways;; raises;; ethical;; moral;; concerns;; arising;; capabilities;; regulate;; growth;; allow;; society;; reap;; benefits","10.1007/s00146-006-0060-7","venture capital;; new materials;; multinational corporation;; molecular materials;; knowledge management;; industrial organization;; deep brain stimulator;; computer science"
"Sher-e-Kashmir University of Agricultural Sciences and Technology;; Punjab Agricultural University;; PAU, Department of Entomology, 141004, Ludhiana, India#TAB#;; PAU, Department of Entomology, 141004, Ludhiana, India#TAB#","insecticide;; resistance;; management;; irm;; programme;; launched;; 26;; cotton;; growing;; districts;; india;; 2002;; rationalize;; pesticides;; strategy;; presented;; full;; integrated;; pest;; ipm;; context;; premise;; unless;; fledged;; efforts;; understand;; aspects;; phenomenon;; attempt;; implement;; field;; level;; bear;; unlike;; earlier;; programmes;; directly;; implemented;; scientists;; state;; agricultural;; universities;; information;; flow;; research;; subsystem;; farmers;; extension;; methodology;; different;; farmer;; school;; model;; same;; didactic;; form;; active;; participation;; throughout;; season;; deploying;; scouts;; villages;; knowledge;; gain;; covered;; measured;; employing;; quasi;; experimental;; design;; overall;; significant;; terms;; identification;; insect;; pests;; natural;; enemies;; crop;; proper;; insecticides;; timely;; sowing;; reach;; desired;; respect;; cultural;; practices;; suppression;; buildup;; absence;; effective;; bio;; agents;; integration;; limited;; thresholds;; agro;; ecosystem;; according;; good","10.1007/s00146-006-0078-x","natural enemies;; knowledge management;; knowledge gain;; integrated pest management;; insecticide resistance management;; information flow;; good agricultural practice;; environmental planning;; ecosystem analysis;; computer science;; agriculture"
"Cardiff Metropolitan University","developments;; technological;; design;; aimed;; towards;; humanisation;; technology;; behave;; way;; more;; intuitive;; friendly;; usable;; assumes;; itself;; human;; rather;; external;; antagonistic;; force;; object;; contrary;; defend;; suggestion;; part;; constitutes;; humanity;; whole;; extent;; embodying;; degree;; cognition;; consciousness;; looking;; briefly;; mechanical;; models;; self;; consider;; question;; functions;; might;; conscious;; systems;; perform","10.1007/s00146-006-0074-1","usable;; technological design;; sociology;; mechanical models;; marshall mcluhan;; management science;; humanity;; consciousness;; cognitive technology;; cognitive science;; cognition;; artificial intelligence"
"Edinburgh Napier University","paper;; treats;; contemporary;; craft;; researched;; resource;; wearable;; computing;; alternative;; values;; experiences;; may;; able;; contribute;; design;; personal;; technological;; products;; implementation;; suite;; wirelessly;; networked;; speckled;; jewellery;; considers;; potential;; critical;; especial;; relevance;; broad;; development;; paradigm;; everyday;; working;; definition;; purposes;; argument;; friendship;; group;; five;; women;; retirement;; age;; introduced;; user;; research;; current;; practice;; genre;; analysed;; approach;; set;; semi;; structured;; interviews;; practitioners;; propositions;; wearables","10.1007/s00146-006-0075-0","wearable computer;; suite;; retirement age;; praxis;; multimedia;; knowledge management;; friendship;; engineering ethics;; critical design;; critical approach;; craft;; computer science"
"Queen's University Belfast;; Queen's University Belfast","address;; relationship;; music;; performer;; her;; instrument;; model;; re;; thinking;; wearable;; technologies;; both;; musical;; instruments;; textiles;; invite;; participation;; engaging;; intuitively;; develop;; sense;; malleability;; resistance;; fragility;; action;; touching;; more;; importantly;; react;; adjust;; nature;; touch;; according;; material;; property;; paper;; draw;; practice;; suggests;; attitudes;; specificity;; rather;; adaptability;; exposes;; design;; generalised;; multi;; devices;; one;; electronic;; organ;; rooted;; utilitarian;; argue;; tendency;; ignores;; complexities;; cultures;; fails;; provide;; provoke;; creative;; aim;; promise;; control;; efficiency","10.1007/s00146-006-0071-4","wearable technology;; wearable computer;; performing arts;; new interfaces for musical expression;; musical instrument;; musical;; multimedia;; malleability;; midi;; knowledge management;; computer science;; aesthetics"
"Plymouth University","author;; argues;; notion;; wearable;; technology;; betrays;; materialistic;; approach;; design;; constrains;; construction;; means;; fully;; facilitate;; functionality;; argued;; taking;; view;; extensive;; form;; humanity;; space;; opened;; designers;; explore;; body;; architecture;; facilitating;; consciousness;; distributing;; extended;; sketching;; territory;; calling;; question;; current;; approaches;; usability;; intends;; provoke;; thought;; rather;; provide;; answers","10.1007/s00146-006-0073-2","wearable technology;; soma;; sociology;; performing arts;; materialism;; knowledge management;; industrial design;; humanity;; consciousness;; cognitive science;; artificial intelligence;; architecture"
"Federation University Australia;; Federation University Australia","article;; dialectical;; model;; practical;; reasoning;; community;; generic;; actual;; argument;; gaam;; advanced;; application;; deliberative;; dialogue;; offers;; dynamic;; template;; structuring;; knowledge;; domain;; discourse;; connected;; regulated;; paper;; demonstrates;; accepted;; structure;; acts;; normatively;; influence;; both;; admissible;; progression;; participants;; types;; deliberation;; dialogues;; supported;; comply;; criteria;; normative;; principles;; specifically;; alexy;; rules;; ethics;; hitchcock;; rational;; mutual;; inquiry;; connection;; documented;; transparent;; assists;; providing;; best;; justified;; reasons;; ethical;; important;; advantages;; communities","10.1007/s00146-006-0069-y","practical reason;; normative;; knowledge management;; domain of discourse;; discourse ethics;; dialectic;; deliberation;; deductive reasoning;; computer science;; argumentation framework"
"Kingston University","silence;; resides;; gaps;; islands;; explicit;; knowledge;; rather;; expecting;; build;; systems;; complete;; information;; take;; human;; centred;; approach;; individual;; citizens;; active;; engage;; dialogue;; aware;; importance;; tacit;; societies;; recognise;; incompleteness;; inconsistency;; discourse","10.1007/s00146-007-0084-7","tacit knowledge;; silence;; performing arts;; knowledge management;; explicit knowledge;; computer science;; complete information;; citizenship;; action research"
"University of Urbino","great;; distance;; two;; pairs;; concepts;; consistent;; own;; fields;; namely;; information;; control;; knowledge;; decision;; contemporary;; techno;; sciences;; common;; sense;; tend;; neglect;; intrinsic;; implications;; sometimes;; make;; difficult;; understand;; going;; cultural;; events;; developments;; abuse;; makes;; impossible;; discriminate;; levels;; systems;; both;; natural;; naturoid;; surround;; us;; fact;; majority;; so;; called;; intelligent;; mere;; processors;; rather;; capable;; generating;; diffusion;; misunderstanding;; may;; cause;; turn;; reduction;; man;; system;; established;; discoverable;; rules;; thereby;; neglecting;; his;; ability;; albeit;; rarely;; exercised;; override;; order;; discover;; set;; something","10.1007/s00146-007-0089-2","performing arts;; neglect;; knowledge management;; intelligent decision support system;; intrinsic value;; information system;; information processing;; information control;; computer science;; common sense"
"Baumeisterstr. 48, 76137, Karlsruhe, Germany#TAB#","four;; decades;; my;; professional;; career;; manufacturing;; subdued;; radical;; change;; objectifying;; subjectifying;; work;; evolution;; originally;; prevailing;; taylor;; model;; functionally;; divided;; highly;; mechanised;; processes;; culminated;; 1980s;; rise;; fall;; computer;; integrated;; cim;; contested;; alternative;; approach;; human;; centred;; production;; systems;; process;; went;; phases;; confusion;; experimentation;; competence;; strategies;; structures;; crystallising;; sharp;; contrast;; majority;; less;; sustainable;; forms;; organisational;; renewal;; paper;; reflects;; main;; features;; transformation;; mirrored;; own;; research;; relates;; major;; others","10.1007/s00146-007-0087-4","taylor models;; professional career;; performing arts;; knowledge management;; descriptive knowledge;; confusion;; computer integrated manufacturing;; computer science"
"Royal Institute of Technology","risks;; disasters;; prevented;; high;; technology;; environments;; question;; facets;; essay;; shall;; discuss;; aspects;; history;; knowledge;; tacit","10.1007/s00146-007-0086-5","tacit knowledge;; practical philosophy;; moral responsibility;; management science;; knowledge management;; descriptive knowledge;; computer science"
"RWTH Aachen University","past;; two;; centuries;; impact;; technology;; society;; more;; fundamental;; far;; reaching;; visionary;; philosopher;; science;; fiction;; author;; ever;; imagined;; world;; whole;; societies;; changing;; processes;; developing;; adapting;; implementing","10.1007/s00146-007-0082-9","sociotechnical system;; social science;; performing arts;; materials science in science fiction;; management science;; engineering ethics;; computer science"
"Tokyo University of Science;; University of Turku;; University of Tokyo","paper;; review;; research;; media;; selection;; topics;; one;; hand;; explorative;; pilot;; survey;; summarising;; authors;; propose;; factors;; explaining;; choice;; grouped;; five;; categories;; 1;; properties;; itself;; affect;; 2;; user;; 3;; communication;; situation;; plays;; important;; role;; 4;; macro;; explain;; 5;; explained;; outcome;; dynamic;; multiparty;; negotiation;; process;; compares;; japanese;; finnish;; students;; preference;; situations;; encourage;; reserving;; local;; culture;; certain;; amount;; explanatory;; force","10.1007/s00146-008-0185-y","pilot survey;; negotiation;; mobile phone;; media choice;; macro;; knowledge management;; computer science"
"National Institute of Science, Technology and Development Studies, Pusa Gate, K.S. Krishnan Marg, 110012, New Delhi, India#TAB#","artificial;; intelligence;; ai;; impacts;; society;; individual;; subtler;; deeper;; ways;; machines;; upon;; physics;; mechanics;; descriptive;; objects;; project;; involves;; culture;; scope;; liberational;; undertakings;; importantly;; implicates;; human;; ethical;; attitudinal;; bearings;; essay;; explores;; previous;; authors;; journal;; explored;; issues;; discourses;; world;; roadmap;; followed;; engage;; aesthetic;; implications;; contemporary;; cognitive;; sciences","10.1007/s00146-007-0098-1","steam engine;; sociology;; practical wisdom;; management science;; artificial world"
"Yale University;; Indiana University;; E&E Consultants, Omval 401, 1096 HR, Amsterdam, IN, The Netherlands#TAB#","implementation;; moral;; decision;; abilities;; artificial;; intelligence;; ai;; natural;; necessary;; extension;; social;; mechanisms;; autonomous;; software;; agents;; robots;; engineers;; exploring;; design;; strategies;; systems;; sensitive;; considerations;; choices;; actions;; determine;; role;; ethical;; theory;; play;; defining;; control;; architectures;; morally;; intelligent;; fall;; two;; broad;; approaches;; top;; down;; imposition;; theories;; bottom;; building;; aim;; goals;; standards;; may;; specified;; explicitly;; theoretical;; terms;; paper;; wish;; provide;; direction;; continued;; research;; outlining;; value;; limitations;; inherent","10.1007/s00146-007-0099-0","top down and bottom up design;; software agent;; robot;; morality;; moral reasoning;; management science;; knowledge management;; intelligent agent;; ethical theory;; emotional intelligence;; computer science"
"Islamic Azad University;; Amirkabir University of Technology;; Amirkabir University of Technology","wealth;; distribution;; classic;; sugarscape;; model;; leads;; population;; increase;; gini;; coefficient;; decrease;; cooperation;; communication;; parameters;; taken;; account;; another;; developed;; implying;; receipt;; one;; fifth;; assets;; derived;; utilization;; poor;; people;; showed;; relation;; mortality;; equality;; synergic;; process;; adjustment;; underwent;; experiments;; mechanism;; receiving;; utilizing;; show;; play;; important;; role","10.1007/s00146-008-0186-x","wealth distribution;; sugarscape;; receipt;; population growth;; population;; knowledge management;; gini coefficient;; econometrics;; computer science;; artificial society"
"Le Mans University, LIUM Computer Science Laboratory, 52, rue des Docteurs Calmette et GuÃ©rin, 53020, Laval, France#TAB#","article;; establish;; theory;; knowledge;; approach;; evaluating;; computers;; educational;; purposes;; university;; so;; doing;; trace;; part;; history;; enabling;; factor;; artificial;; intelligence;; sector;; important;; element;; integrated;; everyday;; learning;; environments;; my;; reflection;; dialogical;; structure;; directly;; inspired;; past;; technology;; assessment;; research;; illustrates;; conceptual;; advancement;; researchers;; field;; technologies;; notions;; covered;; implications;; future;; policy;; discourse;; regards;; education","10.1007/s00146-007-0083-8","technology assessment;; performing arts;; management science;; knowledge management;; intellectual history;; epistemology;; educational technology;; dialogical self;; computer science;; artificial intelligence"
"Kyoto University;; Kyoto University","developed;; approach;; implementing;; system;; managing;; situated;; knowledge;; complex;; instruments;; aim;; develop;; guides;; user;; steps;; operating;; scientific;; manual;; inadequate;; support;; community;; users;; so;; direct;; communication;; expert;; one;; reason;; author;; included;; limiting;; contents;; explicit;; main;; concern;; modern;; management;; practitioners;; attempting;; design;; systems;; consider;; both;; tacit;; key;; distribute;; interaction;; real;; world;; acquire;; describe;; technical;; difficulties;; referencing;; novel;; building;; low;; cost;; three;; dimensional;; pointer;; obtaining;; constitutes;; preliminary","10.1007/s00146-009-0200-y","tacit knowledge;; personal knowledge management;; knowledge based systems;; knowledge value chain;; knowledge management;; knowledge engineering;; knowledge base;; explicit knowledge;; domain knowledge;; computer science"
