AA.DAfN,AW,DOI,F.FN
"Duquesne University","emerging;; discipline;; digital;; humanities;; plagued;; perceived;; neglect;; part;; broader;; community;; whole;; tends;; aware;; tools;; developed;; dh;; practitioners;; documented;; surveys;; siemens;; al;; take;; seriously;; scholarship;; methods;; article;; argues;; focus;; deliverable;; form;; useful;; solutions;; common;; problems;; scholars;; share;; instead;; simply;; representations;; question;; address;; needs;; dealt;; techniques;; equivalently;; incentive;; humanists;; treated;; respects;; computational;; quest;; killer;; application;; user;; group;; filled;; filling;; create;; acceptance;; tool;; supporting;; definitions;; examples;; both;; illustrate;; idea;; support;; why;; necessary;; apparent;; alternative;; status;; quo;; research;; brilliantly;; languish;; disuse","10.1093/llc/fqm042","status quo;; sociology;; social science;; siemens;; scholarship;; neglect;; linguistics;; incentive;; humanism;; engineering ethics;; digital humanities;; deliverable"
"Institut für Österreichische Dialekt- und Namenlexika, Österreichische Akademie der Wissenschaften, Wohllebengasse 12-14/2, A-1040 Wien, Österreich","database;; electronic;; texts;; lexicon;; bavarian;; dialects;; austria;; wbo;; textkorpus;; zum;; worterbuch;; bairischen;; mundarten;; osterrreich;; collection;; 4;; million;; single;; records;; represent;; variety;; regional;; social;; historical;; 10;; entries;; excerpts;; types;; lexicographer;; draw;; illustrative;; quotations;; original;; digitized;; full;; dated;; localized;; quotation;; placed;; time;; area;; enabling;; lexicogapher;; choose;; representative;; number;; examples;; definitions;; appropriate;; found;; order;; actively;; support;; lexicographers;; work;; institute;; lexicography;; austrian;; names;; institut;; fur;; osterreichische;; dialekt;; namenlexika;; http;; www;; oeaw;; ac;; dinamlex;; started;; project;; so;; called;; dbo;; datenbank;; osterreich;; financed;; akademie;; wissenschaften;; academy;; sciences;; one;; main;; includes;; hauptkatalog;; archive;; additional;; databases;; necessary;; retrieve;; correct;; information;; questionnaire;; localization;; word;; date;; recording;; component;; 90;; spanning;; several;; centuries;; representing;; scanned;; ocr;; programme;; prolector;; v1;; 20;; 1;; allows;; training;; fonts;; machine;; readable;; converted;; tustep;; tubinger;; system;; textverarbeitungs;; programmen;; tubingen;; text;; processing;; programmes;; files;; get;; alphanumeric;; key;; chronological;; sort;; according;; finally;; broken;; down;; requisite;; sized;; pieces;; quoting;; special;; easily;; reconnected;; replaced;; proper;; context;; drawn;; digital;; valuable;; source;; freeing;; him;; monotony;; checking;; over;; again;; leaving;; more;; his;; namely;; writing;; furthermore;; important;; speeding;; dictionary;; publication;; accordance;; guidelines;; straffungskon;; zept;; 1993;; 1998","10.1093/llc/fqm048","sort;; text processing;; praxis;; natural language processing;; linguistics;; lexicon;; lexicography;; computer science;; artificial intelligence;; alphanumeric"
"University of Antwerp","","10.1093/llc/fqn001","linguistics;; corpus linguistics;; computer science"
"University of Antwerp","","10.1093/llc/fqm047","world wide web;; the internet;; multimedia;; computer science"
"University of Debrecen","","10.1093/llc/fqr037","quantitative linguistics;; natural language processing;; linguistics;; foxpro;; data processing;; computer science;; artificial intelligence"
"Seinan JoGakuin University, Fukuokaken, Japan","","10.1093/llc/fqp039","vocabulary;; natural language processing;; linguistics;; computer science;; artificial intelligence"
"University of California, Santa Barbara;; University of California, Santa Barbara","technologies;; always;; influenced;; communication;; adding;; ways;; existing;; ones;; changing;; forms;; utilized;; particularly;; obvious;; way;; computer;; mediated;; cmc;; impact;; com;; munication;; exploratory;; article;; concerned;; character;; istics;; newly;; evolving;; form;; spanish;; internet;; orthography;; differ;; standard;; spelling;; three;; types;; deviations;; norm;; consid;; ered;; reduction;; post;; vocalic;; d;; deletion;; ado;; transformation;; namely;; change;; ch;; x;; reduplication;; characters;; corpus;; approximately;; 2;; 7;; million;; words;; regionally;; balanced;; informal;; inter;; net;; compiled;; 2008;; describe;; changes;; discuss;; variety;; sometimes;; interacting;; factors;; governing;; rates;; variants;; overall;; frequency;; effects;; functional;; pragmatic;; sociolinguistic;; iconicity;; characteristics;; phonological;; constraints;; compare;; data;; mark;; davies;; 2002;; espanol;; 100;; 1200s;; 1900s;; http;; www;; corpusdelespanol;; org;; sources;; relate;; discussion;; register;; genre;; language","10.1093/llc/fqp037","the internet;; spelling;; sociolinguistics;; reduplication;; pragmatics;; phonology;; orthography;; natural language processing;; linguistics;; computer mediated communication;; computer science;; artificial intelligence"
"University College London","","10.1093/llc/fqn002","visual arts;; multimedia;; linguistics;; digital imaging;; digital heritage;; cultural heritage;; computer science"
"University of Salford;; Lancaster University;; Lancaster University","today;; corpus;; tools;; offer;; user;; wide;; range;; features;; greatly;; facilitate;; linguistic;; large;; amounts;; authentic;; language;; data;; g;; frequency;; distributions;; collocations;; keywords;; etc;; typically;; fail;; address;; fundamental;; linguist;; add;; interpretive;; information;; concordance;; query;; coding;; individual;; lines;; structural;; functional;; discoursal;; flexible;; way;; ability;; qualitative;; indispensable;; fuller;; understanding;; phenomenon;; investigation;; allows;; produce;; more;; rigorous;; descriptions;; theories;; article;; two;; aims;; first;; assess;; merits;; drawbacks;; existing;; solutions;; surveying;; achieved;; state;; art;; generic;; database;; software;; second;; draw;; set;; desiderata;; recommendations;; incorporation;; encoding;; future;; describe;; initial;; step;; direction;; enhancement;; bncweb;; generally;; hope;; suggestions;; lead;; linguists;; developers;; working;; together;; closely;; ensure;; needs;; former;; technology","10.1093/llc/fqn004","text corpus;; software;; qualitative property;; natural language processing;; linguistics;; encoding;; corpus linguistics;; corpus analysis;; computer science;; computational linguistics;; coding;; artificial intelligence"
"University College London","","10.1093/llc/fqr042","web presence;; sociology;; media studies;; cultural heritage"
"University of Sydney","princeton;; stanford;; working;; papers;; classics;; pswpc;; web;; series;; work;; progress;; scripts;; members;; two;; leading;; departments;; introduces;; humanities;; form;; scholarly;; communication;; represents;; major;; advance;; free;; availability;; classical;; studies;; scholarship;; cyberspace;; article;; both;; reviews;; initial;; performance;; open;; access;; experiment;; benefits;; challenges;; more;; generally;; 2;; years;; operation;; proven;; clear;; success;; built;; large;; international;; readership;; sizeable;; body;; pre;; prints;; performs;; important;; community;; outreach;; functions;; largely;; congruency;; arrangements;; ancient;; historians;; classicists;; global;; demand;; confirms;; viability;; means;; likelihood;; expansion;; discipline;; modifications;; increase;; brings;; amount;; makes;; freely;; online;; finally;; wishing;; replicate;; consider;; developments;; increasing;; post;; linking;; research;; funding;; emergence;; cyber;; infrastructure","10.1093/llc/fqn005","sociology;; scripting language;; scientific communication;; scholarship;; scholarly communication;; electronic publishing;; cyberspace;; cyber infrastructure;; classics;; audience measurement"
"University of Maryland, College Park","","10.1093/llc/fqn006","linguistics;; computer science"
"Shandong Jiaotong University, Jinan, China;; Shanghai Jiao Tong University","investigates;; translator;; fingerprints;; manifested;; style;; translation;; reports;; case;; two;; chinese;; translations;; ulysses;; adopting;; corpus;; assisted;; approach;; parallel;; subcorpora;; comprise;; joyce;; versions;; xiao;; tran;; yilin;; press;; nanjing;; 1994;; jin;; people;; literature;; publishing;; house;; beijing;; 1997;; comparable;; include;; original;; writings;; comparison;; shows;; leaves;; traces;; lexical;; idiosyncrasy;; his;; composition;; syntactic;; level;; reveals;; post;; positions;; more;; adverbial;; clauses;; indicates;; left;; translated;; text;; both;; linguistic;; interference;; constraints;; language;; dealing","10.1093/llc/fqr039","syntax;; publishing;; natural language processing;; linguistics;; idiosyncrasy;; computer science;; artificial intelligence;; adverbial"
"Loyola University Chicago","","10.1093/llc/fqr044","sociology;; social network;; media studies;; linguistics;; cyberculture;; cognitive science"
"University of Queensland","","10.1093/llc/fqr047","media studies;; linguistics;; computer science;; classics;; american literature"
"University of California, San Diego","","10.1093/llc/fqr046","mediation;; linguistics;; embodied music cognition;; computer science"
"Independent scholar.","","10.1093/llc/fqr036","linguistics;; digital text;; creativity;; computer science"
"University of Antwerp","","10.1093/llc/fqn008","visual arts;; sensorium;; linguistics;; embodied cognition;; contemporary art;; computer science;; cognitive science"
"Department of Brain and Cognitive Sciences, Cambridge MA 02139, USA","","10.1093/llc/fqr045","pronoun;; natural language processing;; naive bayes classifier;; computer science;; artificial intelligence"
"University of Trier","","10.1093/llc/fqp042","linguistics;; computer science;; cognition"
"Queen Mary University of London;; Royal Holloway, University of London","","10.1093/llc/fqp040","linguistics;; computer science;; art history"
"Department de Filoloxía Inglesa, Universidade da Coruña, A Coruña, Spain;; Department de Filoloxía Inglesa, Universidade da Coruña, A Coruña, Spain","","10.1093/llc/fqp038","scientific writing;; natural language processing;; linguistics;; corpus linguistics;; computer science;; artificial intelligence"
"Utrecht University","","10.1093/llc/fqr041","linguistics;; computer science;; art history"
"University of Bolton;; University of Leeds","significant;; correlation;; lexical;; items;; containing;; complex;; vowels;; day;; canonical;; forms;; prosodic;; syntactic;; boundaries;; milton;; paradise;; lost;; line;; terminals;; end;; stopped;; run;; plus;; medials;; punctuation;; constitute;; boundary;; tokens;; equate;; gold;; standard;; phrase;; break;; annotations;; real;; world;; knowledge;; pre;; sent;; english;; pronunciation;; projected;; onto;; word;; token;; two;; differ;; ent;; versions;; constituting;; phrasing;; variants;; book;; 1;; poem;; via;; proposel;; prosody;; part;; speech;; lexicon;; developed;; au;; thors;; pertinent;; differences;; place;; articulation;; ours;; chi;; squared;; test;; independence;; returns;; tailed;; p;; value;; less;; 0;; 0001;; association;; vowel;; subset;; breaks;; both;; samples;; leads;; us;; speculate;; poet;; unpremeditated;; slow;; down;; verse;; movement;; generate;; rhythmic;; junctures;; may;; represent;; device;; habitual;; just;; poets;; native;; speakers;; general;; concurrent;; work;; corpus;; british;; corroborates;; hence;; predictive;; features;; models","10.1093/llc/fqq004","vowel;; prosody;; pronunciation;; place of articulation;; phrase;; natural language processing;; linguistics;; lexicon;; lexical item;; computer science;; british english;; artificial intelligence"
"The College of New Jersey;; The College of New Jersey","","10.1093/llc/fqq005","linguistics;; computer science;; attribution"
"University of Caen Lower Normandy","article;; design;; interoperable;; database;; digital;; documen;; tation;; oral;; discourse;; genres;; multiple;; languages;; focussing;; stylistic;; form;; cultural;; specificity;; artistic;; expression;; categories;; serve;; data;; fields;; build;; contextual;; functional;; approaches;; verbal;; art;; per;; formance;; part;; larger;; project;; vova;; vocal;; arts;; archives;; seeks;; create;; tools;; editing;; annotating;; stylized;; purposes;; comparative;; traditions;; preservation;; endangered;; detailed;; descriptions;; numerous;; examples;; type;; solicited;; taken;; leading;; scholarship;; field;; help;; clarify;; scientific;; aims;; search;; modes;; consulting;; relations;; symbol;; activities;; language;; text;; humanities;; light;; anthropological;; linguistic;; research;; basis;; systematic;; stylistics;; speech","10.1093/llc/fqq008","the arts;; stylized fact;; stylistics;; scholarship;; natural language processing;; linguistics;; interoperability;; digital humanities;; digital documentation;; data field;; computer science;; artificial intelligence"
"Queensland University of Technology","embedded;; generalized;; markup;; applied;; digital;; humanists;; recording;; studying;; textual;; cultural;; heritage;; suffers;; number;; serious;; technical;; drawbacks;; evolution;; early;; printer;; control;; languages;; express;; document;; logical;; structure;; via;; repertoire;; permissible;; printed;; format;; structures;; addition;; researched;; overlap;; problem;; embedding;; codes;; texts;; never;; written;; leads;; difficulties;; inclusion;; potentially;; obsolescent;; subjective;; information;; supposed;; archivable;; long;; term;; manual;; encoding;; better;; computed;; automatically;; obscuring;; text;; highly;; complex;; data;; problems;; alleviated;; asserting;; separation;; versions;; composed;; content;; way;; inter;; connections;; handled;; leaving;; simple;; individual;; user","10.1093/llc/fqq007","repertoire;; natural language processing;; markup language;; linguistics;; encoding;; embedding;; cultural heritage;; computer science;; artificial intelligence"
"School of Social Sciences","","10.1093/llc/fqq002","periodization;; literature;; linguistics;; computer science"
"Illinois Institute of Technology","","10.1093/llc/fqr048","scalability;; linguistics;; computer science;; attribution"
"King's College London","","10.1093/llc/fqr052","linguistics;; computer science;; classics;; classical antiquity"
"Savannah College of Art and Design","","10.1093/llc/fqr040","linguistics;; computer science;; art history"
"Trinity College, Dublin;; University of Aberdeen","article;; account;; steps;; involved;; adapting;; ibm;; languageware;; natural;; language;; processing;; software;; large;; corpus;; highly;; standard;; 17th;; century;; documents;; examines;; challenges;; encountered;; part;; process;; outlines;; approach;; adopted;; provide;; robust;; reusable;; tool;; linguistic;; early;; modern;; source;; texts","10.1093/llc/fqr050","natural language processing;; linguistics;; linguistic analysis;; languageware;; ibm;; dirty data;; corpus linguistics;; computer science;; artificial intelligence"
"Indiana University Bloomington;; Indiana University Bloomington","","10.1093/llc/fqr038","standardization;; linguistics;; information technology;; computer science;; alchemy"
"University of Western Ontario;; University of Western Ontario;; University of Seville","","10.1093/llc/fqr043","social psychology;; self organization;; linguistics;; environmental ethics;; computer science"
"University of Basel;; University of Basel","categorization;; taxonomy;; topical;; issues;; intertextuality;; studies;; instead;; increasing;; number;; overlapping;; contradictory;; definitions;; established;; reference;; limited;; databases;; exist;; even;; key;; concepts;; allusion;; quotation;; propose;; electronically;; implemented;; data;; driven;; approach;; isolation;; description;; relevant;; parameters;; general;; text;; relation;; marking;; modification;; etc;; if;; systematic;; parameter;; precedes;; discussions;; correlations;; naming;; features;; bundles;; composite;; categories;; dynamic;; emerges;; justice;; varied;; complex;; phenomena;; field;; database;; hyperhamlet;; corpus;; chronologically;; generically;; wide;; ranging;; collection;; hamlet;; references;; confront;; linguistic;; literary;; researchers;; comprehensive;; range;; formal;; stylistic;; multi;; dimensional;; encodings;; search;; facilities;; provide;; indispensable;; freedom;; analytic;; limits;; hardcopy;; jerome;; mcgann;; put;; methodological;; heuristic;; gains;; include;; more;; complete;; settings;; clearer;; recognition;; multiple;; implicit;; existing;; genre;; better;; understanding;; interact;; descriptions;; disregarded;; feature;; unusual;; combinations;; finally;; descriptive;; labels;; polysemous;; areas;; may;; clarify;; matters;; without;; taxonomical;; excess","10.1093/llc/fqq003","parameter analysis;; natural language processing;; linguistics;; intertextuality;; heuristic;; hamlet;; computer science;; categorization;; artificial intelligence;; allusion"
"Microsoft;; University of Washington","","10.1093/llc/fqq006","natural language processing;; linguistics;; computer science;; artificial intelligence"
"Centre for Scholarly Editing and Document Studies (CTB-KANTL), Royal Academy of Dutch Language and Literature, Ghent, Belgium","","10.1093/llc/fqq009","visual arts;; text editing;; literature;; linguistics;; computer science"
"University of Arizona","","10.1093/llc/fqr053","media studies;; computer science"
"University of Graz;; University of Graz","","10.1093/llc/fqr051","linguistics;; lambda;; computer science"
"Humboldt University of Berlin","","10.1093/llc/fqs008","linguistics;; humanities;; computer science"
"University of California, Irvine;; University of California, Irvine","describe;; supervised;; machine;; learning;; approach;; detecting;; author;; ship;; deception;; specific;; type;; authorship;; attribution;; task;; particularly;; relevant;; cybercrime;; forensic;; investigations;; validity;; two;; case;; studies;; drawn;; realistic;; online;; data;; sets;; core;; involves;; identifying;; uncharacteristic;; behavior;; writeprint;; ex;; tracted;; unstructured;; text;; samples;; writing;; writeprints;; involve;; stylometric;; features;; content;; derived;; topic;; models;; unsupervised;; keywords;; relate;; areas;; document;; one;; innovation;; trans;; form;; feature;; values;; representation;; individually;; balances;; characteristic;; traits;; subsequently;; apply;; sparse;; multinomial;; logistic;; regression;; classifier;; novel;; yields;; high;; accuracy;; detection;; confirming;; utility","10.1093/llc/fqs003","writeprint;; topic model;; natural language processing;; multinomial logistic regression;; machine learning;; deception;; data set;; cybercrime;; computer science;; classifier;; attribution;; artificial intelligence"
"Ghent University","","10.1093/llc/fqq012","syntax;; natural language processing;; morpho;; linguistics;; computer science;; artificial intelligence"
"Ghent University","decades;; hype;; dizzying;; constant;; demands;; innovation;; p;; 1;; digital;; humanities;; volume;; endeavours;; bring;; discussion;; back;; issues;; centre;; textual;; scholarship;; computing;; composed;; number;; papers;; delivered;; london;; seminar;; text;; autumn;; 2006;; spring;; 2008;; completed;; two;; invited;; contributions;; his;; introductory;; outline;; willard;; mccarty;; sketches;; central;; interest;; computational;; scholarly;; intelligence;; 2;; computer;; science;; change;; augment;; leveraging;; calculatory;; efficiency;; dynamic;; reconfigurability;; machines;; first;; part;; book;; endowed;; models;; computed;; features;; ian;; lancashire;; peter;; garrard;; employ;; feature;; geared;; towards;; cybernetics;; cognitivism;; medical;; pathology;; john;; burrows;; probabilistic;; differential;; delta;; z;; authorship;; attribution;; statistical;; word;; distribution;; patterns;; contribution;; three;; case;; studies;; identified;; frequency;; multiple;; authors;; predefined;; segments;; measure;; example;; succeeded;; determine;; point;; arthur;; quiller;; couch;; took;; over;; completing;; robert;; louis;; stevenson;; st;; ives;; parts;; d;; h;; lawrence;; molly;; skinner;; boy;; bush;; additions;; rewrites;; more;; renowned;; novelist;; effectiveness;; improvements;; language;; dependency;; currently;; subject;; lively;; hoover;; 2004;; stein;; argamon;; rybicki;; eder;; 2011;; argues;; strengths;; stochastic;; approach;; suggesting;; implement;; semantically;; morphologically;; enriched;; designs;; independent;; tests;; thinking;; general;; role;; statistics;; rejects;; strict;; scientific;; falsificationism;; one;; might;; reminded","10.1093/llc/fqs006","textual scholarship;; statistical analysis;; sociology;; scholarship;; natural language processing;; digital text;; digital humanities;; cybernetics;; cognitivism;; artificial intelligence"
"Ghent University","","10.1093/llc/fqq010","linguistics;; computer science"
"University of Antwerp;; University of Antwerp;; University of Antwerp","article;; deals;; lemmatization;; middle;; dutch;; literature;; text;; collection;; medieval;; corpus;; characterized;; enormous;; spelling;; variation;; makes;; difficult;; perform;; computational;; kind;; data;; essential;; preprocessing;; step;; applications;; allows;; abstraction;; superficial;; textual;; instance;; work;; gysseling;; containing;; surviving;; literary;; manuscripts;; dated;; 1300;; ad;; shall;; language;; independent;; system;; learn;; intra;; lemma;; describe;; series;; experiments;; memory;; machine;; learning;; propose;; two;; solutions;; first;; procedure;; attempts;; generate;; variants;; second;; one;; seeks;; implement;; novel;; string;; distance;; metric;; better;; detect;; latter;; rerank;; candidates;; suggested;; classic;; levenshtein;; leading;; substantial;; gain;; accuracy;; research;; encouraging;; means;; forward;; techniques;; might;; interest;; domains;; nature;; 1;; typical;; example;; historical;; displaying;; considerable;; amount;; van;; voort;; kleij;; 2005;; ernst;; gerlach;; fuhr;; 2006;; kestemont;; dalen;; oskam;; 2009;; souvay;; pierrel;; especially;; advent;; printing;; press;; existed;; standard;; variety;; let;; alone;; generally;; highly;; phonological;; personal;; represent;; writer;; own;; dialectal;; pronunciation;; local;; habits;; why;; even;; frequent;; words;; spelled;; different;; ways;; reflecting;; abundant;; dialects;; substandards;; found;; low;; countries;; fig;; process;; texts;; application;; authorship;; attribution;; correspondence;; mike;; universiteit;; antwerpen;; stadscampus;; prinsstraat;; 13;; room;; d;; 118;; 2000;; belgium;; mail;; ua;; ac;; linguistic;; computing;; vol;; 25;; 3;; 2010;; author;; published;; oxford;; university;; behalf;; allc;; ach;; rights;; reserved;; permissions;; please;; email;; journals;; oxfordjournals;; org;; 287;; doi;; 10;; 1093;; llc;; fqq011;; advance;; access;; 4;; august;; u;; nivrsiteit;; antw;; epen;; bibotheek;; agust;; 0;; oxfjournals;; ow;; naded;; rom","10.1093/llc/fqq011","standard language;; spelling;; research result;; pronunciation;; printing press;; natural language processing;; linguistics;; levenshtein distance;; lemmatisation;; computer science;; artificial intelligence;; abstraction"
"University of Antwerp;; University of Antwerp","applications;; authorship;; attribution;; wild;; koppel;; m;; schler;; j;; argamon;; 2010;; language;; resources;; evaluation;; advanced;; access;; published;; january;; 12;; 10;; 1007;; s10579;; 009;; 9111;; 2;; instance;; social;; networks;; likely;; involve;; large;; sets;; candidate;; authors;; limited;; data;; per;; author;; article;; systematic;; two;; important;; parameters;; super;; vised;; machine;; learning;; significantly;; affect;; performance;; computational;; 1;; number;; classes;; learned;; amount;; training;; didate;; size;; investigate;; robust;; ness;; different;; types;; lexical;; linguistic;; features;; effects;; set;; approach;; take;; operationalization;; standard;; text;; categorization;; model;; memory;; discriminating;; tween;; performed;; experiments;; three;; benchmark;; corpora;; influence;; topic;; controlled;; short;; fragments;; mail;; length;; true;; challenge;; show;; expected;; accuracy;; deteriorates;; increases;; decreases;; continues;; performing;; above;; chance;; feature;; notably;; character;; n;; grams;; changes;; individual;; emerge","10.1093/llc/fqq013","training set;; text categorization;; social network;; operationalization;; natural language processing;; computer science;; attribution;; artificial intelligence"
"Beihang University;; Beijing Normal University","old;; chinese;; phonology;; one;; difficult;; branches;; learning;; philology;; traditional;; methodology;; empirical;; conclusions;; hard;; understand;; remember;; modern;; people;; more;; article;; theories;; studies;; uses;; graph;; model;; mathematics;; describe;; initial;; rhyme;; relationships;; euclidean;; distance;; two;; dimensional;; plane;; represent;; similarity;; sounds;; words;; characters;; phonological;; harmony;; intuitive;; quantitative;; makes;; qualitative;; easier;; measured;; still;; infancy;; room;; refinement;; may;; bring;; insights;; research;; xiesheng;; series;; etymology","10.1093/llc/fqs001","phonology;; philology;; old chinese;; natural language processing;; linguistics;; harmony;; graph model;; euclidean distance;; etymology;; computer science;; chinese characters;; artificial intelligence"
"Universiti Putra Malaysia;; Sunway University","","10.1093/llc/fqs009","multimedia;; computer science;; aesthetics"
"University of Nebraska–Lincoln;; University of Nebraska–Lincoln","vladimir;; levenshtein;; edit;; distance;; algorithm;; reveal;; disparities;; delimiter;; stripped;; texts;; senate;; amended;; treaty;; fort;; laramie;; sioux;; etc;; 1851;; corrected;; previous;; federal;; copies;; transaction;; latter;; deviated;; markedly;; newly;; created;; version;; reflecting;; errors;; exclusion;; absence;; transcripts;; modification;; editorial;; decisions;; charles;; j;; kappler;; preparation;; his;; compilations;; beginning;; twentieth;; century;; spelling;; confirmed;; instrument;; until;; now;; never;; published;; complete;; formal;; state;; may;; serve;; model;; future;; text;; analyses;; might;; benefit;; employment;; metric","10.1093/llc/fqq016","treaty;; spelling;; natural language processing;; linguistics;; edit distance;; delimiter;; database transaction;; computer science;; artificial intelligence"
"Technological Educational Institute of Piraeus","","10.1093/llc/fqq015","scansion;; hexameter;; computer science;; classics;; ancient greek"
"University of Patras;; University of Patras;; University of Patras;; “Neurolingo” Company","","10.1093/llc/fqs002","natural language processing;; modern greek;; linguistics;; lexicon;; computer science;; classics;; artificial intelligence"
"","","10.1093/llc/fqq014","natural language processing;; linguistics;; lexical bundles;; german;; computer science;; artificial intelligence"
"Uppsala University","explores;; automatic;; classification;; swedish;; politicians;; speeches;; classes;; personal;; traits;; gender;; age;; political;; affiliation;; means;; measuring","10.1093/llc/fqs010","quantitative linguistics;; politics;; natural language processing;; media linguistics;; linguistics;; contrastive linguistics;; computer science;; computational linguistics;; clinical linguistics;; artificial intelligence;; applied linguistics"
"Indiana University;; Indiana University","","10.1093/llc/fqs015","linguistics;; digital humanities;; computer science;; computational analysis"
"Department of Electronics and Informatics, USTHB University, Algiers, Algeria","","10.1093/llc/fqs014","literature;; linguistics;; holy quran;; computer science"
"University of Trier","","10.1093/llc/fqq025","visual perception;; linguistics;; computer science"
"Lancaster University;; Lancaster University;; Lancaster University","previous;; research;; conceptual;; history;; change;; over;; time;; key;; terms;; value;; systems;; carried;; manually;; restricted;; number;; pre;; identified;; texts;; propose;; combining;; techniques;; corpus;; computational;; linguistics;; exploited;; support;; semantic;; searches;; vast;; sample;; exemplify;; focus;; fundamental;; concept;; modern;; science;; experimental;; order;; trace;; existing;; primarily;; religious;; experiment;; experience;; took;; scientific;; meaning;; contrast;; manual;; approach;; early;; english;; books;; online;; search;; interface;; automatic;; software;; methods;; turn;; transcribed;; portion;; same;; dataset;; both;; approaches;; allow;; us;; separate;; senses;; plot;; observe;; rapid;; overwhelmingly;; largely;; 1660s;; more;; efficient;; future;; scholars;; carrying;; iterative;; studies;; matter;; minutes;; rather;; weeks;; painstaking;; work;; methodological;; innovation;; potential;; formation;; questions;; previously","10.1093/llc/fqs017","software;; online search;; natural language processing;; linguistics;; corpus linguistics;; conceptual history;; computer science;; computational linguistics;; artificial intelligence"
"University College London","memory;; institutions;; now;; engaging;; digitising;; holdings;; provide;; online;; access;; developments;; technology;; allowed;; users;; create;; high;; quality;; digital;; resources;; institutional;; boundaries;; little;; consideration;; potential;; contribution;; general;; public;; make;; cultural;; heritage;; paper;; seeks;; scope;; growing;; trend;; creation;; amateur;; museums;; archives;; collections;; demonstrates;; best;; examples;; endeavour;; teach;; practice;; traditional;; useful;; interesting;; communities","10.1093/llc/fqq019","world wide web;; sociology;; multimedia;; linguistics;; digitization;; digital resources;; cultural heritage;; computational linguistics;; best practice;; amateur"
"King's College London;; University of Groningen;; University of Oulu","develop;; aggregate;; measure;; syntactic;; difference;; automatically;; find;; ing;; common;; differences;; collections;; text;; mine;; example;; english;; learners;; natives;; dialects;; if;; formulated;; advance;; hypotheses;; tested;; statistical;; significance;; enables;; us;; absence;; presence;; overuse;; specific;; constructs;; applied;; finnish;; immigrants;; australia;; look;; traces;; grammar;; outcomes;; tection;; process;; analysed;; found;; insightful;; included;; article;; besides;; explaining;; go;; theory;; behind;; permutation;; statistics;; custom;; normalizations;; applying;; tests;; syntactical;; data;; explain;; software;; developed;; apply;; corpora;; give;; suggestions;; research","10.1093/llc/fqq017","syntax;; software;; permutation;; natural language processing;; linguistics;; finnish grammar;; computer science;; artificial intelligence"
"University of Oxford","constructing;; readings;; damaged;; abraded;; ancient;; documents;; difficult;; complex;; time;; consuming;; task;; frequently;; involves;; reference;; variety;; linguistic;; archaeological;; datasets;; integration;; previous;; knowledge;; similar;; documentary;; material;; involved;; lengthy;; reading;; process;; record;; recall;; final;; interpretation;; document;; reached;; competing;; hypotheses;; presented;; adopted;; discarded;; article;; discusses;; development;; application;; called;; duga;; uses;; decision;; support;; system;; dss;; technology;; aid;; day;; facilitate;; transcribing;; texts;; providing;; framework;; scholars;; track;; trace;; progress;; include;; word;; search;; facility;; external;; resources;; vindolanda;; ink;; tablets;; base;; web;; service;; appello;; functionality;; suggesting;; words;; may;; confirm;; current;; interpretations;; inspire;; ones;; furthermore;; allow;; continuity;; working;; sessions;; complete;; documentation;; hitherto;; implicit;; published;; editions","10.1093/llc/fqq020","word search;; web service;; transcription;; recall;; natural language processing;; linguistics;; knowledge base;; documentation;; decision support system;; computer science;; computational linguistics;; artificial intelligence"
"Huazhong University of Science and Technology","","10.1093/llc/fqs012","perl;; linguistics;; computer science"
"Toyo University;; University of Tokyo;; University of Tsukuba;; University of Tokyo;; National Institute of Informatics","","10.1093/llc/fqs011","natural language processing;; linguistics;; computer science;; co occurrence;; artificial intelligence"
"Radboud University Nijmegen;; Radboud University Nijmegen;; Radboud University Nijmegen;; Tilburg University","","10.1093/llc/fqq027","visualization;; natural language processing;; linguistics;; computer science;; artificial intelligence"
"University of Victoria;; Leipzig University","working;; academy;; drawing;; collaborations;; both;; across;; home;; institutions;; undertake;; increasingly;; complex;; sophisti;; cated;; research;; questions;; trend;; supported;; granting;; agencies;; advances;; computers;; telecommunications;; facilitated;; allowing;; teams;; recruit;; right;; person;; expertise;; regardless;; location;; ensure;; able;; achieve;; objectives;; must;; find;; methods;; means;; maximize;; benefits;; generally;; col;; laboration;; minimizing;; challenges;; address;; more;; specifically;; geographical;; linguistic;; cultural;; diversity;; article;; contributes;; understanding;; reporting;; interviews;; conducted;; individuals;; experience;; cross;; boundaries;; focus;; collaboration;; membership;; strategies;; strengthen;; whereas;; benefit;; language;; differences;; differing;; access;; comfort;; levels;; technology;; conflicting;; requirements;; funding;; stakeholders;; devised;; project;; individual;; clearly;; articulated;; plans;; li;; aisons;; flexibility;; soft;; skills;; multiple;; communication;; channels;; others;; mitigate;; concludes;; recommendations;; funders;; projects","10.1093/llc/fqs018","linguistics;; knowledge management;; cultural diversity;; computer science;; comfort levels"
