AA.DAfN,AW,DOI,F.FN
"","paper;; describes;; key;; concepts;; formal;; grammatical;; structures;; underpinning;; design;; domain;; specific;; language;; dsl;; developed;; dynamically;; specifying;; logical;; choice;; relationships;; events;; cues;; live;; performance;; brief;; survey;; existing;; approaches;; describing;; modelling;; both;; generic;; terms;; together;; genres;; styles;; development;; generalised;; model;; performer;; activity;; introduced;; inform;; allow;; integrate;; wide;; range;; traditions;; implementation;; application;; ideas;; developing;; emerge;; explored;; grammar;; discussion;; choices;; ease;; intended;; target;; users;; simplicity;; features;; prototype;; software","10.3366/ijhac.2011.0008","usability;; underpinning;; software;; natural language processing;; multimedia;; human computer interaction;; formal grammar;; domain specific language;; digital subscriber line;; computer science;; artificial intelligence"
"","digitisation;; print;; publications;; began;; small;; scale;; 2005;; entered;; phase;; mass;; beginning;; google;; books;; programme;; aimed;; convert;; whole;; collections;; libraries;; electronic;; form;; us;; challenge;; plans;; led;; complex;; legal;; dispute;; company;; authors;; publishers;; others;; remains;; unresolved;; advantages;; revised;; settlement;; november;; 2009;; serious;; objections;; include;; uncertainties;; ownership;; digitised;; texts;; long;; term;; preservation;; quality;; monopoly;; activity;; fact;; permanent;; trusted;; institution;; alternatives;; analysed;; point;; view;; wishing;; digitise;; public;; sponsorship;; private;; partnerships;; future;; uses;; product;; hard;; predict","10.3366/ijhac.2011.0007","world wide web;; social science;; monopoly;; library science;; geography;; electronic form"
"","article;; reflects;; author;; experience;; historical;; gis;; research;; his;; 2008;; manuscript;; mapping;; decline;; st;; louis;; fate;; american;; city;; assesses;; turn;; utility;; maps;; role;; writing;; investigatory;; explanatory;; potential;; limits;; pitfalls","10.3366/ijhac.2011.0018","urban history;; social science;; history;; historiography;; historical method;; geographer;; confession;; comparative historical research;; accidental"
";; ;; ","recognition;; geo;; technologies;; playing;; increasingly;; important;; role;; historical;; research;; led;; meeting;; barcelona;; december;; 2007;; attended;; fifty;; leading;; academics;; gis;; practitioners;; europe;; additional;; representation;; north;; american;; experts;; conference;; benefited;; previous;; meetings;; florence;; 2000;; ghent;; 2002;; amsterdam;; 2004;; belfast;; 2005;; berlin;; 2006;; mainz;; three;; day;; key;; aims;; 1;; survey;; maturity;; 2;; hold;; inclusive;; facilitated;; discussion;; feasibility;; requirements;; european;; 3;; develop;; white;; paper;; advance;; network;; networks;; major;; proposal;; come;; outlines;; rationale;; advanced","10.3366/ijhac.2011.0019","white paper;; sociology;; social science;; comparative historical research"
";; ;; ","paper;; describe;; historical;; land;; information;; derived;; whole;; europe;; world;; atlas;; agriculture;; scale;; 1;; 2;; 500;; 000;; describes;; process;; converting;; analog;; maps;; digital;; european;; database;; 1960;; hislu60;; processing;; techniques;; applied;; commonly;; satellite;; imagery;; scanned;; geo;; referenced;; image;; filtering;; eliminate;; cartographic;; elements;; text;; boundaries;; classes;; created;; colours;; classification;; last;; step;; gis;; functions;; remaining;; small;; errors;; contains;; six;; arable;; grassland;; forest;; agricultural;; inland;; water;; urban;; raster;; dataset;; cell;; size;; 250;; meters;; h","10.3366/ijhac.2011.0020","satellite imagery;; raster graphics;; land use;; geography;; geo referencing;; filter;; database;; contextual image classification;; cartography;; arable land"
"","advent;; learning;; welcomed;; development;; african;; universities;; especially;; countries;; demand;; university;; education;; far;; outstrips;; capacity;; form;; instruction;; helped;; reducing;; problem;; managing;; testing;; large;; classes;; lecturers;; providing;; valuable;; assistance;; students;; otherwise;; access;; limitations;; platform;; coupled;; distorted;; student;; teacher;; ratio;; raised;; concerns;; quality;; traditional;; humanities;; disciplines;; emphasis;; argumentative;; rigor;; critical;; thinking;; odds;; science;; leaning;; orientation;; platforms;; concern;; important;; technology;; relatively;; problems;; terms;; infrastructure;; relevant;; computer;; literacy;; skills;; users;; essay;; examines;; le","10.3366/ijhac.2011.0022","sociology;; social science;; odds;; humanities;; e assessment;; e learning;; critical thinking;; computer literacy;; argumentative"
"","act;; classification;; widest;; implications;; scholarship;; whatever;; format;; involves;; totality;; eyes;; indicates;; decisions;; observe;; already;; yet;; interaction;; mechanical;; seeing;; mind;; memory;; rarely;; registered;; object;; once;; seen;; implies;; researcher;; consciousness;; engaged;; description;; mere;; shape;; records;; establish;; sub;; conscious;; meaning;; might;; placed;; armature;; vips;; ip;; software;; created;; both;; computer;; scientists;; art;; historians;; separate;; roles;; played;; brain;; eye;; engaging;; shapes;; encountered;; pictograph;; sites;; lake;; woods;; detected;; subsequent;; labelling;; bears;; just;; isolate;; contribution;; systematic;; identification;; cataloguing","10.3366/ijhac.2011.0021","social science;; scholarship;; geography;; digital analysis;; consciousness"
"","paper;; uses;; land;; tax;; records;; attempt;; reconstruct;; pattern;; urbanization;; pennine;; fringe;; township;; formed;; part;; lancashire;; cotton;; complex;; early;; industrial;; revolution;; logic;; programming;; articulate;; rules;; develop;; longitudinal;; approach;; chains;; together;; individual;; successive;; years;; identify;; perduring;; property;; objects;; located;; geographically;; pooled;; descriptors;; drawn;; returns;; investigates;; house;; repopulation;; character;; development;; sub;; division;; amalgamation;; holdings;; changing;; control;; housing;; allows;; remarkably;; detailed;; reconstruction;; change;; locality;; revealing;; events;; gone;; unnoticed;; pent;; demand;; proto;; industrialization;; combined;; self;; interest;; major;; absentee;; landlord;; allow;; flurry;; small;; scale;; construction;; 1785;; 1805;; converted;; workers;; ho","10.3366/ijhac.2014.0127","urbanization;; social science;; scale construction;; proto industrialization;; logic programming;; locality;; industrial revolution;; geography;; economic geography;; chaining;; archaeology;; absentee landlord"
"","prime;; minister;; robert;; peel;; forced;; resign;; 1846;; over;; repeal;; corn;; laws;; far;; relatively;; unimportant;; piece;; agricultural;; legislation;; continuance;; formed;; part;; ideology;; conservative;; party;; time;; proposing;; sir;; attacking;; beliefs;; his;; won;; victory;; 1841;; general;; election;; serious;; split;; majority;; conservatives;; voted;; against;; own;; government;; 114;; peelite;; why;; members;; decided;; away;; colleagues;; subject;; large;; amount;; research;; mostly;; demand;; side;; models;; assume;; mp;; little;; more;; mouthpiece;; constituency;; interests;; 1845;; motion;; year;; increase;; yearly;; grant;; irish;; catholic;; seminary;; maynooth;; created;; con","10.3366/ijhac.2014.0128","victory;; sociology;; social science;; repeal;; legislation;; law;; irish;; ideology;; government;; general election;; corn laws"
"","throughout;; paper;; argue;; reapplication;; theories;; set;; george;; bornstein;; material;; modernism;; more;; specifically;; work;; context;; textual;; literary;; constructs;; digital;; age;; begin;; account;; elements;; argument;; consider;; relevance;; discourse;; giving;; consideration;; he;; refers;; bibliographic;; code;; notion;; gathered;; fresh;; momentum;; now;; potential;; enhanced;; forms;; computer;; media;; modernists;; modernist;; movement;; sought;; achieve;; works;; contemporary;; scholars;; critics;; seek;; replicate;; explore;; greater;; clarity;; creativity;; gained;; importance;; degree;; manipulated;; extended;; significantly","10.3366/ijhac.2014.0131","sociology;; social science;; modernism;; electronic literature;; creativity;; clarity"
"School of Informatics;; School of Informatics;; School of Informatics;; School of Informatics","place;; name;; mentions;; text;; may;; more;; one;; potential;; referent;; g;; peru;; country;; vs;; city;; indiana;; edinburgh;; language;; technology;; group;; ltg;; developed;; geoparser;; system;; automatically;; recognise;; disambiguate;; respect;; gazetteer;; recognition;; step;; identify;; location;; piece;; subsequent;; disambiguation;; generally;; referred;; georesolution;; grounds;; corresponding;; entries;; latitude;; longitude;; values;; example;; visualise;; map;; geoparsing;; useful;; mapping;; purposes;; document;; collections;; accessible;; provide;; additional;; metadata;; geographical;; content;; documents;; combined;; information;; mined;; person;; names;; date;; expressions;; complex;; relations;; pieces;; identified;; c","10.3366/ijhac.2015.0136","world wide web;; referent;; multimedia;; metadata;; language technology;; information retrieval;; georeference;; geoparsing;; geography;; geographic coordinate system;; domain adaptation"
"","partnering;; computer;; assisted;; qualitative;; data;; caqda;; gis;; permits;; voluminous;; historical;; documents;; incorporation;; geographic;; perspectives;; bring;; spatial;; relationships;; exist;; texts;; british;; parliamentary;; investigations;; sea;; fishing;; comprise;; large;; body;; evidence;; transformation;; trade;; exponential;; growth;; fish;; harvest;; evolving;; recognition;; over;; underway;; article;; explores;; 1;; 800;; pages;; testimony;; fisherman;; scientific;; experts;; regulatory;; officials;; commissions;; enquiry;; 1863;; 1866;; 1893;; 1894","10.3366/ijhac.2015.0137","social science;; qualitative research;; geography;; general partnership;; fishing"
"Spanish National Research Council;; Spanish National Research Council","article;; argues;; literary;; representations;; landscapes;; aided;; enriched;; application;; digital;; geographic;; technologies;; example;; focuses;; methods;; preliminary;; litescape;; pt;; atlas;; mainland;; portugal;; going;; project;; aims;; explore;; connections;; social;; environmental;; realities;; both;; past;; integrates;; traditional;; reading;; practices;; distant;; approaches;; collaborative;; work;; relational;; databases;; information;; systems;; gis;; order;; classify;; analyse;; excerpts;; 350;; works;; portuguese;; literature;; according;; set;; ecological;; socioeconomic;; temporal;; cultural;; themes;; argue;; herein;; combination;; qualitative;; quantitative;; itself;; response;; difficulty;; obtaining;; external;; funding;; lead;; productivity;; b;; pursuit;; research;; goals;; c;; creation;; knowledge;; natural;; history;; proof;; concept;; two;; initial;; outcomes;; case;; documenting;; evolving;; geography;; lisbon;; exploring;; representation;; wolves","10.3366/ijhac.2015.0138","spatiotemporal analysis;; sociology;; socioeconomic status;; social science;; relational database;; mainland;; geographic information system;; cultural history"
";; ;; ","paper;; provide;; insights;; homer;; iliad;; perspective;; social;; network;; original;; text;; public;; data;; create;; graph;; comprises;; actors;; together;; interactions;; visualizations;; discuss;; concepts;; connectivity;; connected;; components;; groupings;; furthermore;; calculate;; established;; metrics;; coming;; numerical;; indicate;; iliadic;; small;; world;; rather;; dissasortative;; relatively;; easy;; disconnect","10.3366/ijhac.2015.0141","social network analysis;; social network;; network science;; multimedia;; graph;; geography;; data science;; connected component;; centrality;; artificial intelligence"
";; ","article;; exploratory;; smallholding;; diary;; gis;; project;; spatio;; temporal;; pattern;; travel;; late;; nineteenth;; century;; sweden;; time;; series;; daily;; notes;; develop;; understanding;; smallholders;; adjusted;; participated;; swedish;; government;; policy;; resulted;; process;; termed;; agrarian;; revolution;; 1872;; 1892;; tomtas;; altered;; patterns;; seasonal;; travels;; production;; according;; market;; demands;; lines;; transportation;; railways;; visit;; distant;; places;; primarily;; produce;; travelled;; unto;; international;; markets;; influenced;; demography;; extended;; household;; towards;; nuclear;; family;; shifted;; subsistence;; dairy;; products;; contracted;; female;; farm;; servants;; specialisation;; milking","10.3366/ijhac.2016.0169","swedish government;; subsistence agriculture;; social science;; smallholding;; international market;; geography;; exploratory research;; agricultural revolution"
";; ;; ;; ","paper;; discusses;; issues;; concerning;; creation;; conversion;; tables;; east;; asian;; chinese;; japanese;; korean;; european;; calendars;; describes;; development;; open;; source;; calendar;; database;; part;; history;; converting;; encode;; both;; astronomical;; political;; cycles;; date;; must;; practice;; rely;; complex;; look;; cannot;; done;; merely;; algorithmically;; provide;; detailed;; overview;; find;; modelling;; digital;; follows;; trend;; increasingly;; computation;; chronological;; time;; buddhist;; studies;; authority;; designed;; allow;; computational;; gregorian;; proleptic;; julian;; relies;; day;; number;; jdn;; common;; referent;; conversions","10.3366/ijhac.2016.0164","referent;; politics;; julian day;; geography;; genealogy;; east asia;; database;; buddhist studies"
"","andean;; weavings;; show;; patterns;; intersecting;; warps;; textile;; top;; view;; cannot;; represented;; rectangular;; grid;; structure;; rectilinear;; weave;; systematic;; description;; essential;; enabling;; weavers;; document;; secure;; intellectual;; property;; rights;; preserving;; rich;; cultural;; heritage;; linked;; data;; modelling;; weaving;; different;; both;; topological;; representation;; implemented;; two;; editors;; same;; classes;; users;; weaver;; warp;; faced;; textiles;; describe;; compare;; operator;; sets;; access;; give;; first;; evaluation;; showing;; model;; complex;; structures;; real;; world","10.3366/ijhac.2016.0165","weaving;; theoretical computer science;; textile;; operator;; multimedia;; linked data structure;; intellectual property;; grid;; data structure;; cultural heritage;; computer science;; artificial intelligence"
"","essay;; seeks;; critically;; conceptualize;; term;; geocultural;; space;; emerging;; field;; exploring;; ways;; currently;; mapped;; researchers;; digital;; humanities;; tools;; methods;; drawing;; together;; intersecting;; interests;; geographic;; information;; systems;; spatio;; cultural;; narratives;; experiences;; work;; defines;; interdisciplinary;; research;; gathering;; momentum;; geolocative;; technologies;; shape;; reshape;; perceive;; experience;; world;; become;; increasingly;; prevalent;; academic;; life;; mainstream","10.3366/ijhac.2015.0145","sociology;; social science;; narrative;; mainstream;; interdisciplinarity;; geographic information system;; digital mapping"
";; ;; ","cinema;; increasingly;; turned;; examination;; economic;; ebbs;; industrial;; flows;; rather;; focussing;; attention;; solely;; critical;; evaluation;; films;; themselves;; analytic;; techniques;; tools;; adopted;; adapted;; film;; scholars;; key;; amongst;; innovative;; visualization;; assist;; understanding;; spatial;; temporal;; features;; industry;; practices;; itself;; carries;; own;; dimension;; article;; explores;; benefits;; limitations;; derive;; technologies;; field;; studies;; research;; holistic;; multivariate;; approach;; spatio;; point;; historical;; data;; developed;; extending;; presence;; timeline;; graphics;; meaningful;; classification;; representation","10.3366/ijhac.2015.0146","visualization;; timeline;; social science;; multimedia;; information visualization;; graphics;; geovisualization;; geographic information system;; film industry;; data visualization;; computer science"
"","situated;; wake;; first;; second;; waves;; digital;; humanities;; literary;; atlas;; ireland;; 1922;; 1949;; website;; interactive;; mapping;; timeline;; features;; academics;; members;; public;; interested;; intersection;; irish;; culture;; history;; environment;; site;; hosts;; google;; earth;; software;; interfaces;; exhibit;; functions;; semantic;; interoperability;; metadata;; information;; unlike;; environments;; simile;; project;; developed;; hosted;; massachusetts;; institute;; technology;; mit;; computer;; science;; artificial;; intelligence;; laboratory;; csail;; library;; paper;; case;; maps;; biographical;; lifepath;; writer;; samuel;; beckett;; techniques;; ergodicity;; deformance;; geo;; his;; biography;; allows;; us;; visualize;; shift;; perspective;; latent;; cartesian;; verisimilitude;; more;; phenomenological","10.3366/ijhac.2015.0150","verisimilitude;; timeline;; social science;; situated;; simile;; semantic interoperability;; metadata;; irish;; history;; biography"
";; ","field;; cinema;; history;; interest;; social;; experience;; context;; challenged;; centrality;; film;; primacy;; textual;; early;; scotland;; 1896;; 1927;; research;; project;; takes;; contextual;; approach;; geo;; database;; tools;; facilitate;; collaboration;; article;; shows;; spatially;; enabled;; methods;; mobilized;; bring;; issues;; representation;; back;; argue;; films;; survived;; geographical;; descriptors;; recorded;; trade;; press;; reviews;; catalogues;; offer;; avenues;; argues;; foregrounding;; location;; significant;; element;; corpus;; creates;; point;; interconnection;; text;; juxtapositions;; divergences;; spatial;; patterns;; production;; exhibition;; connected;; pre;; cinematic;; traditions;; distribution;; sheds;; light;; differences","10.3366/ijhac.2015.0147","social science;; social experience;; new cinema history;; movie theater;; history;; geographic information system;; foregrounding;; exhibition;; centrality"
"","arcgis;; article;; maps;; narrative;; locations;; french;; cinema;; box;; office;; successes;; cesar;; du;; meilleur;; film;; winners;; against;; self;; consciously;; international;; version;; prestige;; submission;; best;; foreign;; language;; oscars;; 1976;; cesars;; began;; 2012;; mapping;; domestic;; consumption;; american;; vision;; appeal;; identify;; settings;; frenchness;; films;; succeed;; connect;; themselves;; france;; main;; population;; centers;; paris;; lyon;; marseille;; lille;; less;; populated;; economically;; vibrant;; regions;; bienvenue;; chez;; ch;; tis;; 2008;; bergues;; extent;; seek;; marginalized;; areas;; set;; stories;; banlieues;; haine;; 1996;; sete;; graine;; le;; mullet;; proposes;; oscar;; voters;; address;; imagine","10.3366/ijhac.2015.0148","social science;; social exclusion;; prestige;; population;; narrative;; movie theater;; history;; foreign language;; box office;; appeal"
";; ","article;; methodological;; starting;; points;; heuristics;; gis;; history;; slovenian;; literary;; culture;; 1780s;; 1941;; ethnically;; territory;; multilingual;; multicultural;; belonged;; different;; state;; entities;; distant;; capitals;; reflected;; spatial;; dynamic;; research;; confirmed;; hypotheses;; project;; space;; postulates;; turn;; socio;; geographical;; influenced;; development;; literature;; media;; whereas;; itself;; discourse;; practices;; institutions;; reciprocal;; influence;; apprehension;; structuring;; connection;; broader;; region;; able;; manifest;; public;; predominantly;; factors;; formation;; territorial;; expansion;; concentration","10.3366/ijhac.2015.0149","structuring;; spatial turn;; sociology;; social science;; reciprocal;; multiculturalism;; making of;; literary science;; history of literature;; apprehension"
"","american;; urban;; historians;; begun;; understand;; digital;; mapping;; potentially;; powerful;; tool;; describe;; political;; power;; now;; important;; projects;; map;; change;; city;; number;; dimensions;; zoning;; suburbanization;; commercial;; development;; transportation;; infrastructure;; especially;; segregation;; visual;; sources;; illustrate;; material;; consequences;; policies;; agencies;; dominant;; planning;; regimes;; useful;; inadvertently;; imbue;; visualizations;; aura;; inevitability;; thereby;; kind;; static;; substance;; possess;; you;; remake;; serve;; your;; interests;; project;; called;; imagined;; san;; francisco;; motivated;; desire;; expand;; upon;; approach;; treating;; outcomes;; interrogate;; historical;; processes;; maps;; plans;; drawings;; photographs","10.3366/ijhac.2017.0182","zoning;; visual material;; urban planning;; unpacking;; suburbanization;; sociology;; social science;; regime theory;; politics;; digital mapping;; cartography"
"","","10.3366/ijhac.2017.0174","social science;; geography"
"","project;; explores;; power;; lines;; tell;; stories;; architects;; elemental;; devices;; catalyze;; structure;; ability;; describe;; space;; time;; experience;; following;; case;; question;; depth;; tracking;; historical;; expansion;; suburban;; life;; san;; antonio;; texas;; research;; focuses;; five;; roads;; re;; imagining;; series;; concentric;; timelines;; stretch;; city;; center;; periphery;; date;; multi;; disciplinary;; team;; led;; architect;; ian;; caine;; collaboration;; historian;; urban;; geographer;; utilized;; three;; distinct;; media;; represent;; chronological;; growth;; 1;; large;; two;; dimensional;; timeline;; exhibited;; museum;; gallery;; 2;; video;; spatial;; temporal;; narrative;; simulated;; driving;; 3;; web;; interactive;; article;; establishes;; merits;; first;; approaches;; bot","10.3366/ijhac.2017.0176","timeline;; social science;; narrative;; history;; chronology"
"","","10.3366/ijhac.2017.0175","multimedia;; media studies;; geography"
"","practicing;; cultural;; geography;; web;; digital;; medium;; led;; possibility;; resurrecting;; early;; twentieth;; century;; ideas;; primacy;; space;; organizing;; information;; article;; discuss;; philosophical;; underpinnings;; drove;; creation;; my;; monograph;; enchanting;; desert;; different;; spatial;; narrative;; associates;; data;; points;; attendant;; cartographic;; representations;; specifically;; landscape;; order;; proximity;; bundles;; orders;; items;; own;; priori;; giving;; meaning;; things;; existing;; next;; one;; another;; way;; forge;; topical;; relevancy;; appears;; uncommon;; approach;; fact;; paramount;; more;; productive;; holistic;; ecological;; practice;; interactive;; application;; makes;; epistemology","10.3366/ijhac.2017.0178","web application;; sociology;; social science;; narrative;; epistemology;; cultural geography;; a priori and a posteriori"
"","article;; examines;; ways;; geohumanities;; approaches;; historical;; research;; aids;; environmental;; urban;; history;; one;; twentieth;; century;; fastest;; growing;; american;; urba","10.3366/ijhac.2017.0179","urban history;; social science;; silicon valley;; political ecology;; history;; historiography;; historical method;; environmental history;; comparative historical research"
";; ;; ","connection;; place;; important;; people;; individual;; collective;; identity;; fundamental;; dimension;; humanity;; scholars;; shape;; guiding;; public;; own;; sense;; rather;; telling;; so;; must;; aware;; limitations;; inherent;; representations;; work;; foster;; active;; engagement;; multiple;; avenues;; exploration;; paper;; explains;; collaborative;; project;; colorado;; springs;; pioneers;; museum;; uses;; methods;; definitive;; digital;; geohumanities;; bring;; past;; landscapes;; alive;; spatial;; connections;; narrate;; shaping;; city;; developed;; deep;; mapping;; visitors;; interface;; web;; delivered;; time;; enabled;; animated;; maps;; standing;; gallery;; tables;; b;; compare;; historic;; photos;; adjacent;; contemporary;; street;; views;; c;; engage;; geovisualizations;; portray;; historical;; geographical;; change;; opportunity;; m","10.3366/ijhac.2017.0181","social science;; sense of place;; public history;; place making;; humanity;; history;; geovisualization;; collective identity;; animated mapping;; active engagement"
";; ;; ","paper;; showcases;; counter;; mapping;; project;; tlingit;; tagish;; peoples;; circumpolar;; north;; engaging;; critically;; evolving;; theory;; practice;; deep;; reveal;; collaborative;; water;; research;; designed;; provide;; framework;; indigenous;; legislation;; expressed;; visually;; google;; earth;; platform;; aquatic;; map;; call;; chart;; empowers;; reclaims;; revitalises;; critical;; cultural;; values;; whilst;; simultaneously;; preserving;; linguistic;; memory;; digital;; form;; more;; broadly;; currently;; brought;; global;; ethic;; debates;; visual;; ethno;; cartographic;; example;; alternative;; relationship;; humans;; might;; paving;; way;; consciousness;; direct;; contrast;; current;; dominant;; sometimes;; destructive;; governance;; management;; models;; practices;; showcase;; participatory;; aqua;; centric;; charting;; paradig","10.3366/ijhac.2017.0180","tlingit;; social science;; legislation;; indigenous;; geography;; data science;; cultural memory;; corporate governance;; citizen journalism;; circumpolar star;; chart;; cartography"
"","heart;; emergence;; development;; digital;; humanities;; potential;; move;; beyond;; dated;; epistemological;; metaphysical;; dichotomies;; later;; 20th;; century;; quantitative;; qualitative;; pure;; applied;; campus;; community;; despite;; significant;; steps;; forward;; partially;; realized;; illustrated;; dh;; pioneer;; edward;; l;; ayers;; question;; scholarship;; future;; way;; think;; current;; challenges;; opportunities;; paper;; reflects;; building;; initial;; canadian;; research;; infrastructure;; ccri;; one;; largest;; projects;; history;; social;; sciences;; enables;; modern;; canada;; offering;; complex;; databases;; cover;; first;; half;; twentieth;; built;; scholars;; multiple;; disciplines;; coast;; collaboration;; government;; agencies;; private;; sector;; team;; members;; came;; grips;; ke","10.3366/ijhac.2016.0156","sociology;; social science;; project management;; private sector;; mindset;; making of;; government;; digital scholarship;; digital humanities;; canadian studies"
";; ;; ;; ;; ","scholars;; long;; interested;; networks;; scholarly;; exchange;; trade;; kinship;; patronage;; longstanding;; subjects;; ongoing;; digital;; humanities;; projects;; now;; considering;; fresh;; approaches;; increasingly;; complex;; datasets;; heart;; network;; ontologies;; functional;; data;; models;; distilling;; complicated;; messy;; connections;; historical;; people;; objects;; places;; creating;; necessarily;; focus;; different;; types;; content;; if;; form;; coherent;; body;; scholarship;; future;; must;; work;; towards;; creation;; interoperable;; ontological;; structures;; rather;; yet;; another;; set;; competing;; standards;; examine;; methodological;; considerations;; behind;; designing;; focusing;; primarily;; example;; early;; modern;; argue;; infeasible;; adopt;; single","10.3366/ijhac.2016.0157","yet another;; world wide web;; social science;; scholarship;; ontology;; ontology;; network analysis;; kinship;; interoperability;; data sharing;; computer science"
";; ","fall;; 2013;; council;; library;; information;; resources;; clir;; funded;; andrew;; w;; mellon;; foundation;; engaged;; five;; postdoctoral;; fellows;; placed;; different;; institutions;; explore;; issues;; data;; curation;; medieval;; studies;; may;; 2015;; convened;; two;; day;; workshop;; sharing;; publishing;; linked;; open;; lod;; microgrant;; brought;; together;; librarians;; technologists;; scholars;; brainstorm;; challenges;; posed;; medievalists;; digital;; platforms;; 2;; offered;; forum;; discuss;; complexity;; enabled;; participants;; appreciate;; potential;; express;; complicated;; sets;; area;; aid;; navigation;; understand;; facilitate;; share;; publish;; research;; outcomes;; more;; effectively;; article;; take;; lessons;; learned","10.3366/ijhac.2016.0158","sociology;; social science;; publishing;; publication;; medieval studies;; medieval music;; linked data;; data curation;; brainstorming;; area studies"
"","article;; explore;; advances;; field;; educational;; data;; modeling;; implications;; humanistic;; traditional;; inquiry;; bolstered;; micro;; analyses;; conducted;; scholar;; way;; machine;; assisted;; methods;; parse;; quantify;; large;; amounts;; qualitative;; reveal;; trends;; focus;; more;; analogue;; approaches;; best;; play;; human;; directed;; lead;; profound;; explorations;; texts;; exploration;; quantitative;; methodologies;; leverage;; agency;; techniques;; mixed;; approach;; dealing;; humanities;; specifically;; discussion;; analyze;; current;; methodological;; tensions;; mining;; learning;; analytics;; practices;; principle;; questions;; interest;; essay;; include;; defines;; literary;; big;; define;; dh;; depart;; f","10.3366/ijhac.2016.0159","sociology;; social science;; qualitative property;; parsing;; learning analytics;; humanities;; humanism;; educational data mining;; data science;; big data;; best practice;; agency"
";; Sociology;; ;; ;; Gender and Women's Studies;; Gender and Women's Studies","computational;; digital;; humanities;; far;; neutral;; processes;; sites;; unimpeded;; political;; social;; economic;; context;; emerged;; utilized;; interdisciplinary;; field;; transformed;; relationship;; humans;; computers;; broadly;; conceived;; same;; time;; methods;; theories;; perspectives;; concomitant;; tools;; developed;; criticized;; reproducing;; divisions;; exist;; society;; effort;; recover;; black;; women;; subjectivities;; minefield;; without;; challenges;; reflected;; searched;; approximately;; 800;; 000;; books;; newspapers;; articles;; hathitrust;; jstor;; libraries;; goal;; identify;; perceptions;; lived;; experiences;; resulting;; knowledge;; project;; team;; discovered;; multiple;; rescue;; recovery;; standpoints;; group;; essay;; explor","10.3366/ijhac.2016.0163","sociology;; social science;; project team;; politics;; perception;; newspaper;; interdisciplinarity;; digital library;; digital humanities;; black feminism"
";; ;; ","future;; historians;; describe;; rise;; world;; wide;; web;; turning;; point;; academic;; profession;; matter;; fact;; thanks;; unprecedented;; amount;; digitization;; projects;; preservation;; born;; digital;; sources;; first;; time;; disposal;; gigantic;; collection;; traces;; past;; understand;; trends;; obtain;; useful;; insights;; large;; amounts;; data;; more;; fine;; grained;; techniques;; especially;; true;; if;; objective;; turn;; hypothesis;; testing;; studies;; order;; build;; arguments;; employing;; deep;; domain;; expertise;; reason;; focus;; paper;; set;; computational;; namely;; semi;; supervised;; methods;; potentially;; provide;; us;; methodological;; change;; approaches;; potential;; affirming;; themselves;; both;; knowledge;; driven;; same;; become;; solid","10.3366/ijhac.2016.0160","social science;; matter of fact;; digitization;; data driven;; computer science;; comparative historical research;; academic profession"
";; ","seeking;; challenge;; focus;; big;; data;; understanding;; outside;; computational;; power;; process;; volume;; explores;; role;; digital;; methods;; future;; humanities;; research;; essays;; united;; theme;; complexity;; manifest;; across;; unusual;; spectrum;; included;; rise;; fields;; library;; information;; science;; informatics;; literary;; studies;; english;; computer;; sources;; explored;; include;; traditional;; national;; archives;; international;; web;; medieval;; musical;; scores;; digitised;; books;; early;; modern;; network;; ontologies;; educational;; learning;; analytics;; discuss;; practical;; implications;; scraping;; creating;; scholarly;; objects;; importance;; documentation;; intricacies;; applying;; topic;; modelling;; linked;; open;; together;; suggests;; comfort;; multiplicities;; contingency;; uncertainty;; may;; lend;; itself;; resisting;; reductionism;; makes;; technical;; projects;; easier;; manage;; flattening;; messy;; human;; neat;; binaries;; remind;; us;; must;; contextualised;; scholars;; knowledge;; came;; constructed;; just;; datasets","10.3366/ijhac.2016.0155","world wide web;; web scraping;; topic model;; sociology;; social science;; ontology;; national archives;; linked data;; learning analytics;; documentation;; data science;; big data"
"Digital Humanities;; University of Glasgow;; History;; University of Glasgow","paper;; describes;; several;; aspects;; formal;; digital;; semantic;; model;; expresses;; issues;; presented;; medieval;; charters;; surprisingly;; perhaps;; deal;; directly;; ch","10.3366/ijhac.2017.0184","social science;; semantics;; semantic data model;; prosopography;; geography"
"","germany;; 1935;; engineer;; konrad;; zuse;; 1910;; 1995;; living;; room;; his;; berlin;; house;; devotes;; himself;; design;; construction;; binary;; programmable;; machine;; z1;; capable;; pro","10.3366/ijhac.2017.0185","visual arts;; social science;; plankalkul;; living room;; history of science;; history of computing;; computer science;; beauty;; artificial intelligence"
";; ","tithe;; files;; contain;; large;; amount;; agricultural;; production;; data;; econometric;; averaging;; estimating;; doubt","10.3366/ijhac.2017.0186","tithe;; social science;; regional science;; geography;; geographically weighted regression;; econometric analysis;; distance decay;; cartography;; agricultural productivity"
"","paper;; addresses;; viability;; two;; multivariate;; methods;; principal;; components;; cluster;; verifying;; disputed;; authorship;; famous;; arabic;; religious;; book;; called;; na","10.3366/ijhac.2017.0187","literature;; linguistics;; geography;; computational stylistics;; authorship verification;; arabic"
