AA.DAfN,AW,DOI,F.FN
";; ;; ;; ","lockss;; digital;; preservation;; system;; collects;; content;; crawling;; web;; preserves;; format;; supplied;; publisher;; eventually;; browsers;; longer;; understand;; process;; called;; migration;; converts;; newer;; program;; designed;; tested;; initial;; implementation;; transparent;; readers;; building;; negotiation;; capabilities;; http","10.1045/january2005-rosenthal","world wide web;; web content;; rich text format directory;; multimedia;; matroska;; digital preservation;; crawling;; content negotiation;; computer science"
";; ","","10.1045/january2006-thompson","world wide web;; war;; multimedia;; computer science"
";; ","","10.1045/january2006-linden","world wide web;; multimedia;; computer science"
"University of Illinois at Urbanaâ€“Champaign;; University Library;; University Library","","10.1045/january2006-foulonneau","world wide web;; thumbnail;; metadata aggregation;; information retrieval;; computer science"
";; ","","10.1045/january2006-kastens","world wide web;; multimedia;; educational resources;; earth system science;; digital library;; computer science"
"","web;; publishing;; technical;; possibilities;; open;; access;; movement;; accompanied;; resulted;; number;; tendencies;; mixed;; implications;; scholarly;; communication;; article;; examines;; impact;; changes;; field;; african;; studies;; north;; south;; divide;; scientific;; poses;; additional;; challenge;; issues;; stake;; looks;; several;; initiatives;; taken;; africanists;; community;; netherlands;; bridge;; establishment;; digital;; platform;; concludes;; geared;; towards;; redressing;; balance;; establishing;; equal;; footing;; true;; achieved;; if;; practiced;; both;; ways;; expense;; academic;; quality;; standards;; addition;; requires;; active;; commitment;; every;; individual;; scholar;; still;; needs;; grow;; africanist;; circles","10.1045/february2006-vanderwerf","world wide web;; web publishing;; scientific publishing;; scholarly communication;; computer science;; african studies"
"Old Dominion University;; ;; Old Dominion University","fedcor;; federation;; dspace;; cordra;; registry;; system;; instances;; model;; first;; article;; issue;; d;; lib;; magazine;; describes;; advanced;; distributed;; learning;; adl;; r;; 1;; operational;; includes;; introduction;; prior;; knowledge;; effort;; recommended;; best;; understanding;; builds;; base;; describe;; detail;; approach","10.1045/february2006-manepalli","world wide web;; digital library;; dspace;; computer science"
";; ;; ;; ","advanced;; distributed;; learning;; registry;; adl;; r;; newly;; operational;; registration;; system;; content;; u;; military;; first;; instance;; approach;; repository;; federation;; resulting;; object;; discovery;; resolution;; architecture;; cordra;; project;; article;; provide;; brief;; overview;; detailed;; information;; subsequent;; month;; issue;; d;; lib;; describe;; fedcor;; uses;; same;; federate;; dspace;; repositories","10.1045/february2006-jerez","world wide web;; registration system;; multimedia;; distributed learning;; dspace;; content object;; computer science;; architecture"
";; ;; ;; ;; ;; ","","10.1045/february2006-arms","world wide web;; the internet;; multimedia;; computer science"
";; ","article;; survey;; undertaken;; part;; series;; work;; packages;; joint;; initiative;; jisc;; surf;; explore;; attitudes;; authors;; uk;; netherlands;; towards;; open;; access;; environment;; created;; number;; entirely;; copyright;; models;; stand;; contrast;; traditional;; academic;; journals;; transferred;; author;; journal;; publisher;; following;; emerging;; oa;; identified;; model;; keeps;; preferred;; nearly;; half;; respondents;; two;; shares;; creative;; commons;; licences;; third;; transfers;; exploitation;; rights;; small;; minority;; seem;; reflect;; desire;; academics;; change;; balance;; publishers;; scholarly;; communication;; libraries;; institutes;; already;; taking;; debate;; align;; positions;; views","10.1045/february2006-vandergraaf","world wide web;; work package;; scholarly communication;; public domain;; creative commons;; computer science"
";; ","article;; describes;; evaluation;; technique;; assess;; services;; montana;; natural;; resource;; information;; system;; nris;; goal;; improving;; considering;; several;; options;; choice;; conduct;; user;; survey;; combination;; random;; stratified;; snowball;; sampling;; order;; discern;; patterns;; authors;; conclude;; type;; may;; valid;; digital;; collections;; serve;; clearinghouses;; specific;; types","10.1045/july2003-peterson","world wide web;; snowball sampling;; natural resource;; information system;; digital collections;; computer science"
";; ","","10.1045/july2003-baker","world wide web;; metadata;; information retrieval;; computer science"
";; ;; ","","10.1045/july2003-young","world wide web;; multimedia;; computer science"
"University of Florida;; San Diego Supercomputer Center","article;; summarizes;; author;; depositor;; distribution;; patterns;; scholarly;; digital;; repositories;; moment;; evaluative;; frameworks;; short;; supply;; institutional;; disciplinary;; kim;; 2006;; review;; issues;; scholars;; participating;; one;; technique;; might;; judge;; success;; repository;; statistical;; evaluate;; participation;; more;; 30;; 000;; depositors;; whose;; works;; found;; categories;; comparisons;; across;; three;; presented;; explanation;; questions;; challenges;; arose;; concludes;; evaluation;; analytical;; potential;; metric;; judging","10.1045/dlib.magazine","world wide web;; scholarly communication;; electronic publishing;; discipline;; computer science"
";; ","","10.1045/march2006-schibel","world wide web;; multimedia;; digital library;; computer science"
"Johns Hopkins University;; ;; McGill University;; ;; ","initiatives;; google;; book;; search;; http;; books;; com;; open;; content;; alliance;; www;; opencontentalliance;; org;; advance;; efforts;; digitize;; millions;; great;; potential;; make;; vast;; amounts;; information;; truly;; unlock;; knowledge;; necessary;; process;; resulting;; digital;; page;; images;; recognize;; important;; both;; semantic;; structural;; aspects;; diversity;; fonts;; symbols;; tables;; languages;; host;; elements;; create;; flexible;; modular;; scalable;; document;; recognition;; systems;; involves;; extracting;; features;; even;; transcriptions;; documents;; order;; group;; diverse","10.1045/march2006-choudhury","world wide web;; transcription;; scalability;; optical character recognition;; open content;; modular design;; document recognition;; digital library;; computer science;; alliance"
"","","10.1045/march2006-crane","world wide web;; multimedia;; computer science"
"","","10.1045/march2006-cohen","world wide web;; digital collections;; data science;; data mining;; computer science"
"","","10.1045/march2006-smith","world wide web;; multimedia;; machine translation;; digital collections;; computer science"
";; ","","10.1045/march2006-jones","world wide web;; humanity;; computer science"
"","","10.1045/march2006-weibel","world wide web;; multimedia;; computer science"
"","","10.1045/january2009-denenberg","world wide web;; web service;; technical committee;; opensearch;; multimedia;; computer science"
"","","10.1045/january2009-littman","world wide web;; services computing;; multimedia;; computer science"
"","","10.1045/january2009-morris","world wide web;; publishing;; computer science"
"","","10.1045/january2009-mardis","world wide web;; multimedia;; information needs;; digital library;; computer science"
";; ;; ;; ","","10.1045/january2009-vanveen","world wide web;; multimedia;; computer science"
";; ;; ","","10.1045/january2009-nicholas","world wide web;; identifier;; computer science;; checklist"
";; Digital Humanities;; School of Physics and Astronomy, Edinburgh Parallel Computing Centre;; ;; Digital Humanities","","10.1045/january2009-aschenbrenner","world wide web;; multimedia;; grid;; computer science"
";; ;; ","","10.1045/january2009-wrenn","world wide web;; multimedia;; institutional repository;; computer science"
"","","10.1045/april2006-dempsey","world wide web;; multimedia;; long tail;; computer science"
"","","10.1045/april2006-miller","world wide web;; multimedia;; library 2 0;; computer science"
"University of Tasmania","paper;; analyzes;; data;; now;; australia;; coordinated;; electronic;; theses;; dissertations;; etd;; gateway;; show;; impact;; high;; level;; institutional;; policy;; decisions;; population;; individual;; repositories;; shows;; just;; research;; article;; voluntary;; deposition;; collecting;; less;; 12;; whereas;; mandatory;; policies;; accepted;; cause;; deposit;; rates;; rise;; towards;; 100;; modeling;; phd;; master;; process;; carried;; indicate;; delays;; liabilities;; expected;; if;; applied;; newly;; enrolled;; candidates","10.1045/april2006-sale","world wide web;; population;; institutional policy;; information system;; default gateway;; computer science"
";; ","recently;; seen;; number;; reports;; british;; library;; uk;; state;; services;; both;; florida;; south;; carolina;; us;; started;; develop;; ideas;; around;; measuring;; work;; worth;; communities;; serve;; paymasters;; highlight;; interesting;; issue;; difficult;; value;; tangible;; rather;; focusing;; justification;; funding;; paper;; look;; valuing;; intangibles;; context;; digital;; preservation","10.1045/april2006-mckinney","world wide web;; public relations;; library services;; digital preservation;; computer science"
"","","10.1045/april2006-paskin","world wide web;; multimedia;; interoperability;; identifier;; computer science"
";; ;; ;; American Museum of Natural History","","10.1045/april2006-devorsey","world wide web;; natural history;; computer science"
";; ;; ;; ;; ","","10.1045/may2009-mestl","world wide web;; multimedia;; computer science"
";; ","april;; 2005;; march;; 2009;; services;; integration;; group;; university;; hull;; undertook;; two;; joint;; information;; systems;; committee;; jisc;; funded;; projects;; repomman;; remap;; tool;; developed;; browser;; interface;; user;; interact;; private;; digital;; repository;; space;; support;; development;; works;; progress;; went;; look;; processes;; involved;; publishing;; public;; facing;; investigate;; possibility;; generating;; metadata;; published;; object;; automatically;; follow;; project;; implemented;; process;; investigated;; triggers;; might;; embedded;; objects;; created;; help;; management;; preservation;; over;; time;; work;; now;; taken;; international;; collaboration;; hydra;; seeks;; develop;; enabled;; scholars;; workbench;; highly;; flexible;; system;; provide;; search;; discovery;; fedora;; configured;; interactive;; workflows;; around;; pre;; publication;; materials;; post;; richard;; green;; chris;; awre","10.1045/may2009-green","world wide web;; workflow;; workbench;; publishing;; metadata;; lernaean hydra;; information system;; computer science"
";; ;; ","","10.1045/may2009-arms","world wide web;; multimedia;; computer science"
";; ","","10.1045/may2009-marill","world wide web;; software;; national library;; multimedia;; digital library;; computer science"
"Information and Library Science","","10.1045/may2009-hemminger","world wide web;; multimedia;; computer science;; annotation"
";; ","currently;; flanders;; lags;; behind;; european;; regions;; regard;; disclosing;; oral;; history;; collections;; despite;; attempts;; undertaken;; cultural;; heritage;; institutions;; make;; flemish;; audio;; more;; accessible;; over;; internet;; widespread;; distribution;; historical;; sound;; materials;; yet;; realized;; discussions;; stakeholders;; authors;; article;; map;; current;; situation;; regarding;; preservation;; dissemination;; spoken;; word;; furthermore;; critically;; assess;; technological;; organisational;; feasibility;; innovative;; disclosure;; application;; means;; swot;; strengths;; weaknesses;; opportunities;; threats;; hope;; inspire;; archive;; digitise;; open;; visual;; provide;; food;; thought;; pitfalls;; similar;; archiving;; projects","10.1045/may2009-evens","world wide web;; the internet;; spoken word;; swot analysis;; oral history;; multimedia;; flemish;; cultural heritage;; computer science;; collections management"
";; ;; ","","10.1045/may2009-morris","world wide web;; happiness;; computer science"
"","article;; describes;; current;; technical;; approach;; digital;; object;; validation;; national;; newspaper;; program;; ndnp;; partnership;; library;; congress;; lc;; endowment;; humanities;; digitization;; historical;; newspapers;; scheme;; distributing;; across;; participating;; institutions;; creating;; submitting;; objects;; approaches;; schemes;; now;; tested;; first;; development;; phase;; if;; successful;; generalized;; similar;; projects","10.1045/may2006-littman","world wide web;; newspaper;; national endowment;; multimedia;; library of congress;; general partnership;; distributed element model;; digitization;; digital object;; computer science"
"University of California, Berkeley;; ;; ","large;; digital;; libraries;; transform;; collections;; intended;; university;; level;; research;; teaching;; accessible;; resources;; multiple;; audiences;; universities;; leverage","10.1045/may2006-mankita","world wide web;; multimedia;; digital library;; computer science"
"Digital Library Federation;; Indiana University Bloomington;; Emory University;; University of Virginia;; Emory University;; University of Illinois at Urbanaâ€“Champaign","january;; 2005;; digital;; library;; federation;; dlf;; renewed;; commitment;; developing;; distributed;; open;; assigning;; full;; time;; project;; director;; lead;; initiative;; called;; aquifer;; symbolize;; pooling;; content;; community;; resource;; piping;; siphoning;; meet;; specific;; needs;; collaboration;; amongst;; subset;; member;; libraries;; standards;; reports;; prototypes;; over;; past;; year;; work;; accomplished;; four;; working;; groups;; focused;; services;; technology;; architecture;; metadata;; collections;; additional;; participation;; staff;; institutions;; one;; prototype;; created;; extended;; beyond;; membership;; update;; highlights;; phase;; deliverables;; brief;; overview;; future;; plans;; details;; business;; plan;; group;; rosters;; mode;; operation;; found;; web;; site;; list;; participating;; included;; appendix","10.1045/may2006-kott","world wide web;; working group;; metadata;; meta data services;; digital library;; deliverable;; computer science;; business plan;; architecture;; aquifer"
";; ","","10.1045/may2006-vanveen","world wide web;; computer science"
";; ;; ;; ","","10.1045/may2006-arko","world wide web;; multimedia;; digital library;; computer science"
"","","10.1045/june2006-smith","world wide web;; multimedia;; computer science"
";; ;; ;; ","united;; states;; federal;; government;; spending;; billions;; annually;; research;; development;; ways;; increase;; productivity;; significant;; return;; investment;; process;; science;; knowledge;; spread;; called;; diffusion;; important;; better;; understand;; measure;; benefits;; advances;; internet;; searching;; speed;; scientific;; accelerate;; progress;; despite;; fact;; vast;; majority;; information;; resources;; continue;; held;; deep;; web;; databases;; search;; engines;; cannot;; fully;; access;; address;; complexity;; issue;; term;; global;; discovery;; act;; across;; heterogeneous;; environments;; distant;; communities;; article;; discusses;; issues;; describes;; conducted;; office;; technical;; osti","10.1045/june2006-wojick","world wide web;; the internet;; technical information;; sociology of scientific knowledge;; scientific progress;; return on investment;; information dissemination;; government spending;; deep web;; data science;; computer science"
";; ","","10.1045/june2006-teets","world wide web;; multimedia;; metasearch engine;; computer science;; authentication;; access management"
";; ","","10.1045/june2006-zeng","world wide web;; standardization;; semantic interoperability;; multimedia;; metadata interoperability;; interoperability;; computer science"
"","","10.1045/july2006-tansley","world wide web;; multimedia;; computer science;; china"
";; ;; ","","10.1045/july2006-lavoie","world wide web;; service framework;; multimedia;; computer science"
"University of Glasgow;; University of Glasgow","article;; arises;; work;; digital;; curation;; centre;; dcc;; working;; group;; examining;; mechanisms;; roll;; audit;; certification;; services;; repositories;; united;; kingdom;; attempt;; develop;; program;; applying;; processes;; tools;; took;; starting;; point;; rlg;; nara;; checklist;; certifying;; 8;; intention;; appraise;; critically;; conceive;; means;; mechanics;; diverse;; range;; repository;; environments;; struck;; realization;; great;; deal;; effort;; invested;; determining;; characteristics;; trusted;; far;; less;; concentrated;; ways;; presence;; attributes;; qualities;; measured;; mind;; sought;; explore;; role;; evidence;; process;; identify;; examples;; types;; g;; documentary;; observational;; testimonial;; might;; desirable;; course","10.1045/july2006-ross","world wide web;; testimonial;; observational study;; digital curation;; computer science;; checklist;; certification;; audit"
";; ","","10.1045/july2006-greenberg","world wide web;; multimedia;; metadata;; computer science"
";; ","","10.1045/july2006-young","world wide web;; openurl;; multimedia;; computer science"
";; ","surprisingly;; little;; work;; understanding;; information;; seeking;; design;; digital;; libraries;; taken;; account;; background;; users;; context;; working;; recently;; noted;; g;; kuhlthau;; 2005;; interaction;; retrieval;; challenge;; arguably;; greater;; additionally;; understand;; sources;; systems;; fit;; people;; broader;; tasks;; without;; matter;; chance;; developed;; actually;; meet;; needs;; jcdl;; workshop;; brought;; together;; researchers;; interest;; designing;; exchange;; ideas;; insights;; create;; possibilities;; themes;; carried;; two;; technical;; sessions;; first;; session;; focused;; novel;; tools;; supporting;; writing;; collaboration;; allowing;; become;; active;; participants;; construction;; knowledge;; second;; user;; oriented;; physical;; resources;; support;; activities;; represented;; contrast;; technically;; motivated;; centred;; approaches;; development;; technologies;; exposed;; interesting;; opportunities;; studies;; identified;; addressed;; emerging;; conversely;; change;; relationship;; creating;; coevolution;; technology;; morning;; comprised;; four;; presentations;; ingo;; frommholz;; presented;; dilas;; service;; annotation;; documents;; library;; compelling;; scenarios;; aha;; moment;; shared;; colleagues;; uh;; help;; sought;; knowledgeable;; peers;; supported;; asynchronous;; interactions;; across;; multiple;; annotations;; share;; solicit","10.1045/july2006-blandford","world wide web;; user studies;; physical information;; multimedia;; information seeking;; emerging technologies;; digital library;; computer science;; asynchronous communication;; annotation"
"","","10.1045/july2006-khoo","world wide web;; library science;; digital library;; computer science;; chapel"
"","","10.1045/july2006-hoebelheinrich","world wide web;; multimedia;; computer science"
"","","10.1045/july2006-hank","world wide web;; multimedia;; digital curation;; computer science"
"Indiana University Bloomington;; Information and Library Science","","10.1045/july2006-brancolini","world wide web;; multimedia;; digital library;; computer science"
"","","10.1045/july2006-henry","world wide web;; computer science"
"University of Michigan;; University Library;; University of California, Irvine","web;; puzzle;; online;; information;; resources;; hinders;; end;; users;; effective;; efficient;; access;; clustering;; appropriate;; subject;; groupings;; may;; help;; alleviate;; difficulties;; work;; heterogeneous;; material;; university;; michigan;; california;; irvine;; joined;; forces;; test;; automatically;; enhancing;; metadata;; records;; topic;; modeling;; algorithm;; varied;; oaister;; corpus;; created;; labels;; resulting;; clusters;; matched;; house;; classification;; system;; developed;; prototype;; showcase;; methods;; search;; retrieval;; enhanced;; indicated;; somewhat;; time;; intensive;; run;; local;; scheme;; drawbacks;; precise;; achieved;; interface;; proved;; faceted;; powerful;; helping;; find","10.1045/july2007-hagedorn","world wide web;; topic model;; open archives initiative;; metadata;; information retrieval;; faceted classification;; digital library;; computer science;; cluster analysis;; classification scheme"
";; ;; ;; ;; ;; ","help;; faculty;; researchers;; students;; life;; sciences;; discover;; common;; interests;; make;; connections;; cornell;; university;; library;; created;; virtual;; community;; uses;; entity;; relationship;; ontology;; model;; organize;; information;; people;; research;; education;; activities;; single;; point;; access;; scholarly;; activity;; vivo;; http;; edu;; transcends;; campus;; college;; department;; structure;; provide;; administrative;; service;; officials;; prospective;; external;; sponsors;; public;; integrated;; view;; request;; administration;; database;; currently;; augmented;; similar;; content;; social;; engineering;; physical;; international;; potentially;; areas;; search;; engine;; clusters;; categories;; events;; organizations;; publications;; etc;; providing;; wide;; capability;; offers;; richer;; context;; typical;; undifferentiated;; text;; indexes;; page;; bi;; directional;; hyperlinks;; entities;; giving;; users;; web;; might;; otherwise;; necessitate;; discovering;; visiting;; multiple;; websites;; draws;; across;; automated;; ingest;; core;; human;; resource;; grants;; subscriptions;; licensed;; domain;; databases;; reporting;; mechanisms;; manual;; curation;; underlying;; organizes;; granular;; level;; type;; properties;; example;; profiles;; affiliations;; departments;; fields;; units;; projects;; courses;; seminars;; facilities;; relevant;; scientists;; regardless;; resides","10.1045/july2007-devare","world wide web;; single point;; public domain;; ontology;; manual curation;; life scientists;; hyperlink;; human resources;; computer science"
"","","10.1045/july2007-rieger","world wide web;; computer science"
";; ","","10.1045/july2007-linden","world wide web;; scaling;; multimedia;; government;; computer science"
";; ","key;; successful;; repository;; sustained;; deposits;; community;; engagement;; paper;; looks;; deposit;; profiles;; automatically;; generated;; oai;; harvesting;; information;; argues;; repositories;; characterised;; occasional;; large;; volume;; sign;; failure;; embed;; institutional;; processes;; ideal;; profile;; service;; ranks;; criteria;; implemented","10.1045/july2007-carr","world wide web;; computer science;; community engagement"
"","","10.1045/july2007-littman","world wide web;; computer science"
"","","10.1045/september2006-erickson","world wide web;; computer science"
";; ","","10.1045/september2006-goldsmith","world wide web;; multimedia;; metadata;; computer science"
"","","10.1045/september2006-recker","world wide web;; internet privacy;; digital library;; computer science"
";; ;; ","","10.1045/september2006-tanase","world wide web;; reference desk;; multimedia;; digital library;; computer science"
"","","10.1045/october2006-peters","world wide web;; multimedia;; computer science;; clef"
"","","10.1045/october2006-koch","world wide web;; knowledge organization;; computer science"
"Tufts University;; University Library;; Indiana University Bloomington;; University of Illinois at Urbanaâ€“Champaign;; University Library;; Northwestern University;; University of Virginia","","10.1045/october2006-cole","world wide web;; computer science;; aquifer"
"","","10.1045/october2006-walters","world wide web;; knowledge management;; computer science"
";; ;; ","","10.1045/october2006-pedersen","world wide web;; multimedia;; digital object;; digital library;; computer science"
";; ;; ;; ;; ;; ","","10.1045/october2006-vandesompel","world wide web;; multimedia;; interoperability;; computer science"
"","","10.1045/october2006-heery","e science;; world wide web;; digital library;; computer science"
"","","10.1045/october2006-morgan","world wide web;; multimedia;; login;; computer science"
";; ;; ","","10.1045/october2006-king","world wide web;; scholarly communication;; multimedia;; computer science"
"","","10.1045/october2006-fill","world wide web;; public relations;; institutional change;; critical success factor;; computer science"
";; ","","10.1045/october2006-artacho","world wide web;; multimedia;; learning object;; digital library;; computer science"
";; ","","10.1045/january2007-crews","world wide web;; scholarship;; publishing;; library science;; higher education;; computer science"
"University of Strathclyde","rda;; resource;; description;; access;; development;; standard;; designed;; digital;; world;; built;; foundation;; established;; anglo;; american;; cataloguing;; rules;; aacr;; developed;; primarily;; libraries;; aims;; attain;; effective;; level;; alignment;; metadata;; standards;; communities;; archives;; museums;; publishers;; provide;; better;; fit;; emerging;; database;; technologies","10.1045/january2007-dunsire","world wide web;; resource description;; resource description and access;; metadata;; information retrieval;; computer science;; categorization"
";; ","","10.1045/january2007-coyle","world wide web;; resource description and access;; multimedia;; computer science;; cataloging"
"","","10.1045/january2007-markey","world wide web;; paradise lost;; paradise;; library catalog;; computer science;; art history"
"","article;; written;; mainly;; repository;; managers;; loss;; policies;; universities;; research;; institutions;; ought;; deploy;; order;; ensure;; if;; institution;; scholarly;; output;; deposited;; essence;; two;; pure;; requiring;; mandating;; researchers;; deposit;; relying;; voluntary;; spontaneous;; participation;; without;; encouragement;; short;; describes;; third;; policy;; transitional;; path","10.1045/january2007-sale","world wide web;; mandate;; management information systems;; information system;; computer science"
"","","10.1045/january2007-gladney","world wide web;; multimedia;; digital preservation;; computer science"
";; ","","10.1045/january2007-ward","world wide web;; memphis;; library science;; computer science"
"","","10.1045/november2006-hirtle","world wide web;; multimedia;; computer science"
"University of North Carolina at Chapel Hill;; University of North Carolina at Chapel Hill;; Virginia Tech;; Virginia Tech;; Information and Library Science","","10.1045/november2006-pomerantz","world wide web;; multimedia;; library science;; library catalog;; information science;; documentation science;; digital library;; computer science"
"University of Wollongong","undertaken;; download;; usage;; statistics;; institutional;; repository;; university;; wollongong;; australia;; over;; six;; month;; period;; january;; june;; 2006;; degree;; research;; output;; via;; open;; access;; internet;; search;; engines;; quantified;; google;; identified;; primary;; referral;; point;; generating;; 95;; 8;; measurable;; full;; text;; downloads;; content;; long;; term;; studies;; carried;; more;; precisely;; identify;; factors;; affecting;; rates;; data;; assist;; institutions;; faculty;; measuring;; impact;; performance;; adjunct;; traditional;; bibliometric;; tools;; citation;; indexes;; disciplines;; arts;; humanities;; social;; behavioral;; sciences;; publication;; details;; article;; originally;; published;; organ;; mk;; tell;; us;; example;; online;; d;; lib;; magazine;; 12;; 11;; november;; original;; journal;; http;; ro;; uow;; edu;; au;; asdpapers;; 44;; onlin;; ccess;; back;; issues;; author;; index;; title","10.1045/november2006-organ","world wide web;; the arts;; statistics;; referral;; internet search engines;; institutional repository;; download;; computer science;; citation;; behavioural sciences"
";; ","","10.1045/november2006-hirwade","world wide web;; multimedia;; digital divide;; computer science;; bridging"
"","","10.1045/november2006-peterson","world wide web;; metadata;; information retrieval;; folksonomy;; computer science"
"","","10.1045/december2006-bearman","world wide web;; private sector;; digitization;; digital library;; computer science"
"University Library;; University of Illinois at Urbana–Champaign;; University of Illinois at Urbana–Champaign;; University Library","","10.1045/december2006-kaczmarek","world wide web;; software;; computer science;; checklist;; certification;; audit"
";; ;; ","","10.1045/december2006-manduca","world wide web;; multimedia;; digital library;; computer science"
";; ","popular;; commercial;; line;; services;; google;; bay;; amazon;; netflix;; evolved;; quickly;; over;; last;; decade;; help;; people;; find;; want;; developing;; information;; retrieval;; strategies;; usefully;; ranked;; spelling;; correction;; recommender;; systems;; online;; library;; catalogs;; opacs;; contrast;; changed;; little;; notoriously;; difficult;; patrons;; university;; california;; libraries;; 2005;; past;; year;; june;; melvyl;; project;; digital;; exploring;; methods;; feasibility;; closing;; gap;; features;; come;; expect;; currently;; equipped;; deliver;; team;; conducted;; exploratory;; work;; five;; topic;; areas;; relevance;; ranking;; auto;; text;; discovery;; system;; user;; interface;; recommending;; article;; focuses;; specifically;; portion;; potential;; extensions","10.1045/december2006-whitney","world wide web;; user interface;; spelling;; recommender system;; ranking;; project team;; multimedia;; melvyl;; digital library;; computer science"
"National Center for Supercomputing Applications","","10.1045/december2006-downie","world wide web;; music information retrieval;; multimedia;; information retrieval;; computer science"
";; ","","10.1045/december2006-morris","world wide web;; snapshot;; digital library;; computer science"
"","","10.1045/december2006-boeke","world wide web;; multimedia;; digital preservation;; computer science"
"Polytechnic University of Valencia;; ;; ","citation;; needs;; depth;; transformation;; current;; systems;; long;; criticized;; shortcomings;; lack;; coverage;; publications;; low;; accuracy;; data;; surprisingly;; incomplete;; incorrect;; make;; important;; decisions;; researchers;; careers;; argue;; approach;; collection;; time;; papers;; created;; overcome;; limitations;; propose;; framework;; research;; community;; owner;; global;; registry;; characterized;; high;; quality;; handled;; automatically;; envision;; accessible;; interested;; parties;; source;; different;; impact;; models;; applied","10.1045/march2009-canos","world wide web;; data science;; computer science;; citation data;; citation analysis;; citation"
"","","10.1045/march2009-baptista","world wide web;; scholarly communication;; electronic publishing;; computer science"
";; ","swedish;; school;; library;; information;; science;; sslis;; years;; offering;; courses;; cultural;; heritage;; ch;; digitization;; cooperation;; major;; national;; digitizing;; agen","10.1045/march2009-dahlstrom","xml;; world wide web;; multimedia;; digitization;; cultural heritage;; computer science"
"Population Health;; Indiana University Bloomington;; Texas A&M University;; University of Innsbruck;; Chinese Academy of Sciences","web;; rapidly;; becoming;; both;; more;; open;; social;; provision;; technologies;; make;; easier;; end;; users;; access;; resources;; join;; networks;; pioneered;; online;; communities;; allowing;; contribute;; collective;; knowledge;; tagging;; behavior;; dramatically;; 2005;; 2007;; paper;; reports;; investigation;; data;; gathered;; delicious;; flickr;; youtube;; years;; 2006;; preliminary;; indicate;; profile;; network;; representative;; venue;; analyzing","10.1045/march2009-ding","world wide web;; social network;; profiling;; information resource management;; end user;; computer science;; collective intelligence"
";; ","second;; workshop;; international;; data;; curation;; education;; idea;; working;; group;; held;; december;; 5;; 2008;; edinburgh;; scotland;; following;; 4th;; digital;; conference;; jointly;; organized;; uk;; centre;; dcc;; us;; institute;; museum;; library;; services;; imls;; school;; information;; science;; university;; north;; carolina;; chapel;; hill;; sils;; nearly;; forty;; educators;; researchers;; accepted;; invitations;; attend;; representation;; universities;; research;; centers;; funding;; agencies;; canada;; germany","10.1045/march2009-hank","world wide web;; library services;; digital curation;; data curation;; computer science;; chapel"
"","article;; details;; work;; undertaken;; national;; library;; australia;; newspaper;; digitisation;; program;; identifying;; testing;; solutions;; ocr;; accuracy;; large;; scale;; programs;; 2007;; 2008;; several;; different;; identified;; applied;; tested;; digitised;; material;; now;; australian;; newspapers;; beta;; service;; http;; ndpbeta;; nla;; gov;; au;; ndp;; home;; gives;; state;; art;; overview;; software;; works;; factors;; effect;; methods;; measuring;; improving;; specific;; viable;; text;; projects","10.1045/march2009-holley","world wide web;; software;; newspaper;; national library;; multimedia;; computer science"
"","","10.1045/march2009-landon","world wide web;; multimedia;; documentation;; computer science"
";; ;; ","information;; awareness;; distinct;; explicit;; infonnation;; seeking;; searching;; describe;; tool;; supports;; text;; composition;; providing;; relevant;; content;; references;; proactively;; intrusively;; user;; composes;; automatically;; searches;; multiple;; sources;; retrieves;; displays;; links;; implemented;; web;; 2;; 0;; digital;; library;; technologies;; flexible;; highly;; configurable","10.1045/march2009-powell","world wide web;; the internet;; multimedia;; information system;; information awareness;; digital library;; content awareness;; computer science"
"","","10.1045/may2007-sale","world wide web;; multimedia;; computer science"
";; ;; ;; ","digital;; preservation;; encompass;; range;; activities;; simple;; replication;; storage;; more;; complex;; transformation;; depending;; assessed;; value;; risk;; target;; content;; require;; planning;; begin;; know;; technical;; format;; case;; deposited;; institutional;; repositories;; irs;; preserv;; project;; 1;; set;; investigate;; national;; archives;; tna;; pronom;; droid;; service;; online;; registry;; information;; downloadable;; file;; identification;; tool;; two;; pilot;; eprints;; software;; instead;; profiles;; over;; 200;; presented;; via;; open;; access;; roar;; primary;; element;; shown;; standard;; web;; interface;; oai;; formal;; arrangement;; repository;; provider;; implications;; go;; beyond;; numbers;; towards;; reconceptualisation;; models;; providers;; shape;; services;; different;; cost;; levels;; comprehensive;; black;; box;; pick;; mix;; lightweight;; build;; common;; starting;; point;; article;; describes;; evolution;; series;; informed;; progress;; conception;; flexible;; distributed","10.1045/may2007-hitchcock","world wide web;; user interface;; software;; service provider;; need to know;; national archives;; multimedia;; file format;; distributed services;; digital preservation;; computer science"
";; ;; ","","10.1045/may2007-yakel","world wide web;; multimedia;; computer science"
";; ;; ","article;; describes;; oral;; history;; analog;; digital;; reformatting;; pilot;; project;; conducted;; university;; kentucky;; libraries;; purposes;; preservation;; access;; includes;; master;; file;; creation;; custom;; interface;; searching;; retrieving;; web;; mounted;; audio;; segments;; cost;; process;; explores;; accomplished;; area;; large;; target;; collection;; limited;; funding","10.1045/may2007-weig","world wide web;; project management process;; oral history;; multimedia;; master file;; information technology;; digitization;; cost analysis;; computer science"
";; ","","10.1045/may2007-saidis","world wide web;; multimedia;; computer science"
